,UTC time,carbon_intensity,carbon_from_src_forecasts,avg_wind_production_forecast,avg_nuclear_production_forecast,avg_unknown_production_forecast,avg_hydro_production_forecast
2136,2021-09-28 00:00:00,37.17,39.85,5638,5411.769,1108.1818,3831.4248
2137,2021-09-28 01:00:00,37.5,40.97,5460,5426.361,1095.2622,3391.5742
2138,2021-09-28 02:00:00,37.82,41.43,5285,5425.8257,1095.728,3401.8892
2139,2021-09-28 03:00:00,38.15,40.13,5124,5437.0967,1085.8304,3913.2559
2140,2021-09-28 04:00:00,37.45,38.73,4930,5448.7573,1092.5864,4751.447
2141,2021-09-28 05:00:00,37.46,38.25,4688,5454.7183,1125.2365,5645.556
2142,2021-09-28 06:00:00,38.47,37.29,4410,5450.2666,1139.9753,6579.528
2143,2021-09-28 07:00:00,39.25,36.94,4226,5444.837,1171.2283,7390.7114
2144,2021-09-28 08:00:00,40.27,37.13,4028,5448.71,1192.3038,7795.74
2145,2021-09-28 09:00:00,40.08,37.81,3891,5448.573,1211.5612,7873.238
2146,2021-09-28 10:00:00,41.23,38.45,3770,5432.0435,1224.0568,7878.3574
2147,2021-09-28 11:00:00,41.37,38.81,3598,5434.164,1216.9275,7781.6353
2148,2021-09-28 12:00:00,41.57,39.72,3345,5445.007,1214.7661,7579.2036
2149,2021-09-28 13:00:00,41.68,40.43,3075,5445.728,1217.8658,7581.752
2150,2021-09-28 14:00:00,42.03,40.4,2849,5432.5776,1208.2325,7707.6875
2151,2021-09-28 15:00:00,41.95,40.15,2696,5439.603,1206.2142,7932.4146
2152,2021-09-28 16:00:00,42.23,39.64,2671,5452.5776,1203.1704,8126.4795
2153,2021-09-28 17:00:00,42.57,39.15,2743,5447.622,1205.6066,8309.979
2154,2021-09-28 18:00:00,42.05,39.2,2773,5447.1455,1199.6628,8176.5884
2155,2021-09-28 19:00:00,41.59,39.37,2733,5453.2393,1187.13,7966.245
2156,2021-09-28 20:00:00,41.57,39.75,2688,5443.7563,1170.421,7630.0405
2157,2021-09-28 21:00:00,40.63,40.8,2645,5429.768,1147.3694,6948.933
2158,2021-09-28 22:00:00,40.52,41.66,2706,5440.11,1123.3525,6233.994
2159,2021-09-28 23:00:00,38.61,43.34,2676,5430.6323,1102.1814,5413.799
2160,2021-09-29 00:00:00,38.27,42.79,2693,5421.085,1144.9695,6127.862
2161,2021-09-29 01:00:00,38.68,42.79,2726,5435.8066,1132.4851,5924.6035
2162,2021-09-29 02:00:00,39.31,42.69,2771,5435.118,1130.2845,5887.51
2163,2021-09-29 03:00:00,41.2,40.92,2863,5446.529,1119.2745,6298.7827
2164,2021-09-29 04:00:00,42.67,39.1,2970,5458.193,1122.1954,6952.65
2165,2021-09-29 05:00:00,43.39,38.29,3042,5464.2266,1151.9395,7638.2896
2166,2021-09-29 06:00:00,44.16,37.4,3086,5459.8237,1164.6648,8196.637
2167,2021-09-29 07:00:00,44.17,37.11,3178,5454.3633,1194.5243,8681.081
2168,2021-09-29 08:00:00,44.19,37.22,3320,5458.1733,1214.6667,8771.025
2169,2021-09-29 09:00:00,44.13,37.6,3473,5458.0547,1232.1292,8677.52
2170,2021-09-29 10:00:00,44.18,38.02,3550,5441.548,1244.3552,8582.576
2171,2021-09-29 11:00:00,43.77,38.09,3593,5443.6562,1238.3175,8417.077
2172,2021-09-29 12:00:00,43.9,38.31,3626,5454.525,1235.5969,8227.781
2173,2021-09-29 13:00:00,43.82,38.24,3710,5455.217,1237.9401,8210.385
2174,2021-09-29 14:00:00,43.43,37.75,3755,5442.165,1229.9974,8306.004
2175,2021-09-29 15:00:00,42.17,37.15,3844,5449.2207,1228.5184,8493.197
2176,2021-09-29 16:00:00,40.94,36.46,4051,5462.128,1225.1189,8584.969
2177,2021-09-29 17:00:00,40.37,36.1,4264,5457.193,1229.712,8636.204
2178,2021-09-29 18:00:00,39.96,35.87,4365,5456.7607,1225.5625,8596.676
2179,2021-09-29 19:00:00,40.04,36.08,4336,5462.8267,1215.0593,8348.555
2180,2021-09-29 20:00:00,39.43,36.6,4242,5453.2935,1199.515,7950.5264
2181,2021-09-29 21:00:00,39.1,37.46,4150,5439.2666,1179.8976,7343.029
2182,2021-09-29 22:00:00,40.8,38.46,4011,5449.5454,1158.5955,6703.077
2183,2021-09-29 23:00:00,40.09,39.61,3890,5440.053,1138.4272,6056.404
2184,2021-09-30 00:00:00,40.51,43.12,3834,5422.118,1212.5118,5698.512
2185,2021-09-30 01:00:00,42.5,43.42,3789,5436.9917,1200.163,5467.58
2186,2021-09-30 02:00:00,42.66,43.8,3734,5435.9966,1204.1416,5433.7725
2187,2021-09-30 03:00:00,43.24,42.57,3693,5447.5547,1196.8607,5829.4766
2188,2021-09-30 04:00:00,41.96,41.35,3642,5459.2197,1207.6924,6483.591
2189,2021-09-30 05:00:00,42.64,40.75,3552,5465.3726,1244.7515,7303.647
2190,2021-09-30 06:00:00,41.52,39.97,3490,5461.006,1260.2831,7918.866
2191,2021-09-30 07:00:00,42.52,39.63,3536,5455.5615,1291.9224,8460.35
2192,2021-09-30 08:00:00,42.68,39.68,3633,5459.269,1312.2145,8608.99
2193,2021-09-30 09:00:00,43.25,40.42,3737,5459.326,1330.8018,8402.662
2194,2021-09-30 10:00:00,44.11,40.49,3849,5442.8584,1342.092,8426.185
2195,2021-09-30 11:00:00,44.05,40.45,3963,5444.882,1331.9127,8195.771
2196,2021-09-30 12:00:00,42.98,40.48,4044,5455.85,1328.434,8042.8623
2197,2021-09-30 13:00:00,42.33,40.6,4126,5456.432,1333.0203,7965.1904
2198,2021-09-30 14:00:00,41.67,39.64,4184,5443.5444,1323.0217,8239.583
2199,2021-09-30 15:00:00,41.94,38.98,4253,5450.6787,1319.8997,8447.792
2200,2021-09-30 16:00:00,41.33,38.27,4355,5463.5146,1317.7888,8661.943
2201,2021-09-30 17:00:00,41.23,37.87,4437,5458.4897,1317.5393,8790.471
2202,2021-09-30 18:00:00,41.1,37.91,4500,5458.503,1308.8326,8586.389
2203,2021-09-30 19:00:00,40.53,37.9,4514,5464.354,1292.324,8333.403
2204,2021-09-30 20:00:00,40.07,38.14,4536,5454.814,1272.4684,7922.4907
2205,2021-09-30 21:00:00,38.74,38.69,4561,5440.6504,1245.0991,7255.9653
2206,2021-09-30 22:00:00,39.9,39.43,4649,5450.986,1218.3446,6450.7944
2207,2021-09-30 23:00:00,39.9,40.08,4773,5441.3604,1196.1973,5751.9863
2208,2021-10-01 00:00:00,39.79,41.98,4931,5435.419,1206.6351,4954.4897
2209,2021-10-01 01:00:00,39.59,41.75,5072,5450.381,1191.8629,4699.1226
2210,2021-10-01 02:00:00,40.45,41.48,5213,5449.2104,1191.1016,4658.2285
2211,2021-10-01 03:00:00,40.34,39.43,5478,5460.8823,1180.5311,5095.6724
2212,2021-10-01 04:00:00,39.41,37.42,5812,5472.547,1186.442,5758.502
2213,2021-10-01 05:00:00,38.93,36.1,6121,5478.7837,1220.283,6614.779
2214,2021-10-01 06:00:00,38.37,34.89,6346,5474.434,1235.8562,7312.0244
2215,2021-10-01 07:00:00,39.35,34.43,6537,5468.9517,1268.6177,7909.15
2216,2021-10-01 08:00:00,39.73,34.48,6687,5472.5386,1290.9806,8080.1113
2217,2021-10-01 09:00:00,38.62,35.17,6812,5472.7637,1310.5663,7830.9653
2218,2021-10-01 10:00:00,38.92,35.39,6885,5456.3013,1322.8384,7831.0347
2219,2021-10-01 11:00:00,38.9,35.62,6899,5458.238,1314.118,7544.5674
2220,2021-10-01 12:00:00,39.43,35.72,6918,5469.294,1309.8735,7389.264
2221,2021-10-01 13:00:00,39.53,35.74,7017,5469.779,1313.0327,7322.9727
2222,2021-10-01 14:00:00,39.52,35.03,7069,5456.909,1304.2163,7578.155
2223,2021-10-01 15:00:00,39.83,34.54,7121,5464.1323,1302.3683,7793.631
2224,2021-10-01 16:00:00,39.71,34.0,7221,5476.95,1301.0386,8002.022
2225,2021-10-01 17:00:00,40.08,33.66,7348,5471.873,1304.2064,8155.908
2226,2021-10-01 18:00:00,40.35,33.73,7452,5472.1196,1298.7896,7915.1396
2227,2021-10-01 19:00:00,40.06,33.83,7479,5477.8345,1285.7517,7609.2876
2228,2021-10-01 20:00:00,37.83,34.16,7465,5468.232,1268.0217,7145.261
2229,2021-10-01 21:00:00,36.29,34.76,7434,5453.941,1243.8969,6441.757
2230,2021-10-01 22:00:00,35.74,35.06,7721,5464.327,1218.8307,5586.673
2231,2021-10-01 23:00:00,35.23,36.08,7616,5454.5454,1196.089,4795.696
2232,2021-10-02 00:00:00,35.9,38.24,7475,4734.7783,1103.0728,3273.507
2233,2021-10-02 01:00:00,36.06,38.99,7327,4747.6807,1087.5674,2876.7815
2234,2021-10-02 02:00:00,36.05,39.42,7204,4746.3745,1092.239,2887.9128
2235,2021-10-02 03:00:00,35.74,38.52,7110,4756.275,1086.5591,3266.851
2236,2021-10-02 04:00:00,36.49,37.37,7049,4767.4097,1101.4359,4029.7212
2237,2021-10-02 05:00:00,37.85,37.16,6959,4771.3306,1142.3596,4805.8574
2238,2021-10-02 06:00:00,41.28,36.6,6845,4766.82,1163.0087,5494.959
2239,2021-10-02 07:00:00,39.63,36.73,6778,4766.1704,1198.1104,6016.1855
2240,2021-10-02 08:00:00,39.47,36.92,6752,4774.3906,1221.5629,6278.1636
2241,2021-10-02 09:00:00,40.6,37.54,6701,4772.631,1242.4313,6313.977
2242,2021-10-02 10:00:00,40.96,38.16,6555,4758.709,1253.9204,6325.354
2243,2021-10-02 11:00:00,40.39,38.61,6351,4760.442,1242.5305,6148.068
2244,2021-10-02 12:00:00,40.3,39.27,6104,4770.804,1239.4839,6036.537
2245,2021-10-02 13:00:00,40.05,39.87,5875,4773.677,1244.465,6056.239
2246,2021-10-02 14:00:00,40.13,39.51,5724,4764.282,1233.4855,6228.479
2247,2021-10-02 15:00:00,40.29,38.95,5685,4771.4355,1232.5465,6508.7573
2248,2021-10-02 16:00:00,40.23,38.16,5786,4781.0913,1233.0459,6780.1636
2249,2021-10-02 17:00:00,40.45,37.48,5919,4775.912,1232.8611,6984.33
2250,2021-10-02 18:00:00,40.1,37.47,6012,4784.2456,1223.243,6753.8213
2251,2021-10-02 19:00:00,39.36,37.29,6009,4786.222,1205.2919,6585.363
2252,2021-10-02 20:00:00,38.54,37.43,5971,4780.6255,1184.1448,6256.2837
2253,2021-10-02 21:00:00,37.3,37.99,5915,4769.644,1152.6643,5609.1274
2254,2021-10-02 22:00:00,36.46,38.32,6007,4778.082,1121.4298,4920.3027
2255,2021-10-02 23:00:00,37.43,39.9,5756,4772.3564,1095.9806,4169.785
2256,2021-10-03 00:00:00,37.55,43.29,5302,4550.443,1024.1511,2726.1177
2257,2021-10-03 01:00:00,38.6,42.1,5374,4561.1978,1010.889,2860.0715
2258,2021-10-03 02:00:00,37.92,42.11,5335,4561.6855,1012.3913,2915.7434
2259,2021-10-03 03:00:00,38.02,40.36,5853,4570.0825,997.3406,2789.2266
2260,2021-10-03 04:00:00,36.6,38.58,6554,4580.898,1019.34937,3038.8457
2261,2021-10-03 05:00:00,35.26,38.61,6893,4583.0845,1071.1753,3406.142
2262,2021-10-03 06:00:00,33.98,37.74,7399,4578.1133,1104.5415,3745.6978
2263,2021-10-03 07:00:00,33.58,37.35,7813,4579.2495,1147.4282,4123.5586
2264,2021-10-03 08:00:00,32.72,37.75,7972,4589.5537,1182.353,4265.6504
2265,2021-10-03 09:00:00,31.95,38.2,8085,4586.9946,1213.9783,4388.2295
2266,2021-10-03 10:00:00,31.74,38.73,8144,4573.8994,1234.76,4379.109
2267,2021-10-03 11:00:00,31.77,39.05,8165,4575.2925,1222.5271,4037.346
2268,2021-10-03 12:00:00,32.15,38.41,8198,4585.282,1214.0768,4178.3057
2269,2021-10-03 13:00:00,31.76,37.85,8251,4589.4395,1213.68,4381.8105
2270,2021-10-03 14:00:00,31.85,37.03,8282,4579.5664,1196.2062,4515.336
2271,2021-10-03 15:00:00,31.25,36.1,8356,4586.988,1188.3845,4796.2676
2272,2021-10-03 16:00:00,31.73,35.33,8517,4595.8486,1194.345,5132.852
2273,2021-10-03 17:00:00,31.13,34.66,8667,4590.9854,1190.5431,5303.003
2274,2021-10-03 18:00:00,31.09,34.7,8715,4601.0444,1182.2416,5090.3564
2275,2021-10-03 19:00:00,31.41,34.84,8691,4601.885,1165.5198,4775.919
2276,2021-10-03 20:00:00,31.41,35.11,8575,4597.5796,1141.6088,4380.209
2277,2021-10-03 21:00:00,30.64,35.32,8340,4588.2734,1099.115,3866.1328
2278,2021-10-03 22:00:00,30.0,34.5,8375,4595.867,1055.1132,3558.6353
2279,2021-10-03 23:00:00,29.74,34.73,8021,4591.6143,1017.2829,3211.183
2280,2021-10-04 00:00:00,30.35,33.5,7661,5013.112,969.05585,2987.9075
2281,2021-10-04 01:00:00,30.93,34.0,7356,5026.0864,963.1433,2944.2083
2282,2021-10-04 02:00:00,31.35,34.89,6998,5025.2534,961.59033,2863.677
2283,2021-10-04 03:00:00,32.08,35.4,6699,5036.3267,949.6802,2740.8657
2284,2021-10-04 04:00:00,32.99,36.22,6383,5047.2935,963.079,2897.492
2285,2021-10-04 05:00:00,35.89,37.32,6020,5050.9463,1005.4251,3416.086
2286,2021-10-04 06:00:00,37.19,37.02,5640,5046.7295,1030.38,4287.8213
2287,2021-10-04 07:00:00,38.78,36.54,5419,5045.6475,1064.9705,5229.4175
2288,2021-10-04 08:00:00,38.45,36.45,5209,5053.6597,1093.032,5887.918
2289,2021-10-04 09:00:00,38.36,35.86,5052,5051.5825,1114.8413,6655.191
2290,2021-10-04 10:00:00,38.62,35.56,4952,5038.015,1132.4961,7190.6016
2291,2021-10-04 11:00:00,38.12,35.3,4826,5039.3027,1124.5475,7330.1973
2292,2021-10-04 12:00:00,38.75,34.94,4625,5049.7026,1117.2361,7595.099
2293,2021-10-04 13:00:00,38.17,34.61,4400,5053.046,1114.5176,7947.194
2294,2021-10-04 14:00:00,37.9,34.13,4291,5042.74,1101.2625,8119.875
2295,2021-10-04 15:00:00,38.44,33.39,4331,5050.7925,1095.3541,8386.598
2296,2021-10-04 16:00:00,38.06,32.87,4493,5059.5874,1096.0844,8523.0
2297,2021-10-04 17:00:00,37.0,31.92,4655,5055.6636,1097.5308,8964.84
2298,2021-10-04 18:00:00,36.64,31.82,4747,5062.19,1091.5878,8823.057
2299,2021-10-04 19:00:00,35.55,31.84,4749,5064.3193,1078.9865,8593.126
2300,2021-10-04 20:00:00,36.55,31.98,4685,5057.5825,1058.1718,8224.915
2301,2021-10-04 21:00:00,35.21,32.11,4613,5047.0723,1026.819,7700.241
2302,2021-10-04 22:00:00,35.12,31.9,4509,5053.646,992.0971,7330.543
2303,2021-10-04 23:00:00,35.93,32.49,4448,5048.1777,959.7033,6527.904
2304,2021-10-05 00:00:00,37.14,38.95,4368,5009.5254,1009.2997,4511.8867
2305,2021-10-05 01:00:00,36.93,39.6,4256,5026.2964,995.2899,4172.965
2306,2021-10-05 02:00:00,36.91,40.46,4137,5021.644,997.2449,4016.2996
2307,2021-10-05 03:00:00,37.18,39.36,4064,5034.0176,993.94525,4429.831
2308,2021-10-05 04:00:00,35.5,37.9,4090,5045.763,1008.01556,5147.4985
2309,2021-10-05 05:00:00,35.8,37.06,4092,5052.8774,1047.388,6059.275
2310,2021-10-05 06:00:00,36.45,36.27,3976,5049.137,1067.5138,6831.6094
2311,2021-10-05 07:00:00,37.7,35.97,4026,5045.3516,1099.3726,7405.6074
2312,2021-10-05 08:00:00,38.46,35.87,4067,5049.8467,1119.3059,7707.1123
2313,2021-10-05 09:00:00,37.67,36.39,4026,5049.5996,1135.023,7721.5356
2314,2021-10-05 10:00:00,38.26,36.83,3959,5034.1074,1145.5842,7746.1025
2315,2021-10-05 11:00:00,38.35,37.05,3868,5036.548,1137.2312,7606.8535
2316,2021-10-05 12:00:00,37.79,37.64,3732,5047.575,1136.5197,7445.185
2317,2021-10-05 13:00:00,37.85,38.21,3594,5048.027,1141.5676,7395.4995
2318,2021-10-05 14:00:00,37.89,37.63,3569,5039.689,1133.7725,7581.1216
2319,2021-10-05 15:00:00,37.62,36.53,3784,5046.168,1136.3333,7917.664
2320,2021-10-05 16:00:00,37.15,35.66,4127,5057.4424,1136.9205,8008.529
2321,2021-10-05 17:00:00,36.88,35.07,4390,5051.428,1139.4915,8101.725
2322,2021-10-05 18:00:00,36.39,34.86,4407,5057.022,1130.5217,8050.887
2323,2021-10-05 19:00:00,35.19,35.41,4269,5061.022,1114.5359,7654.997
2324,2021-10-05 20:00:00,35.24,36.11,4121,5053.3286,1093.9332,7153.1685
2325,2021-10-05 21:00:00,34.01,37.26,3927,5039.22,1066.612,6429.214
2326,2021-10-05 22:00:00,34.67,38.13,3954,5049.575,1038.4287,5618.559
2327,2021-10-05 23:00:00,36.75,40.09,3741,5041.1353,1014.82825,4757.8555
2328,2021-10-06 00:00:00,37.44,39.38,3514,5449.2197,1031.9618,5071.5547
2329,2021-10-06 01:00:00,37.98,40.24,3306,5465.249,1018.2936,4762.373
2330,2021-10-06 02:00:00,38.83,40.58,3148,5462.605,1017.87854,4793.7393
2331,2021-10-06 03:00:00,40.28,39.13,3011,5475.0864,1013.0737,5387.6045
2332,2021-10-06 04:00:00,40.06,37.54,2855,5486.8394,1022.874,6300.977
2333,2021-10-06 05:00:00,40.79,36.58,2739,5493.864,1058.9215,7352.445
2334,2021-10-06 06:00:00,41.39,35.66,2603,5489.7817,1077.0269,8198.193
2335,2021-10-06 07:00:00,41.85,35.31,2568,5484.037,1108.1525,8884.888
2336,2021-10-06 08:00:00,42.36,35.39,2609,5486.9473,1128.1448,9104.435
2337,2021-10-06 09:00:00,43.22,36.08,2625,5487.713,1143.1652,8961.448
2338,2021-10-06 10:00:00,42.4,36.63,2574,5471.233,1153.732,8913.887
2339,2021-10-06 11:00:00,42.63,37.0,2475,5473.106,1146.336,8719.05
2340,2021-10-06 12:00:00,42.48,37.68,2356,5484.4766,1144.8402,8482.819
2341,2021-10-06 13:00:00,42.64,37.99,2252,5484.397,1148.6826,8499.934
2342,2021-10-06 14:00:00,42.85,37.3,2200,5472.442,1141.7518,8788.252
2343,2021-10-06 15:00:00,43.16,36.53,2242,5479.72,1144.3052,9145.382
2344,2021-10-06 16:00:00,43.15,35.73,2367,5492.408,1143.9286,9407.411
2345,2021-10-06 17:00:00,43.37,35.34,2484,5486.989,1148.5825,9568.972
2346,2021-10-06 18:00:00,43.03,35.24,2560,5488.271,1141.5496,9438.704
2347,2021-10-06 19:00:00,43.04,35.4,2585,5493.633,1127.663,9110.982
2348,2021-10-06 20:00:00,42.28,35.8,2611,5483.847,1108.5577,8602.912
2349,2021-10-06 21:00:00,42.49,36.72,2650,5468.8545,1084.4498,7778.423
2350,2021-10-06 22:00:00,43.23,39.19,2085,5479.533,1058.654,6910.615
2351,2021-10-06 23:00:00,43.36,40.35,2192,5469.2183,1035.7092,6063.399
2352,2021-10-07 00:00:00,43.89,46.03,2312,5597.596,1154.3085,5354.349
2353,2021-10-07 01:00:00,44.02,45.82,2394,5613.0737,1136.3091,5115.6963
2354,2021-10-07 02:00:00,43.69,45.2,2534,5611.515,1137.1365,5183.4897
2355,2021-10-07 03:00:00,44.35,42.75,2691,5623.9844,1132.214,5782.454
2356,2021-10-07 04:00:00,42.25,40.37,2890,5635.661,1147.4144,6669.653
2357,2021-10-07 05:00:00,43.12,39.05,3029,5642.2915,1190.6074,7671.068
2358,2021-10-07 06:00:00,43.96,38.06,3018,5638.107,1213.6322,8463.887
2359,2021-10-07 07:00:00,44.72,37.71,3038,5631.9814,1248.8569,9125.65
2360,2021-10-07 08:00:00,43.88,37.9,3017,5634.798,1271.3103,9363.692
2361,2021-10-07 09:00:00,43.26,38.7,2983,5635.479,1289.2057,9244.914
2362,2021-10-07 10:00:00,42.99,39.07,2967,5618.9014,1300.2657,9250.887
2363,2021-10-07 11:00:00,39.16,39.13,2920,5620.574,1289.2698,9114.77
2364,2021-10-07 12:00:00,39.05,39.94,2713,5631.9014,1286.0157,8883.471
2365,2021-10-07 13:00:00,38.5,40.82,2364,5632.0527,1291.9888,8909.227
2366,2021-10-07 14:00:00,38.56,40.88,1987,5618.806,1284.6954,9177.896
2367,2021-10-07 15:00:00,38.87,40.65,1770,5626.4434,1287.2175,9522.541
2368,2021-10-07 16:00:00,38.69,40.4,1742,5639.248,1291.3817,9708.076
2369,2021-10-07 17:00:00,39.09,40.17,1766,5634.3813,1293.5813,9824.322
2370,2021-10-07 18:00:00,39.01,40.42,1716,5633.992,1284.6914,9640.149
2371,2021-10-07 19:00:00,39.03,40.85,1630,5639.7847,1267.2524,9299.35
2372,2021-10-07 20:00:00,39.01,41.3,1580,5629.3857,1244.5896,8871.759
2373,2021-10-07 21:00:00,38.53,42.21,1563,5614.6094,1213.6709,8142.219
2374,2021-10-07 22:00:00,38.1,43.11,1577,5624.7837,1182.4456,7385.4707
2375,2021-10-07 23:00:00,38.34,44.7,1494,5614.37,1156.0591,6606.29
2376,2021-10-08 00:00:00,38.71,42.22,1566,5590.407,1141.3524,7247.577
2377,2021-10-08 01:00:00,38.42,42.13,1772,5605.9565,1139.7622,7036.43
2378,2021-10-08 02:00:00,38.22,41.35,2005,5603.8936,1146.1361,7181.6616
2379,2021-10-08 03:00:00,37.88,39.53,2212,5616.497,1141.927,7641.839
2380,2021-10-08 04:00:00,38.25,37.68,2451,5628.147,1148.2653,8294.276
2381,2021-10-08 05:00:00,40.3,36.98,2636,5634.893,1176.0028,8839.9
2382,2021-10-08 06:00:00,40.46,36.38,2666,5630.699,1180.7897,9184.832
2383,2021-10-08 07:00:00,41.02,36.23,2646,5624.737,1201.1713,9589.818
2384,2021-10-08 08:00:00,41.73,36.6,2630,5627.427,1211.3958,9563.846
2385,2021-10-08 09:00:00,42.18,36.79,2632,5628.6167,1220.7628,9599.646
2386,2021-10-08 10:00:00,42.29,37.23,2560,5612.1577,1228.7424,9576.232
2387,2021-10-08 11:00:00,42.56,37.33,2419,5613.5234,1222.4545,9572.462
2388,2021-10-08 12:00:00,42.09,38.0,2265,5625.113,1222.1448,9381.045
2389,2021-10-08 13:00:00,42.25,38.32,2150,5625.043,1226.0353,9398.153
2390,2021-10-08 14:00:00,42.25,37.87,2107,5611.968,1218.0392,9559.048
2391,2021-10-08 15:00:00,42.09,37.06,2229,5619.8696,1214.0052,9771.874
2392,2021-10-08 16:00:00,42.28,36.14,2440,5632.543,1205.5261,9903.173
2393,2021-10-08 17:00:00,41.76,35.86,2636,5627.413,1205.6716,9864.818
2394,2021-10-08 18:00:00,41.01,35.74,2712,5628.33,1196.915,9719.427
2395,2021-10-08 19:00:00,39.77,35.93,2704,5633.4453,1182.8518,9408.807
2396,2021-10-08 20:00:00,39.35,36.19,2673,5623.118,1166.6097,9073.331
2397,2021-10-08 21:00:00,38.53,36.95,2602,5608.0684,1148.7273,8515.102
2398,2021-10-08 22:00:00,38.34,36.9,2788,5618.462,1131.5419,8092.618
2399,2021-10-08 23:00:00,37.94,37.88,2648,5607.6885,1117.7982,7594.649
2400,2021-10-09 00:00:00,37.64,40.56,2494,5604.7188,1133.3328,6835.432
2401,2021-10-09 01:00:00,37.97,40.68,2371,5620.3926,1118.7935,6701.7686
2402,2021-10-09 02:00:00,38.12,40.4,2242,5618.1445,1120.5275,6966.108
2403,2021-10-09 03:00:00,37.69,39.31,2084,5630.8906,1115.4722,7484.277
2404,2021-10-09 04:00:00,37.18,38.33,1972,5642.5435,1128.23,8183.9297
2405,2021-10-09 05:00:00,38.16,38.54,1909,5649.3843,1167.5945,8695.518
2406,2021-10-09 06:00:00,39.29,38.7,1808,5645.225,1186.692,8992.317
2407,2021-10-09 07:00:00,40.0,39.24,1705,5639.212,1218.9863,9297.545
2408,2021-10-09 08:00:00,40.71,40.34,1594,5641.784,1239.2826,9187.678
2409,2021-10-09 09:00:00,41.19,41.03,1549,5643.0933,1255.7808,9151.77
2410,2021-10-09 10:00:00,41.48,41.45,1560,5626.6406,1266.4495,9114.455
2411,2021-10-09 11:00:00,40.51,41.09,1601,5627.948,1256.8052,9101.932
2412,2021-10-09 12:00:00,40.56,41.11,1658,5639.6064,1254.2777,8989.699
2413,2021-10-09 13:00:00,40.69,41.02,1761,5639.455,1259.4569,8995.916
2414,2021-10-09 14:00:00,39.79,40.03,1938,5626.4326,1251.7386,9165.585
2415,2021-10-09 15:00:00,39.61,39.18,2255,5634.404,1252.7753,9245.283
2416,2021-10-09 16:00:00,39.79,38.1,2639,5647.042,1253.7834,9380.45
2417,2021-10-09 17:00:00,39.1,37.64,2977,5641.888,1255.811,9308.656
2418,2021-10-09 18:00:00,38.49,37.52,3180,5642.9536,1247.2333,9045.309
2419,2021-10-09 19:00:00,37.81,37.5,3289,5647.9795,1230.9208,8703.854
2420,2021-10-09 20:00:00,37.03,37.56,3396,5637.5806,1210.0032,8281.912
2421,2021-10-09 21:00:00,36.65,37.72,3538,5622.4224,1182.2467,7679.908
2422,2021-10-09 22:00:00,36.93,37.09,3906,5632.8247,1154.1769,7202.0356
2423,2021-10-09 23:00:00,36.6,37.07,4028,5621.9346,1130.4467,6754.941
2424,2021-10-10 00:00:00,36.25,39.4,4109,5685.073,1086.8427,4981.821
2425,2021-10-10 01:00:00,35.91,39.92,4156,5698.1846,1078.4249,4601.3105
2426,2021-10-10 02:00:00,36.03,40.1,4166,5697.878,1078.2584,4520.6064
2427,2021-10-10 03:00:00,36.16,39.28,4122,5711.3525,1065.0929,4694.165
2428,2021-10-10 04:00:00,36.16,39.24,4025,5722.028,1079.3098,4990.4575
2429,2021-10-10 05:00:00,36.44,39.44,3907,5725.6196,1122.5177,5610.4575
2430,2021-10-10 06:00:00,36.99,38.92,3697,5721.749,1146.5004,6371.7305
2431,2021-10-10 07:00:00,37.82,38.77,3492,5719.154,1182.012,7135.5024
2432,2021-10-10 08:00:00,37.86,39.23,3334,5725.581,1209.4933,7457.5283
2433,2021-10-10 09:00:00,37.58,39.67,3307,5724.593,1233.3109,7612.2554
2434,2021-10-10 10:00:00,37.87,40.1,3341,5711.2773,1251.3438,7640.421
2435,2021-10-10 11:00:00,38.6,39.57,3408,5710.9795,1242.6329,7694.36
2436,2021-10-10 12:00:00,38.53,39.26,3472,5722.178,1235.8522,7671.8594
2437,2021-10-10 13:00:00,38.64,38.82,3560,5725.446,1235.2521,7776.629
2438,2021-10-10 14:00:00,38.38,37.67,3701,5712.306,1221.5813,8011.1523
2439,2021-10-10 15:00:00,37.46,36.6,3935,5722.7183,1214.3419,8205.359
2440,2021-10-10 16:00:00,36.48,35.57,4220,5730.6123,1214.8514,8472.898
2441,2021-10-10 17:00:00,35.23,34.66,4579,5728.4556,1213.8989,8619.029
2442,2021-10-10 18:00:00,34.96,34.11,4879,5732.4106,1206.9725,8529.839
2443,2021-10-10 19:00:00,35.49,34.02,4996,5734.197,1193.0344,8241.264
2444,2021-10-10 20:00:00,36.45,33.87,4995,5724.596,1171.8219,8000.271
2445,2021-10-10 21:00:00,36.52,34.21,4856,5713.694,1139.3846,7443.396
2446,2021-10-10 22:00:00,36.9,35.4,4178,5717.915,1105.1942,6952.033
2447,2021-10-10 23:00:00,39.26,36.02,4016,5711.0723,1074.5864,6354.6914
2448,2021-10-11 00:00:00,39.5,41.61,3879,5679.3306,1101.9156,4566.774
2449,2021-10-11 01:00:00,39.96,42.94,3740,5692.443,1097.4576,4167.546
2450,2021-10-11 02:00:00,39.72,43.35,3650,5692.401,1094.9003,4087.146
2451,2021-10-11 03:00:00,43.09,42.6,3555,5706.028,1083.1576,4274.669
2452,2021-10-11 04:00:00,43.37,41.98,3503,5716.655,1090.9902,4632.3193
2453,2021-10-11 05:00:00,44.49,41.54,3417,5719.992,1127.814,5346.151
