UTC time,carbon_intensity,avg_wind_production_forecast,avg_nuclear_production_forecast,avg_unknown_production_forecast,avg_hydro_production_forecast
2021-09-29 04:00:00,42.67,2970,5458.193,1126.9473,6999.11432
2021-09-29 05:00:00,43.39,3042,5464.2266,1158.96631,7461.23249
2021-09-29 06:00:00,44.16,3086,5459.8237,1203.61402,8034.93366
2021-09-29 07:00:00,44.17,3178,5454.3633,1224.50115,8396.91244
2021-09-29 08:00:00,44.19,3320,5458.1733,1241.09392,8534.08794
2021-09-29 09:00:00,44.13,3473,5458.0547,1247.02957,8539.34709
2021-09-29 10:00:00,44.18,3550,5441.548,1247.93343,8349.6536
2021-09-29 11:00:00,43.77,3593,5443.6562,1249.34642,8296.07707
2021-09-29 12:00:00,43.9,3626,5454.525,1256.01165,8214.69125
2021-09-29 13:00:00,43.82,3710,5455.217,1260.74098,8201.65112
2021-09-29 14:00:00,43.43,3755,5442.165,1260.32566,8292.77482
2021-09-29 15:00:00,42.17,3844,5449.2207,1255.37145,8436.19228
2021-09-29 16:00:00,40.94,4051,5462.128,1256.91536,8537.25406
2021-09-29 17:00:00,40.37,4264,5457.193,1245.71542,8556.56528
2021-09-29 18:00:00,39.96,4365,5456.7607,1242.63615,8374.90321
2021-09-29 19:00:00,40.04,4336,5462.8267,1222.15108,8170.29495
2021-09-29 20:00:00,39.43,4242,5453.2935,1215.9683,7719.01869
2021-09-29 21:00:00,39.1,4150,5439.2666,1185.66503,7253.34637
2021-09-29 22:00:00,40.8,4011,5449.5454,1164.44542,6802.15128
2021-09-29 23:00:00,40.09,3890,5440.053,1146.73388,6158.53702
2021-09-30 00:00:00,40.51,3834,5422.118,1197.63089,5924.49891
2021-09-30 01:00:00,42.5,3789,5436.9917,1176.13207,5679.42234
2021-09-30 02:00:00,42.66,3734,5435.9966,1159.09784,5678.8443
2021-09-30 03:00:00,43.24,3693,5447.5547,1182.07458,5932.24386
2021-09-30 04:00:00,41.96,3642,5459.2197,1205.33525,6428.00779
2021-09-30 05:00:00,42.64,3552,5465.3726,1247.53923,6921.20148
2021-09-30 06:00:00,41.52,3490,5461.006,1296.62326,7531.8372
2021-09-30 07:00:00,42.52,3536,5455.5615,1320.77415,7916.43019
2021-09-30 08:00:00,42.68,3633,5459.269,1339.92344,8089.06129
2021-09-30 09:00:00,43.25,3737,5459.326,1346.45645,8118.43435
2021-09-30 10:00:00,44.11,3849,5442.8584,1342.40069,7962.29926
2021-09-30 11:00:00,44.05,3963,5444.882,1342.9675,7966.07982
2021-09-30 12:00:00,42.98,4044,5455.85,1348.29191,7961.81877
2021-09-30 13:00:00,42.33,4126,5456.432,1351.90843,7982.03054
2021-09-30 14:00:00,41.67,4184,5443.5444,1352.91189,8158.1146
2021-09-30 15:00:00,41.94,4253,5450.6787,1351.09457,8336.99931
2021-09-30 16:00:00,41.33,4355,5463.5146,1351.24141,8494.47904
2021-09-30 17:00:00,41.23,4437,5458.4897,1337.75298,8504.83936
2021-09-30 18:00:00,41.1,4500,5458.503,1330.73607,8362.64059
2021-09-30 19:00:00,40.53,4514,5464.354,1307.23177,8145.53748
2021-09-30 20:00:00,40.07,4536,5454.814,1291.98895,7710.92976
2021-09-30 21:00:00,38.74,4561,5440.6504,1254.60118,7246.08446
2021-09-30 22:00:00,39.9,4649,5450.986,1229.45841,6811.94521
2021-09-30 23:00:00,39.9,4773,5441.3604,1206.82718,6210.10532
2021-10-01 00:00:00,39.79,4931,5435.419,1197.83855,5126.25
2021-10-01 01:00:00,39.59,5072,5450.381,1171.78437,4800.42971
2021-10-01 02:00:00,40.45,5213,5449.2104,1148.69043,4758.86009
2021-10-01 03:00:00,40.34,5478,5460.8823,1164.87948,5083.53576
2021-10-01 04:00:00,39.41,5812,5472.547,1182.27972,5671.34141
2021-10-01 05:00:00,38.93,6121,5478.7837,1217.66103,6323.64303
2021-10-01 06:00:00,38.37,6346,5474.434,1266.02424,6974.66771
2021-10-01 07:00:00,39.35,6537,5468.9517,1291.52182,7318.8539
2021-10-01 08:00:00,39.73,6687,5472.5386,1312.67894,7423.71735
2021-10-01 09:00:00,38.62,6812,5472.7637,1321.28274,7383.89005
2021-10-01 10:00:00,38.92,6885,5456.3013,1323.47621,7269.22465
2021-10-01 11:00:00,38.9,6899,5458.238,1325.08794,7190.56123
2021-10-01 12:00:00,39.43,6918,5469.294,1331.06862,7156.18782
2021-10-01 13:00:00,39.53,7017,5469.779,1334.8979,7129.02245
2021-10-01 14:00:00,39.52,7069,5456.909,1334.48838,7271.70681
2021-10-01 15:00:00,39.83,7121,5464.1323,1332.34764,7473.55153
2021-10-01 16:00:00,39.71,7221,5476.95,1333.92995,7669.3716
2021-10-01 17:00:00,40.08,7348,5471.873,1322.45096,7718.22552
2021-10-01 18:00:00,40.35,7452,5472.1196,1319.95655,7546.17647
2021-10-01 19:00:00,40.06,7479,5477.8345,1297.91904,7251.27991
2021-10-01 20:00:00,37.83,7465,5468.232,1288.67055,6787.01265
2021-10-01 21:00:00,36.29,7434,5453.941,1255.22956,6250.43714
2021-10-01 22:00:00,35.74,7721,5464.327,1231.36329,5628.30795
2021-10-01 23:00:00,35.23,7616,5454.5454,1210.6496,5018.3602
2021-10-02 00:00:00,35.9,7475,4734.7783,1088.37523,3502.03878
2021-10-02 01:00:00,36.06,7327,4747.6807,1064.23035,3307.44104
2021-10-02 02:00:00,36.05,7204,4746.3745,1040.26532,3263.44496
2021-10-02 03:00:00,35.74,7110,4756.275,1058.92469,3686.74303
2021-10-02 04:00:00,36.49,7049,4767.4097,1086.27145,4370.14837
2021-10-02 05:00:00,37.85,6959,4771.3306,1127.66461,5032.1531
2021-10-02 06:00:00,41.28,6845,4766.82,1184.2128,5608.42123
2021-10-02 07:00:00,39.63,6778,4766.1704,1217.60281,6078.17078
2021-10-02 08:00:00,39.47,6752,4774.3906,1246.9315,6272.91594
2021-10-02 09:00:00,40.6,6701,4772.631,1258.53638,6382.51219
2021-10-02 10:00:00,40.96,6555,4758.709,1258.10704,6378.92637
2021-10-02 11:00:00,40.39,6351,4760.442,1257.27291,6394.89748
2021-10-02 12:00:00,40.3,6104,4770.804,1260.22827,6415.9643
2021-10-02 13:00:00,40.05,5875,4773.677,1261.09838,6491.63997
2021-10-02 14:00:00,40.13,5724,4764.282,1261.13671,6582.07642
2021-10-02 15:00:00,40.29,5685,4771.4355,1253.43052,6852.56605
2021-10-02 16:00:00,40.23,5786,4781.0913,1256.11094,6871.10449
2021-10-02 17:00:00,40.45,5919,4775.912,1245.37769,6804.86858
2021-10-02 18:00:00,40.1,6012,4784.2456,1240.14243,6691.87761
2021-10-02 19:00:00,39.36,6009,4786.222,1215.46542,6404.25279
2021-10-02 20:00:00,38.54,5971,4780.6255,1204.38925,5997.87734
2021-10-02 21:00:00,37.3,5915,4769.644,1163.08654,5356.31353
2021-10-02 22:00:00,36.46,6007,4778.082,1136.69447,4689.86247
2021-10-02 23:00:00,37.43,5756,4772.3564,1114.79191,4242.23554
2021-10-03 00:00:00,37.55,5302,4550.443,1028.10011,3375.05344
2021-10-03 01:00:00,38.6,5374,4561.1978,1000.71402,3248.65341
2021-10-03 02:00:00,37.92,5335,4561.6855,970.78454,3006.26047
2021-10-03 03:00:00,38.02,5853,4570.0825,979.18563,2656.417
2021-10-03 04:00:00,36.6,6554,4580.898,997.58941,2659.43961
2021-10-03 05:00:00,35.26,6893,4583.0845,1026.33711,2642.54684
2021-10-03 06:00:00,33.98,7399,4578.1133,1076.18776,3055.07343
2021-10-03 07:00:00,33.58,7813,4579.2495,1106.33489,3646.40393
2021-10-03 08:00:00,32.72,7972,4589.5537,1135.3141,4100.81356
2021-10-03 09:00:00,31.95,8085,4586.9946,1148.67535,4542.63751
2021-10-03 10:00:00,31.74,8144,4573.8994,1153.67977,4593.58755
2021-10-03 11:00:00,31.77,8165,4575.2925,1156.33101,4799.17753
2021-10-03 12:00:00,32.15,8198,4585.282,1161.43839,4670.48609
2021-10-03 13:00:00,31.76,8251,4589.4395,1162.53733,4615.72382
2021-10-03 14:00:00,31.85,8282,4579.5664,1164.00793,4435.63225
2021-10-03 15:00:00,31.25,8356,4586.988,1153.84415,4805.25642
2021-10-03 16:00:00,31.73,8517,4595.8486,1157.47064,4946.4509
2021-10-03 17:00:00,31.13,8667,4590.9854,1150.10685,5292.80074
2021-10-03 18:00:00,31.09,8715,4601.0444,1148.94435,5509.02733
2021-10-03 19:00:00,31.41,8691,4601.885,1128.13015,5677.10763
2021-10-03 20:00:00,31.41,8575,4597.5796,1124.73592,5226.40722
2021-10-03 21:00:00,30.64,8340,4588.2734,1089.36878,4755.92711
2021-10-03 22:00:00,30,8375,4595.867,1065.4625,4456.81846
2021-10-03 23:00:00,29.74,8021,4591.6143,1046.43103,3968.44894
2021-10-04 00:00:00,30.35,7661,5013.112,990.14979,3712.14134
2021-10-04 01:00:00,30.93,7356,5026.0864,967.42681,3333.87785
2021-10-04 02:00:00,31.35,6998,5025.2534,943.20467,2838.2264
2021-10-04 03:00:00,32.08,6699,5036.3267,945.52578,2694.36303
2021-10-04 04:00:00,32.99,6383,5047.2935,953.37493,3036.0323
2021-10-04 05:00:00,35.89,6020,5050.9463,968.06114,3515.85152
2021-10-04 06:00:00,37.19,5640,5046.7295,1000.02559,4468.05641
2021-10-04 07:00:00,38.78,5419,5045.6475,1016.46809,5650.80495
2021-10-04 08:00:00,38.45,5209,5053.6597,1035.48486,6550.05667
2021-10-04 09:00:00,38.36,5052,5051.5825,1048.41631,7264.9192
2021-10-04 10:00:00,38.62,4952,5038.015,1054.03586,7456.15389
2021-10-04 11:00:00,38.12,4826,5039.3027,1065.25424,7874.09707
2021-10-04 12:00:00,38.75,4625,5049.7026,1069.64499,7997.89682
2021-10-04 13:00:00,38.17,4400,5053.046,1076.21634,7891.82341
2021-10-04 14:00:00,37.9,4291,5042.74,1084.35658,7887.52232
2021-10-04 15:00:00,38.44,4331,5050.7925,1074.98335,8095.94245
2021-10-04 16:00:00,38.06,4493,5059.5874,1080.10803,8180.10927
2021-10-04 17:00:00,37,4655,5055.6636,1074.60324,8132.15226
2021-10-04 18:00:00,36.64,4747,5062.19,1072.87378,8403.466
2021-10-04 19:00:00,35.55,4749,5064.3193,1059.36469,8351.33312
2021-10-04 20:00:00,36.55,4685,5057.5825,1054.70067,8075.46932
2021-10-04 21:00:00,35.21,4613,5047.0723,1031.1902,7498.38436
2021-10-04 22:00:00,35.12,4509,5053.646,1011.17713,7185.58782
2021-10-04 23:00:00,35.93,4448,5048.1777,1000.4624,6495.88609
2021-10-05 00:00:00,37.14,4368,5009.5254,1000.30663,4735.70114
2021-10-05 01:00:00,36.93,4256,5026.2964,982.91455,4333.60567
2021-10-05 02:00:00,36.91,4137,5021.644,963.26666,4244.15349
2021-10-05 03:00:00,37.18,4064,5034.0176,980.71658,4541.14199
2021-10-05 04:00:00,35.5,4090,5045.763,1007.50049,5111.65701
2021-10-05 05:00:00,35.8,4092,5052.8774,1045.50469,5793.83329
2021-10-05 06:00:00,36.45,3976,5049.137,1097.19354,6510.53841
2021-10-05 07:00:00,37.7,4026,5045.3516,1124.12362,6976.1878
2021-10-05 08:00:00,38.46,4067,5049.8467,1146.86274,7222.24318
2021-10-05 09:00:00,37.67,4026,5049.5996,1154.27699,7322.56021
2021-10-05 10:00:00,38.26,3959,5034.1074,1151.63223,7333.83018
2021-10-05 11:00:00,38.35,3868,5036.548,1150.31176,7321.89335
2021-10-05 12:00:00,37.79,3732,5047.575,1154.17747,7340.69569
2021-10-05 13:00:00,37.85,3594,5048.027,1156.34457,7336.52237
2021-10-05 14:00:00,37.89,3569,5039.689,1156.94041,7464.15255
2021-10-05 15:00:00,37.62,3784,5046.168,1145.88778,7599.85746
2021-10-05 16:00:00,37.15,4127,5057.4424,1148.36207,7740.38873
2021-10-05 17:00:00,36.88,4390,5051.428,1137.83129,7738.23345
2021-10-05 18:00:00,36.39,4407,5057.022,1131.66352,7514.55713
2021-10-05 19:00:00,35.19,4269,5061.022,1108.97354,7177.17565
2021-10-05 20:00:00,35.24,4121,5053.3286,1101.36361,6678.59796
2021-10-05 21:00:00,34.01,3927,5039.22,1064.00608,6068.40087
2021-10-05 22:00:00,34.67,3954,5049.575,1040.93531,5329.49578
2021-10-05 23:00:00,36.75,3741,5041.1353,1022.90456,4638.24976
2021-10-06 00:00:00,37.44,3514,5449.2197,1025.49947,5432.92032
2021-10-06 01:00:00,37.98,3306,5465.249,1004.53652,4977.33459
2021-10-06 02:00:00,38.83,3148,5462.605,981.42071,4818.57538
2021-10-06 03:00:00,40.28,3011,5475.0864,994.12675,5157.63856
2021-10-06 04:00:00,40.06,2855,5486.8394,1015.52514,5847.38397
2021-10-06 05:00:00,40.79,2739,5493.864,1048.02896,6702.55244
2021-10-06 06:00:00,41.39,2603,5489.7817,1097.52046,7641.28384
2021-10-06 07:00:00,41.85,2568,5484.037,1123.95337,8252.2428
2021-10-06 08:00:00,42.36,2609,5486.9473,1146.65623,8605.89095
2021-10-06 09:00:00,43.22,2625,5487.713,1154.97396,8693.00039
2021-10-06 10:00:00,42.4,2574,5471.233,1156.51306,8495.74068
2021-10-06 11:00:00,42.63,2475,5473.106,1156.29168,8431.94434
2021-10-06 12:00:00,42.48,2356,5484.4766,1160.97308,8413.16456
2021-10-06 13:00:00,42.64,2252,5484.397,1163.76659,8363.4778
2021-10-06 14:00:00,42.85,2200,5472.442,1163.23041,8620.22913
2021-10-06 15:00:00,43.16,2242,5479.72,1153.0754,8919.18835
2021-10-06 16:00:00,43.15,2367,5492.408,1156.31866,9261.81296
2021-10-06 17:00:00,43.37,2484,5486.989,1146.78288,9304.75397
2021-10-06 18:00:00,43.03,2560,5488.271,1143.71847,9213.95861
2021-10-06 19:00:00,43.04,2585,5493.633,1122.41267,8920.07944
2021-10-06 20:00:00,42.28,2611,5483.847,1118.58979,8396.01189
2021-10-06 21:00:00,42.49,2650,5468.8545,1084.66018,7774.2387
2021-10-06 22:00:00,43.23,2085,5479.533,1062.89502,7116.5538
2021-10-06 23:00:00,43.36,2192,5469.2183,1046.05641,6318.08466
2021-10-07 00:00:00,43.89,2312,5597.596,1146.71704,5958.65756
2021-10-07 01:00:00,44.02,2394,5613.0737,1121.91719,5777.93098
2021-10-07 02:00:00,43.69,2534,5611.515,1099.32498,5781.50734
2021-10-07 03:00:00,44.35,2691,5623.9844,1120.08965,6221.07682
2021-10-07 04:00:00,42.25,2890,5635.661,1144.43159,6922.78891
2021-10-07 05:00:00,43.12,3029,5642.2915,1186.2835,7698.04796
2021-10-07 06:00:00,43.96,3018,5638.107,1239.19887,8454.20036
2021-10-07 07:00:00,44.72,3038,5631.9814,1269.03447,8937.8451
2021-10-07 08:00:00,43.88,3017,5634.798,1294.399,9216.44331
2021-10-07 09:00:00,43.26,2983,5635.479,1303.75387,9297.67843
2021-10-07 10:00:00,42.99,2967,5618.9014,1302.78455,9108.97794
2021-10-07 11:00:00,39.16,2920,5620.574,1302.56767,9146.33584
2021-10-07 12:00:00,39.05,2713,5631.9014,1306.45608,9217.58992
2021-10-07 13:00:00,38.5,2364,5632.0527,1308.70899,9242.28188
2021-10-07 14:00:00,38.56,1987,5618.806,1309.60097,9500.03932
2021-10-07 15:00:00,38.87,1770,5626.4434,1306.3817,9757.61985
2021-10-07 16:00:00,38.69,1742,5639.248,1308.25573,9985.33372
2021-10-07 17:00:00,39.09,1766,5634.3813,1296.26692,9889.8172
2021-10-07 18:00:00,39.01,1716,5633.992,1291.30601,9774.76232
2021-10-07 19:00:00,39.03,1630,5639.7847,1267.29853,9451.40089
2021-10-07 20:00:00,39.01,1580,5629.3857,1253.93012,8919.60405
2021-10-07 21:00:00,38.53,1563,5614.6094,1213.86467,8255.61203
2021-10-07 22:00:00,38.1,1577,5624.7837,1187.72758,7708.76793
2021-10-07 23:00:00,38.34,1494,5614.37,1164.84473,7103.35496
2021-10-08 00:00:00,38.71,1566,5590.407,1127.57385,7819.56503
2021-10-08 01:00:00,38.42,1772,5605.9565,1117.64432,7502.33819
2021-10-08 02:00:00,38.22,2005,5603.8936,1110.17529,7428.69695
2021-10-08 03:00:00,37.88,2212,5616.497,1126.45928,7585.51928
2021-10-08 04:00:00,38.25,2451,5628.147,1146.62925,7942.40199
2021-10-08 05:00:00,40.3,2636,5634.893,1177.84881,8265.52754
2021-10-08 06:00:00,40.46,2666,5630.699,1218.7093,8805.8807
2021-10-08 07:00:00,41.02,2646,5624.737,1232.11459,9177.20424
2021-10-08 08:00:00,41.73,2630,5627.427,1241.58209,9440.91171
2021-10-08 09:00:00,42.18,2632,5628.6167,1246.07755,9568.1433
2021-10-08 10:00:00,42.29,2560,5612.1577,1239.7733,9342.612
2021-10-08 11:00:00,42.56,2419,5613.5234,1242.50096,9382.83171
2021-10-08 12:00:00,42.09,2265,5625.113,1250.78409,9369.45741
2021-10-08 13:00:00,42.25,2150,5625.043,1255.04583,9378.04212
2021-10-08 14:00:00,42.25,2107,5611.968,1252.40603,9585.47142
2021-10-08 15:00:00,42.09,2229,5619.8696,1239.8732,9686.42109
2021-10-08 16:00:00,42.28,2440,5632.543,1237.87322,9800.48587
2021-10-08 17:00:00,41.76,2636,5627.413,1224.63664,9701.81706
2021-10-08 18:00:00,41.01,2712,5628.33,1214.7459,9540.1156
2021-10-08 19:00:00,39.77,2704,5633.4453,1194.40592,9386.44046
2021-10-08 20:00:00,39.35,2673,5623.118,1187.91984,8945.2577
2021-10-08 21:00:00,38.53,2602,5608.0684,1161.02406,8536.0674
2021-10-08 22:00:00,38.34,2788,5618.462,1142.66517,8240.47886
2021-10-08 23:00:00,37.94,2648,5607.6885,1128.53891,7577.84896
2021-10-09 00:00:00,37.64,2494,5604.7188,1126.1537,7305.1298
2021-10-09 01:00:00,37.97,2371,5620.3926,1104.20596,7083.65534
2021-10-09 02:00:00,38.12,2242,5618.1445,1083.74039,7089.08631
2021-10-09 03:00:00,37.69,2084,5630.8906,1101.55572,7285.64422
2021-10-09 04:00:00,37.18,1972,5642.5435,1124.97924,7665.18481
2021-10-09 05:00:00,38.16,1909,5649.3843,1163.1914,7973.66133
2021-10-09 06:00:00,39.29,1808,5645.225,1214.5374,8424.42398
2021-10-09 07:00:00,40,1705,5639.212,1241.69144,8690.8877
2021-10-09 08:00:00,40.71,1594,5641.784,1264.52575,8862.45809
2021-10-09 09:00:00,41.19,1549,5643.0933,1273.40229,8961.90514
2021-10-09 10:00:00,41.48,1560,5626.6406,1272.2916,8755.8263
2021-10-09 11:00:00,40.51,1601,5627.948,1272.5952,8848.47663
2021-10-09 12:00:00,40.56,1658,5639.6064,1277.39197,8901.5734
2021-10-09 13:00:00,40.69,1761,5639.455,1279.99832,8971.17854
2021-10-09 14:00:00,39.79,1938,5626.4326,1279.71926,9163.86052
2021-10-09 15:00:00,39.61,2255,5634.404,1273.08444,9228.54795
2021-10-09 16:00:00,39.79,2639,5647.042,1274.67947,9273.12917
2021-10-09 17:00:00,39.1,2977,5641.888,1263.29505,9109.49847
2021-10-09 18:00:00,38.49,3180,5642.9536,1257.92248,8856.90336
2021-10-09 19:00:00,37.81,3289,5647.9795,1234.78007,8636.5191
2021-10-09 20:00:00,37.03,3396,5637.5806,1224.8587,8120.10514
2021-10-09 21:00:00,36.65,3538,5622.4224,1188.46905,7637.45341
2021-10-09 22:00:00,36.93,3906,5632.8247,1164.19044,7294.30063
2021-10-09 23:00:00,36.6,4028,5621.9346,1143.899,6658.32904
2021-10-10 00:00:00,36.25,4109,5685.073,1087.05476,5652.24022
2021-10-10 01:00:00,35.91,4156,5698.1846,1066.54072,5305.3269
2021-10-10 02:00:00,36.03,4166,5697.878,1045.16764,5201.46337
2021-10-10 03:00:00,36.16,4122,5711.3525,1056.15389,5306.01524
2021-10-10 04:00:00,36.16,4025,5722.028,1070.08256,5645.06021
2021-10-10 05:00:00,36.44,3907,5725.6196,1096.97453,6045.44449
2021-10-10 06:00:00,36.99,3697,5721.749,1138.54334,6650.81378
2021-10-10 07:00:00,37.82,3492,5719.154,1157.27274,7259.68916
2021-10-10 08:00:00,37.86,3334,5725.581,1173.45668,7736.27364
2021-10-10 09:00:00,37.58,3307,5724.593,1178.86073,8027.77512
2021-10-10 10:00:00,37.87,3341,5711.2773,1182.26646,8082.68973
2021-10-10 11:00:00,38.6,3408,5710.9795,1185.08443,8177.80366
2021-10-10 12:00:00,38.53,3472,5722.178,1192.40242,8227.9993
2021-10-10 13:00:00,38.64,3560,5725.446,1198.12767,8310.68316
2021-10-10 14:00:00,38.38,3701,5712.306,1199.85294,8349.98776
2021-10-10 15:00:00,37.46,3935,5722.7183,1193.41183,8409.88487
2021-10-10 16:00:00,36.48,4220,5730.6123,1195.67236,8399.25081
2021-10-10 17:00:00,35.23,4579,5728.4556,1186.06198,8390.56637
2021-10-10 18:00:00,34.96,4879,5732.4106,1184.58628,8240.78827
2021-10-10 19:00:00,35.49,4996,5734.197,1166.30603,8062.53547
2021-10-10 20:00:00,36.45,4995,5724.596,1163.60732,7632.94011
2021-10-10 21:00:00,36.52,4856,5713.694,1135.79846,7159.06456
2021-10-10 22:00:00,36.9,4178,5717.915,1116.9956,6643.49472
2021-10-10 23:00:00,39.26,4016,5711.0723,1102.00311,5996.47483
2021-10-11 00:00:00,39.5,3879,5679.3306,1110.06921,5425.07199
2021-10-11 01:00:00,39.96,3740,5692.443,1089.60959,5016.09427
2021-10-11 02:00:00,39.72,3650,5692.401,1068.3089,4848.2877
2021-10-11 03:00:00,43.09,3555,5706.028,1074.66504,4888.16378
2021-10-11 04:00:00,43.37,3503,5716.655,1079.71999,5208.61463
2021-10-11 05:00:00,44.49,3417,5719.992,1097.44852,5648.31661
2021-10-11 06:00:00,45.78,3174,5716.2676,1130.31447,6400.81221
2021-10-11 07:00:00,45.91,2980,5713.8877,1142.36271,7140.05728
2021-10-11 08:00:00,47.86,2841,5720.789,1154.30625,7718.77444
2021-10-11 09:00:00,48.03,2814,5719.0186,1159.0605,8080.32952
2021-10-11 10:00:00,49.82,2834,5705.958,1166.02499,8219.14741
2021-10-11 11:00:00,50.4,2885,5705.881,1172.66781,8389.26323
2021-10-11 12:00:00,50.19,2996,5716.778,1182.35219,8481.83712
2021-10-11 13:00:00,49.64,3134,5720.556,1189.59673,8534.98121
2021-10-11 14:00:00,48.87,3348,5707.6963,1192.86209,8587.50721
2021-10-11 15:00:00,48.69,3604,5718.015,1187.2369,8653.93095
2021-10-11 16:00:00,48.06,3987,5725.4224,1188.75299,8711.49915
2021-10-11 17:00:00,47.63,4325,5723.78,1179.34889,8777.82315
2021-10-11 18:00:00,47.32,4549,5727.0205,1179.99572,8688.91771
2021-10-11 19:00:00,46.29,4598,5729.0967,1165.32002,8517.03792
2021-10-11 20:00:00,45.72,4592,5719.5713,1165.90397,8091.1252
2021-10-11 21:00:00,43.8,4535,5709.316,1144.37329,7626.1332
2021-10-11 22:00:00,43.23,4303,5712.6562,1129.29897,7107.32735
2021-10-11 23:00:00,42.98,4241,5706.6597,1117.79391,6389.4192
2021-10-12 00:00:00,43.89,4153,5622.2344,1313.65002,6332.62778
2021-10-12 01:00:00,43.93,4082,5638.3457,1277.0601,6050.87473
2021-10-12 02:00:00,44.15,4016,5635.285,1246.05103,6063.56797
2021-10-12 03:00:00,44.57,3940,5648.468,1270.65016,6338.33575
2021-10-12 04:00:00,45.29,3887,5660.1294,1293.46069,6863.19283
2021-10-12 05:00:00,46.64,3834,5667.3203,1339.81873,7388.21735
2021-10-12 06:00:00,47.19,3654,5663.265,1399.56736,8011.3228
2021-10-12 07:00:00,46.91,3515,5657.215,1438.03602,8563.96551
2021-10-12 08:00:00,47.28,3489,5659.4355,1472.17702,8890.22443
2021-10-12 09:00:00,46.43,3612,5661.246,1485.56266,9023.01585
2021-10-12 10:00:00,46.71,3720,5644.8647,1489.01701,8922.96964
2021-10-12 11:00:00,47.35,3802,5645.939,1489.72754,8898.66718
2021-10-12 12:00:00,46.16,3879,5657.8765,1492.69182,8861.69877
2021-10-12 13:00:00,46.43,3917,5657.3984,1493.09029,8954.2268
2021-10-12 14:00:00,46.66,3843,5644.745,1495.58767,9068.14307
2021-10-12 15:00:00,46.84,3847,5652.9434,1500.32378,9256.22475
2021-10-12 16:00:00,46.2,4082,5665.4287,1502.95314,9332.61714
2021-10-12 17:00:00,46.4,4306,5660.0513,1489.71733,9361.50171
2021-10-12 18:00:00,46.46,4366,5662.1636,1487.8875,9231.89534
2021-10-12 19:00:00,46.43,4317,5666.6724,1460.63066,9038.00923
2021-10-12 20:00:00,46.55,4209,5656.1763,1442.22239,8625.28225
2021-10-12 21:00:00,45.26,4046,5640.607,1395.27331,8121.60266
2021-10-12 22:00:00,44.58,3994,5651.1675,1364.92035,7624.11734
2021-10-12 23:00:00,44.53,3853,5639.8574,1335.98252,7011.34273
2021-10-13 00:00:00,44.39,3689,5625.399,1448.41835,7392.1992
2021-10-13 01:00:00,44.39,3478,5641.6587,1423.13216,7140.65206
2021-10-13 02:00:00,44.71,3271,5638.255,1403.1444,7178.03944
2021-10-13 03:00:00,45.59,3089,5651.5825,1422.90789,7474.69524
2021-10-13 04:00:00,45.98,2923,5663.2466,1435.23817,7983.33296
2021-10-13 05:00:00,46.36,2703,5670.5767,1459.27323,8451.94499
2021-10-13 06:00:00,45.46,2307,5666.5454,1509.80286,9048.90028
2021-10-13 07:00:00,46.68,1773,5660.4995,1527.28914,9516.5557
2021-10-13 08:00:00,48.87,1276,5662.5713,1541.47667,9790.06221
2021-10-13 09:00:00,50.54,1062,5664.6484,1541.53093,9877.97683
2021-10-13 10:00:00,50.95,948,5648.2935,1542.02161,9690.32978
2021-10-13 11:00:00,52,846,5649.244,1545.91269,9697.58514
2021-10-13 12:00:00,52.01,754,5661.32,1554.7044,9698.25927
2021-10-13 13:00:00,51.79,681,5660.682,1555.05266,9799.02257
2021-10-13 14:00:00,51.5,615,5648.164,1559.91893,9987.79367
2021-10-13 15:00:00,50.68,608,5656.4707,1553.49717,10156.84368
2021-10-13 16:00:00,50.92,694,5668.914,1556.19192,10258.44564
2021-10-13 17:00:00,51.18,839,5663.3994,1539.71558,10239.07326
2021-10-13 18:00:00,50.78,1036,5666.0693,1537.75194,10099.60162
2021-10-13 19:00:00,50.67,1315,5670.3047,1512.6949,9899.27188
2021-10-13 20:00:00,50.75,1707,5659.792,1513.00452,9444.25983
2021-10-13 21:00:00,49.49,2112,5644.023,1478.62911,8953.58324
2021-10-13 22:00:00,49.22,2776,5654.713,1463.03804,8553.60956
2021-10-13 23:00:00,47.28,3075,5643.181,1446.44671,7937.9917
2021-10-14 00:00:00,45.43,3426,5616.4365,1509.32209,7744.63303
2021-10-14 01:00:00,43.48,3830,5632.8755,1481.73018,7468.14132
2021-10-14 02:00:00,41.21,4209,5629.052,1459.95039,7449.78051
2021-10-14 03:00:00,40.8,4498,5642.525,1476.39494,7669.25476
2021-10-14 04:00:00,43.17,4698,5654.1924,1484.14937,8084.30446
2021-10-14 05:00:00,44.76,4798,5661.6777,1504.11595,8425.18402
2021-10-14 06:00:00,44.78,4795,5657.6787,1553.58831,8797.17878
2021-10-14 07:00:00,43.86,4825,5651.687,1570.08385,8957.32231
2021-10-14 08:00:00,44.32,4939,5653.639,1583.50012,8983.89908
2021-10-14 09:00:00,44.69,5129,5655.976,1583.8723,8946.54701
2021-10-14 10:00:00,44.55,5272,5639.671,1586.74415,8710.17199
2021-10-14 11:00:00,44.24,5438,5640.507,1591.09939,8649.29788
2021-10-14 12:00:00,43.9,5624,5652.721,1600.23326,8562.52696
2021-10-14 13:00:00,43.09,5811,5651.923,1600.15203,8535.46315
2021-10-14 14:00:00,42.8,6104,5639.644,1602.98745,8590.09019
2021-10-14 15:00:00,42.67,6440,5648.0396,1596.18162,8651.52633
