UTC time,coal,nat_gas,nuclear,oil,hydro,solar,wind,other,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_solar_production_forecast,avg_wind_production_forecast,avg_hydro_production_forecast,avg_nat_gas_production_forecast,avg_coal_production_forecast,avg_nuclear_production_forecast,avg_oil_production_forecast,avg_other_production_forecast
2020-12-24 22:00:00,11,9110,1144,88,970,3341,229,29,3.68049935265418,282.322168317907,271.248913552719,303.967348581907,0.821977313094245,5983.52,208.74,1073.472,8273.671,12.563522,1132.3927,86.17547,3.42312
2020-12-24 23:00:00,12,9556,1142,88,1075,1815,259,0,3.68049935265418,282.322168317907,271.248913552719,303.967348581907,0.821977313094245,3256.05,335.23,1257.411,8877.7705,12.344507,1124.9366,85.465775,3.77568
2020-12-25 00:00:00,12,10600,1142,87,1455,503,407,13,3.68049935265418,282.322168317907,271.248913552719,303.967348581907,0.821977313094245,218.85,499.72,1297.9515,7593.2095,13.912057,1123.4336,80.27656,6.70146
2020-12-25 01:00:00,13,12528,1143,87,1583,0,424,22,3.52661354109997,280.528597237716,271.8397177223,5.70321301574758,0.481014318696495,0,698.6,1591.3496,9453.545,13.873681,1111.5154,80.798355,8.58606
2020-12-25 02:00:00,11,12584,1144,87,1663,0,478,8,3.52661354109997,280.528597237716,271.8397177223,5.70321301574758,0.481014318696495,0,880.62,1653.7771,10675.568,14.1930895,1125.8003,82.647064,11.962
2020-12-25 03:00:00,12,11765,1142,88,1491,0,448,15,3.52661354109997,280.528597237716,271.8397177223,5.70321301574758,0.481014318696495,0.07,975.73,1534.8864,10936.75,13.699335,1117.4888,84.080605,16.43238
2020-12-25 04:00:00,11,11432,1142,88,1486,0,387,1,3.55496581718405,280.222564797622,272.260255014369,2.36700141137991,0.956668969842616,0.12,1078.69,1492.9679,10513.796,13.991224,1124.4983,83.85617,19.175
2020-12-25 05:00:00,12,11413,1142,88,1254,0,393,0,3.55496581718405,280.222564797622,272.260255014369,2.36700141137991,0.956668969842616,0.14,1188.32,1405.3706,9564.097,14.017819,1116.2672,84.51727,19.79604
2020-12-25 06:00:00,13,11160,1141,86,1070,0,307,0,3.55496581718405,280.222564797622,272.260255014369,2.36700141137991,0.956668969842616,0.1,1285.84,1452.4578,8782.28,14.29787,1119.5613,84.84825,18.10729
2020-12-25 07:00:00,15,9990,1143,86,952,0,339,0,3.67205554036664,279.80662488958,272.63133151033,0,0.551576015087626,0.04,1460.9,1370.4332,8378.694,13.897507,1125.4562,81.5469,13.33827
2020-12-25 08:00:00,13,9226,1143,86,912,0,336,0,3.67205554036664,279.80662488958,272.63133151033,0,0.551576015087626,0,1256.32,1235.2633,7925.579,13.829914,1131.9272,82.540665,9.92578
2020-12-25 09:00:00,13,8750,1143,86,775,0,290,0,3.67205554036664,279.80662488958,272.63133151033,0,0.551576015087626,0,1404.85,991.841,7444.6377,13.5349,1120.8866,84.12503,5.38564
2020-12-25 10:00:00,11,8299,1143,86,691,0,152,0,3.71864946803115,279.443455892521,272.955129218518,0,0.993866352512272,0.19,1706.65,931.95135,7210.386,13.798305,1124.6351,84.94758,4.24529
2020-12-25 11:00:00,11,7828,1143,86,729,0,149,0,3.71864946803115,279.443455892521,272.955129218518,0,0.993866352512272,0.14,1968.46,760.35583,7136.147,13.818727,1118.6981,85.00182,1.90773
2020-12-25 12:00:00,12,7754,1143,46,779,0,214,29,3.71864946803115,279.443455892521,272.955129218518,0,0.993866352512272,0.21,1959.12,782.34576,7594.9033,14.047294,1129.1179,82.634735,4.58108
2020-12-25 13:00:00,12,7762,1144,72,783,0,271,0,3.68765955744119,279.004474693659,273.037620677576,0,0.353183350646676,0.17,1921.92,808.34534,8305.208,13.897279,1113.5258,84.839645,8.58362
2020-12-25 14:00:00,13,7811,1144,76,861,0,329,0,3.68765955744119,279.004474693659,273.037620677576,0,0.353183350646676,26.43,1999.53,902.5191,8605.324,13.914903,1118.1766,83.123344,11.20632
2020-12-25 15:00:00,13,7880,1145,77,1017,197,345,5,3.68765955744119,279.004474693659,273.037620677576,0,0.353183350646676,1451.53,2054.63,843.9203,7754.197,13.796609,1125.8616,82.34298,13.53488
2020-12-25 16:00:00,14,6306,1143,77,1008,4118,257,0,4.17880968105599,282.716323555591,273.701269957923,81.3418912157467,0.630208879703006,4819.02,2019.23,740.73895,6523.8486,14.059183,1117.4169,84.28983,15.51178
2020-12-25 17:00:00,13,4942,1144,77,993,6734,371,12,4.17880968105599,282.716323555591,273.701269957923,81.3418912157467,0.630208879703006,6401.96,1989.77,886.8377,5183.92,14.245609,1132.0669,84.47466,12.60306
2020-12-25 18:00:00,14,4423,1144,80,813,7328,369,0,4.17880968105599,282.716323555591,273.701269957923,81.3418912157467,0.630208879703006,6909.19,2097.61,974.5597,4934.558,13.7744665,1115.4509,84.02982,10.0083
2020-12-25 19:00:00,13,4355,1145,80,784,8455,480,37,4.79616510957123,283.972494276959,273.93145657029,435.667332451951,0.121846932912718,6947.4,2257.91,985.5557,4868.183,14.007354,1131.637,82.641075,8.61457
2020-12-25 20:00:00,14,4437,1143,81,674,8485,458,0,4.79616510957123,283.972494276959,273.93145657029,435.667332451951,0.121846932912718,6773.87,2340.71,1050.5548,5083.6,14.045672,1122.2233,83.60447,6.41789
2020-12-25 21:00:00,13,4576,1144,81,735,8188,436,0,4.79616510957123,283.972494276959,273.93145657029,435.667332451951,0.121846932912718,6694.62,2388.74,955.9154,5206.032,13.848159,1129.4501,82.749,3.1789
2020-12-25 22:00:00,14,4785,1145,81,800,7939,394,0,4.12680419221439,282.312244535892,273.997631020053,358.595550992053,0.161094984181664,6025.38,2381.13,986.5875,5465.4053,13.936304,1133.2845,84.18712,3.57242
2020-12-25 23:00:00,14,5211,1145,84,1047,6547,394,0,4.12680419221439,282.312244535892,273.997631020053,358.595550992053,0.161094984181664,3261.43,2311.31,1146.8314,6276.693,13.79381,1125.8132,83.2947,3.94211
2020-12-26 00:00:00,14,7794,1143,80,1548,1645,494,0,4.12680419221439,282.312244535892,273.997631020053,358.595550992053,0.161094984181664,202.26,2249.96,1113.0989,6626.805,13.261441,1125.4727,49.87464,7.83262
2020-12-26 01:00:00,13,10129,1144,80,1833,0,647,0,3.43934735983795,279.283686251239,273.680265514816,8.65660345205766,0.00842483108904,0,2214.12,1372.4259,8286.06,13.209173,1110.7646,48.897224,9.37589
2020-12-26 02:00:00,13,9843,1143,80,1945,0,873,166,3.43934735983795,279.283686251239,273.680265514816,8.65660345205766,0.00842483108904,0,2043.24,1416.6078,9645.5205,13.832284,1125.9801,50.365574,12.19454
2020-12-26 03:00:00,12,9636,1144,81,1689,0,870,0,3.43934735983795,279.283686251239,273.680265514816,8.65660345205766,0.00842483108904,0.07,1712.64,1283.4473,9994.851,13.248961,1127.5431,52.1507,15.97698
2020-12-26 04:00:00,12,9321,1142,82,1633,0,1145,3,3.03735201178822,278.55865343392,273.35578007907,3.68551500157792,0.012432758422893,0.07,1377.66,1278.3606,9505.529,13.539131,1124.1571,51.702118,17.98802
2020-12-26 05:00:00,12,8595,1143,80,1338,0,1726,0,3.03735201178822,278.55865343392,273.35578007907,3.68551500157792,0.012432758422893,0.09,1071.58,1245.5729,8459.851,13.570429,1115.5092,51.812405,18.33533
2020-12-26 06:00:00,12,8289,1142,77,1094,0,1660,0,3.03735201178822,278.55865343392,273.35578007907,3.68551500157792,0.012432758422893,0.08,738.3,1327.418,7789.2886,13.994972,1114.4872,52.223576,16.58421
2020-12-26 07:00:00,13,7076,1142,73,1157,0,1815,43,3.25869365907353,278.257227911422,272.922686128285,0,0,0,466.79,1276.7289,7346.5615,13.449896,1120.7965,49.979553,12.26991
2020-12-26 08:00:00,14,6685,1143,73,1001,0,1864,0,3.25869365907353,278.257227911422,272.922686128285,0,0,0,485,1136.1327,6828.43,13.464963,1137.666,49.945927,9.54469
2020-12-26 09:00:00,12,5989,1143,72,872,0,2040,0,3.25869365907353,278.257227911422,272.922686128285,0,0,0,414.12,918.929,6527.509,13.223812,1112.8503,52.376606,5.88646
2020-12-26 10:00:00,11,5747,1142,73,773,0,1700,0,3.24197434336684,278.108486450134,272.563412435656,0,0,0.1,368.1,860.5193,6326.9414,13.400612,1117.5903,52.884163,5.49402
2020-12-26 11:00:00,11,5257,1142,72,777,0,1353,0,3.24197434336684,278.108486450134,272.563412435656,0,0,0.09,328.72,729.46954,5942.263,13.506843,1115.2384,52.58302,3.80491
2020-12-26 12:00:00,11,5490,1143,53,835,0,1222,0,3.24197434336684,278.108486450134,272.563412435656,0,0,0.1,289.58,750.3407,5943.577,13.750442,1132.5072,51.478065,6.46789
2020-12-26 13:00:00,12,5481,1144,51,908,0,1572,10,2.64088184394355,277.785570570887,272.122113292972,0,0.005356325072956,0.1,268.99,788.88043,6474.106,13.660162,1124.0575,52.397755,9.91068
2020-12-26 14:00:00,12,5511,1142,51,961,0,1712,0,2.64088184394355,277.785570570887,272.122113292972,0,0.005356325072956,18.12,253.12,866.77985,7070.228,13.656345,1109.0502,51.47689,11.73071
2020-12-26 15:00:00,12,5571,1142,51,1058,224,2352,0,2.64088184394355,277.785570570887,272.122113292972,0,0.005356325072956,848.89,230.98,796.3281,6925.5586,13.610662,1119.7125,50.916714,13.21096
2020-12-26 16:00:00,12,4761,1143,51,849,3519,2140,0,2.6244115917694,280.645238603678,272.646041157537,67.2965701897776,0.030493894978772,2929.08,186.78,652.4692,6241.205,13.735306,1116.9994,53.551544,14.60247
2020-12-26 17:00:00,14,4555,1143,51,694,6417,2496,17,2.6244115917694,280.645238603678,272.646041157537,67.2965701897776,0.030493894978772,4455.35,133.44,763.9239,4952.5166,13.8989725,1122.5964,52.886974,11.71138
2020-12-26 18:00:00,13,4072,1141,51,661,7488,2327,2,2.6244115917694,280.645238603678,272.646041157537,67.2965701897776,0.030493894978772,5342.03,116.55,826.29004,4671.4253,13.361077,1104.516,51.96761,9.43029
2020-12-26 19:00:00,13,4057,1141,51,607,8063,2628,38,3.49987429389276,281.945398605906,273.025937181685,386.451595674205,0.05026201273987,5696.05,141.11,826.10474,4628.6562,13.67517,1129.9966,53.055515,8.49346
2020-12-26 20:00:00,13,4141,1142,50,626,7510,2570,0,3.49987429389276,281.945398605906,273.025937181685,386.451595674205,0.05026201273987,5832.63,174.33,863.2754,4980.8794,13.667795,1102.6555,51.723946,6.70865
2020-12-26 21:00:00,13,4428,1142,51,716,6561,2699,32,3.49987429389276,281.945398605906,273.025937181685,386.451595674205,0.05026201273987,5869.72,204.16,754.49866,5239.083,13.635168,1105.3513,52.55026,4.0179
2020-12-26 22:00:00,13,4811,1142,50,777,6025,2746,0,3.97924090711945,280.680991594659,273.4137392284,315.807587837575,0.377671456588624,5132.55,229.63,791.6863,5606.357,13.508197,1137.7483,55.233196,4.61421
2020-12-26 23:00:00,13,5176,1142,51,809,4734,2758,0,3.97924090711945,280.680991594659,273.4137392284,315.807587837575,0.377671456588624,2885.25,258.38,948.5249,6400.6665,13.220298,1145.9265,53.705257,5.09739
2020-12-27 00:00:00,13,5666,1141,51,1385,1123,3027,0,3.97924090711945,280.680991594659,273.4137392284,315.807587837575,0.377671456588624,206.88,330.38,1048.7339,7894.3276,13.848066,1125.7684,80.587204,8.58106
2020-12-27 01:00:00,13,7907,1142,51,1773,0,2992,0,4.50386143236291,278.351696616064,273.316854707189,6.79872467445497,0.675367401735812,0,478.15,1329.7703,9602.154,13.796576,1111.1575,80.59024,10.14141
2020-12-27 02:00:00,13,8638,1144,51,1691,0,2824,0,4.50386143236291,278.351696616064,273.316854707189,6.79872467445497,0.675367401735812,0,643.15,1403.8575,10973.3,14.358374,1126.2335,82.192535,12.96186
2020-12-27 03:00:00,12,8443,1142,61,1527,0,2735,15,4.50386143236291,278.351696616064,273.316854707189,6.79872467445497,0.675367401735812,0,797.09,1308.7809,11400.04,13.757525,1127.4681,83.31427,16.74246
2020-12-27 04:00:00,13,8358,1142,84,1462,0,2752,34,4.9199066195381,277.808951833529,273.097245398718,2.83598189428863,1.43086411602743,0,952.34,1315.6982,10950.871,14.078571,1124.3162,82.8468,18.65611
2020-12-27 05:00:00,12,8070,1143,88,1401,0,2685,0,4.9199066195381,277.808951833529,273.097245398718,2.83598189428863,1.43086411602743,0,1117.01,1286.0302,9967.825,14.054856,1115.618,83.16265,18.92631
2020-12-27 06:00:00,12,8205,1142,89,1174,0,1830,0,4.9199066195381,277.808951833529,273.097245398718,2.83598189428863,1.43086411602743,0,1244.53,1355.5431,9149.995,14.482262,1114.703,83.346054,17.05933
2020-12-27 07:00:00,12,7933,1142,89,976,0,1251,10,5.21877215783424,277.441119098076,273.012252055924,0,0.694806813280101,0,1279.66,1293.2396,8578.915,13.950041,1121.1881,79.70052,12.65126
2020-12-27 08:00:00,12,7696,1143,89,1020,0,612,0,5.21877215783424,277.441119098076,273.012252055924,0,0.694806813280101,0,1383.58,1149.1953,7936.895,13.949059,1138.1251,81.02706,9.94279
2020-12-27 09:00:00,13,6949,1142,88,908,0,521,0,5.21877215783424,277.441119098076,273.012252055924,0,0.694806813280101,0,1398.79,923.0923,7566.116,13.692272,1112.8942,81.96816,6.34844
2020-12-27 10:00:00,13,6375,1144,89,866,0,484,0,5.43027957199069,277.038155516804,273.004369034979,0,1.59215315971455,0.14,1265.17,845.439,7392.039,13.877335,1118.1602,82.57325,6.14577
2020-12-27 11:00:00,13,6436,1143,88,827,0,396,0,5.43027957199069,277.038155516804,273.004369034979,0,1.59215315971455,0.11,1157.8,705.83716,7068.1787,13.957197,1115.7836,82.86642,4.57363
2020-12-27 12:00:00,13,6445,1143,88,870,0,356,2,5.43027957199069,277.038155516804,273.004369034979,0,1.59215315971455,0.13,1156.99,736.60144,7052.944,14.209259,1132.9645,80.51437,7.36549
2020-12-27 13:00:00,12,6719,1143,89,957,0,257,0,5.31300733620561,276.852506985312,272.999316180775,0,0.725331689477834,0.11,1182.51,788.001,7533.418,14.176481,1124.1895,82.58487,10.82427
2020-12-27 14:00:00,13,6631,1144,88,1121,0,276,56,5.31300733620561,276.852506985312,272.999316180775,0,0.725331689477834,22.23,1214.9,887.7053,8224.784,14.123074,1109.2501,80.790695,12.53016
2020-12-27 15:00:00,11,7195,1142,89,1107,172,227,0,5.31300733620561,276.852506985312,272.999316180775,0,0.725331689477834,937.88,1196.28,842.0494,8243.346,14.077502,1120.0529,78.967186,13.85662
2020-12-27 16:00:00,12,6634,1143,89,915,1591,202,43,5.44156583641541,278.985710494909,273.591667078062,66.2510603355541,1.27327676577575,2961.51,1163.11,696.1683,7816.324,14.176249,1117.3033,81.54092,15.13307
2020-12-27 17:00:00,12,6550,1143,88,752,3355,109,0,5.44156583641541,278.985710494909,273.591667078062,66.2510603355541,1.27327676577575,4227.6,1243.84,794.2964,6627.1855,14.387136,1123.1984,80.95703,12.12594
2020-12-27 18:00:00,12,6063,1144,87,666,4837,0,0,5.44156583641541,278.985710494909,273.591667078062,66.2510603355541,1.27327676577575,4896.94,1412.88,831.0122,6223.7563,13.826603,1105.0626,81.29775,9.82034
2020-12-27 19:00:00,15,5311,1141,88,608,6386,39,0,5.622684439387,280.029046229707,273.869398424053,371.653856057338,0.453608939804154,5047.5,1507.49,812.4916,5965.702,14.151368,1130.4491,79.49836,8.90647
2020-12-27 20:00:00,14,5569,1142,88,650,6376,92,6,5.622684439387,280.029046229707,273.869398424053,371.653856057338,0.453608939804154,5145.08,1505.81,830.4585,6253.535,14.141024,1103.2198,81.04473,7.16263
2020-12-27 21:00:00,13,5427,1141,88,690,6085,137,0,5.622684439387,280.029046229707,273.869398424053,371.653856057338,0.453608939804154,4978.45,1489.17,718.9834,6535.8394,14.076414,1105.7554,79.59118,4.50067
2020-12-27 22:00:00,14,6036,1142,88,731,6106,308,5,5.1393253055848,279.223705855195,273.817169493443,306.232197897223,0.882248010955623,4467.4,1454.55,746.9507,6869.3833,13.942881,1137.9908,81.36364,5.17993
2020-12-27 23:00:00,14,6476,1142,87,812,4609,453,13,5.1393253055848,279.223705855195,273.817169493443,306.232197897223,0.882248010955623,2587.73,1374.18,893.113,7521.8857,13.667469,1146.4438,79.77746,5.7177
2020-12-28 00:00:00,15,7961,1141,88,1501,1027,398,0,5.1393253055848,279.223705855195,273.817169493443,306.232197897223,0.882248010955623,213.03,1306.18,1235.3281,11296.679,14.878547,1121.4235,81.38626,7.24884
2020-12-28 01:00:00,15,10751,1141,88,1628,0,453,3,4.4160816818736,277.405827492794,273.555029019516,8.63133520295655,0.262224826027957,0,1262.02,1585.0312,12462.394,14.964973,1109.2312,81.87706,9.09673
2020-12-28 02:00:00,13,11193,1142,88,2057,0,655,28,4.4160816818736,277.405827492794,273.555029019516,8.63133520295655,0.262224826027957,0,1250.54,1716.164,13461.748,15.159745,1124.0398,83.659645,12.39893
2020-12-28 03:00:00,14,11089,1141,87,1684,0,807,0,4.4160816818736,277.405827492794,273.555029019516,8.63133520295655,0.262224826027957,0,1278.09,1667.544,13638.465,14.660019,1115.8203,85.14373,16.77615
2020-12-28 04:00:00,15,10825,1141,88,1645,0,1069,0,4.01322215371193,276.715437854737,272.867227153019,3.7177193741596,0.408785168614646,0,1316.42,1639.2123,13011.905,15.011925,1122.566,84.857346,19.36923
2020-12-28 05:00:00,15,10300,1141,86,1524,0,1433,0,4.01322215371193,276.715437854737,272.867227153019,3.7177193741596,0.408785168614646,0,1399.26,1541.6376,11800.833,15.057504,1115.0427,85.5419,19.91281
2020-12-28 06:00:00,14,9567,1141,86,1416,0,1436,0,4.01322215371193,276.715437854737,272.867227153019,3.7177193741596,0.408785168614646,0,1546.89,1542.3123,10694.279,15.2814045,1117.5457,85.87819,18.15443
2020-12-28 07:00:00,13,9264,1143,86,1061,0,1247,0,3.83045794133487,276.114825955982,272.167082059409,0,0.046185156123517,0,1577.85,1424.7683,9915.429,14.909417,1123.5988,82.50448,13.39676
2020-12-28 08:00:00,12,8024,1143,86,872,0,1279,7,3.83045794133487,276.114825955982,272.167082059409,0,0.046185156123517,0,897.33,1282.1378,9292.905,14.79328,1129.9666,83.415,10.08523
2020-12-28 09:00:00,14,7510,1142,86,801,0,1257,5,3.83045794133487,276.114825955982,272.167082059409,0,0.046185156123517,0,834.21,1023.60736,8888.674,14.536651,1119.3785,85.1521,5.69706
2020-12-28 10:00:00,15,7504,1144,86,762,0,1122,20,3.77013431468116,275.5982994639,271.447737513764,0,0.062602725940894,0,818.56,933.39606,8830.184,14.792481,1122.5798,85.96471,4.7573
2020-12-28 11:00:00,15,7494,1143,85,666,0,1306,0,3.77013431468116,275.5982994639,271.447737513764,0,0.062602725940894,0,852.65,755.04987,8616.332,14.653788,1116.8296,85.92394,2.5685
2020-12-28 12:00:00,14,8095,1143,85,699,0,1141,0,3.77013431468116,275.5982994639,271.447737513764,0,0.062602725940894,0.12,874.35,802.2295,8766.057,14.7905,1127.0455,83.56762,5.30862
2020-12-28 13:00:00,14,8754,1144,85,846,0,1008,15,3.82528309885582,275.217605636138,270.622387836103,0,0.005546903087645,0.1,793.65,864.29816,9237.304,14.695292,1112.1316,85.754654,9.24459
2020-12-28 14:00:00,15,9175,1143,85,1162,0,1039,4,3.82528309885582,275.217605636138,270.622387836103,0,0.005546903087645,17.32,661.45,1000.87744,9994.325,14.762171,1116.2537,83.999535,11.69937
2020-12-28 15:00:00,14,10385,1141,83,1296,58,928,17,3.82528309885582,275.217605636138,270.622387836103,0,0.005546903087645,1252.57,578.17,980.563,9952.987,14.430883,1123.9844,83.32499,13.83291
2020-12-28 16:00:00,13,10572,1142,83,947,1551,1036,0,4.03095618886567,278.999801046003,271.231521128086,90.917104579678,0.017916002346513,4758.17,509.85,852.7922,9530.149,14.951204,1115.9365,85.23686,15.67052
2020-12-28 17:00:00,13,9548,1142,83,758,4199,1092,0,4.03095618886567,278.999801046003,271.231521128086,90.917104579678,0.017916002346513,6865.33,452.26,948.8303,8356.983,15.068611,1130.0165,85.43196,12.70279
2020-12-28 18:00:00,13,9655,1142,83,752,4571,1275,0,4.03095618886567,278.999801046003,271.231521128086,90.917104579678,0.017916002346513,7482.84,492.09,977.4215,7881.2144,14.60862,1113.87,84.85539,10.1371
2020-12-28 19:00:00,13,8754,1142,83,676,5004,1355,0,4.38071242494358,281.163984774892,270.817252329085,486.552608341734,0,7617.69,682.56,952.102,7482.137,14.800907,1129.6699,83.50688,8.81674
2020-12-28 20:00:00,14,8974,1141,83,719,4741,1285,11,4.38071242494358,281.163984774892,270.817252329085,486.552608341734,0,7585.2,914.48,990.041,7657.609,14.827347,1120.2218,84.36152,6.69694
2020-12-28 21:00:00,15,9122,1141,84,727,4475,1189,24,4.38071242494358,281.163984774892,270.817252329085,486.552608341734,0,7647.42,1236.76,903.6102,8211.557,14.641105,1127.7148,83.57717,3.54664
2020-12-28 22:00:00,14,9404,1140,83,709,4473,1111,0,4.07928441674393,279.929630413331,270.726457628082,401.069535067475,0,7073.77,1530.88,933.42114,8909.023,14.717839,1131.357,85.06582,4.0112
2020-12-28 23:00:00,16,10208,1141,84,816,3187,959,0,4.07928441674393,279.929630413331,270.726457628082,401.069535067475,0,4153.05,1463.39,1084.3651,9627.511,14.655132,1123.3025,84.2203,4.42497
2020-12-29 00:00:00,15,11500,1141,85,1407,1009,1128,0,4.07928441674393,279.929630413331,270.726457628082,401.069535067475,0,289.19,1136.34,1331.9932,8860.488,13.154072,1122.1248,84.19889,7.30021
2020-12-29 01:00:00,15,13417,1142,85,2029,0,939,104,3.73627830518402,277.682682020196,269.950192557728,11.4677897481771,0,0,813.33,1775.184,10815.743,13.303207,1109.7303,84.415565,9.19748
2020-12-29 02:00:00,14,14122,1141,85,2141,0,923,134,3.73627830518402,277.682682020196,269.950192557728,11.4677897481771,0,0,660.77,1977.8241,12332.2295,13.542814,1124.4124,85.92301,12.57334
2020-12-29 03:00:00,12,13992,1141,85,1983,0,869,75,3.73627830518402,277.682682020196,269.950192557728,11.4677897481771,0,0,631.97,1924.4331,12784.031,13.11851,1116.3939,87.16921,17.0404
2020-12-29 04:00:00,14,13335,1141,85,1879,0,969,86,3.62669694232927,277.119745341973,268.89330541235,5.31167198814591,0,0,621.67,1873.6935,12339.934,13.453525,1123.116,86.76708,19.70354
2020-12-29 05:00:00,14,12897,1140,84,1379,0,880,28,3.62669694232927,277.119745341973,268.89330541235,5.31167198814591,0,0,618.11,1694.4877,11186.901,13.601591,1115.4133,87.496704,20.26247
2020-12-29 06:00:00,15,11389,1140,85,1332,0,1048,0,3.62669694232927,277.119745341973,268.89330541235,5.31167198814591,0,0,559.83,1554.6885,10227.632,13.837274,1118.165,87.66135,18.48133
2020-12-29 07:00:00,15,10143,1141,84,1002,0,999,0,3.45904030827643,276.731776556338,268.083277023332,0,0,0,455.9,1341.8785,9662.856,13.555395,1124.1907,84.06494,13.6389
2020-12-29 08:00:00,14,9423,1142,85,738,0,938,0,3.45904030827643,276.731776556338,268.083277023332,0,0,0,480.58,1210.5702,9158.749,13.477483,1130.4318,84.979546,10.2416
2020-12-29 09:00:00,16,9666,1141,87,670,0,726,0,3.45904030827643,276.731776556338,268.083277023332,0,0,0,447.69,951.0587,8684.973,13.269294,1120.0566,86.71176,5.75469
2020-12-29 10:00:00,15,8917,1140,87,658,0,1256,0,3.43644923741099,276.414934287344,267.498097160552,0,0,0,412.71,841.18756,8440.977,13.571621,1123.2861,87.4156,4.7674
2020-12-29 11:00:00,13,8954,1141,88,661,0,848,0,3.43644923741099,276.414934287344,267.498097160552,0,0,0,446.35,735.2,8211.066,13.431197,1117.3452,87.25085,2.52469
2020-12-29 12:00:00,14,9241,1140,88,748,0,786,0,3.43644923741099,276.414934287344,267.498097160552,0,0,0.13,523.24,854.17474,8580.991,13.555611,1127.4163,84.80864,5.30059
2020-12-29 13:00:00,14,9250,1142,88,995,0,867,0,3.38298925848788,276.367686383095,267.254956640846,0,0,0,513.89,988.43024,9358.539,13.472017,1112.5001,87.06137,9.31434
2020-12-29 14:00:00,15,9943,1141,87,1398,0,913,53,3.38298925848788,276.367686383095,267.254956640846,0,0,20.27,455.1,1200.4379,9931.438,13.585962,1116.7806,85.149185,11.84403
2020-12-29 15:00:00,14,10870,1141,88,1481,47,1175,83,3.38298925848788,276.367686383095,267.254956640846,0,0,1519.18,406.96,1227.2333,9303.316,13.250861,1124.5931,84.50946,14.0479
2020-12-29 16:00:00,13,10140,1142,87,1198,2882,829,0,3.44674218943893,280.212412911,268.35271556524,83.8660566094378,0.004956976906497,5242.29,310.32,1063.7252,8038.2573,13.771573,1116.3663,86.25196,15.93164
2020-12-29 17:00:00,13,8288,1140,87,975,6782,917,0,3.44674218943893,280.212412911,268.35271556524,83.8660566094378,0.004956976906497,6875.62,247.81,1082.4073,6491.0146,13.827289,1130.5587,86.563225,12.9306
2020-12-29 18:00:00,13,6710,1141,87,918,7863,1273,0,3.44674218943893,280.212412911,268.35271556524,83.8660566094378,0.004956976906497,7043.27,240.27,1057.458,6052.7,13.444782,1114.4915,86.066124,10.31718
2020-12-29 19:00:00,12,6792,1142,87,800,7678,1185,0,3.9245377740109,282.003642884703,268.987881417117,432.426192216322,0.04173305438088,7051.99,216.25,980.29376,5913.351,13.598738,1130.0995,84.4956,8.94295
2020-12-29 20:00:00,12,6585,1143,88,787,7617,994,0,3.9245377740109,282.003642884703,268.987881417117,432.426192216322,0.04173305438088,6808.01,196.35,971.4493,6041.603,13.618914,1120.9733,85.54914,6.78001
2020-12-29 21:00:00,12,6730,1142,88,752,7957,1283,0,3.9245377740109,282.003642884703,268.987881417117,432.426192216322,0.04173305438088,6539.05,284.82,926.50916,6089.5596,13.407081,1128.2207,84.50987,3.56542
2020-12-29 22:00:00,12,6617,1142,88,813,7184,2353,25,3.6606970072813,280.649119900294,270.151371561043,347.920140130817,0.223637668597775,5941.47,612.34,1000.7468,6250.4634,13.476778,1131.8479,85.98601,4.0255
2020-12-29 23:00:00,13,7109,1142,88,918,6665,1915,0,3.6606970072813,280.649119900294,270.151371561043,347.920140130817,0.223637668597775,3507.06,1032.61,1166.8665,6898.216,13.39297,1123.6753,85.16503,4.43894
2020-12-30 00:00:00,11,9687,1142,88,1797,2112,1341,70,3.6606970072813,280.649119900294,270.151371561043,347.920140130817,0.223637668597775,258.24,1349.92,1421.5985,9420.157,13.810665,1122.8911,84.774445,5.37452
2020-12-30 01:00:00,12,13053,1141,89,2297,54,814,0,3.87429853070356,278.960199722086,270.205537459259,8.75870549607038,0.227522466439003,0,1501.92,1851.6333,11305.359,13.908775,1110.269,84.93254,6.9084
2020-12-30 02:00:00,12,14022,1141,88,2217,0,584,0,3.87429853070356,278.960199722086,270.205537459259,8.75870549607038,0.227522466439003,0,1476.02,2017.8534,12757.046,14.165283,1124.8947,86.37371,10.47117
2020-12-30 03:00:00,14,13988,1143,88,2083,0,552,0,3.87429853070356,278.960199722086,270.205537459259,8.75870549607038,0.227522466439003,0,1372.41,1911.9283,13190.48,13.691862,1117.0651,87.572876,15.63814
2020-12-30 04:00:00,15,13348,1144,89,2066,0,550,0,3.91127554159098,278.6912930895,270.318676920499,3.672438259879,0.591202718121083,0,1244.4,1828.3817,12689.681,14.025717,1123.7502,87.15183,20.00136
2020-12-30 05:00:00,14,12657,1142,87,1433,0,713,2,3.91127554159098,278.6912930895,270.318676920499,3.672438259879,0.591202718121083,0,1218.85,1636.8329,11518.227,14.128748,1115.876,87.892876,21.84938
2020-12-30 06:00:00,14,11990,1143,88,1294,0,865,0,3.91127554159098,278.6912930895,270.318676920499,3.672438259879,0.591202718121083,0,1388.63,1512.8872,10507.395,14.374133,1118.8344,88.020584,21.70761
