,UTC time,carbon_intensity,carbon_from_src_forecasts,avg_solar_production_forecast,avg_wind_production_forecast,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_other_production_forecast
2146,2021-09-28 10:00:00,173.82,178.41,0.0,3364.36,15.752142,6246.501,2223.3772,83.440216,1291.1697,6.042
2147,2021-09-28 11:00:00,171.93,178.87,0.0,3266.72,15.6703415,6259.561,2223.6628,82.81281,1486.8116,59.70337
2148,2021-09-28 12:00:00,179.84,186.45,0.0,3189.89,15.852297,6913.7773,2230.1619,84.02145,1745.231,101.51518
2149,2021-09-28 13:00:00,185.29,194.75,37.77,3132.78,16.05565,7613.1973,2248.323,83.97879,1768.8176,102.03327
2150,2021-09-28 14:00:00,186.65,176.15,2245.01,3049.14,15.882082,8027.817,2239.116,85.08611,1600.7798,59.86428
2151,2021-09-28 15:00:00,141.51,136.28,7065.19,2908.38,15.941875,7660.643,2238.6167,83.13061,1183.7043,6.17822
2152,2021-09-28 16:00:00,101.14,115.56,9436.19,2900.88,15.996874,6869.435,2241.1008,82.33825,843.0555,0.0
2153,2021-09-28 17:00:00,92.31,102.95,10343.27,2849.75,15.66519,6077.37,2238.3462,82.617,677.2132,0.0
2154,2021-09-28 18:00:00,84.93,97.34,10535.95,2981.27,15.833257,5760.8223,2241.24,82.27401,747.81415,0.0
2155,2021-09-28 19:00:00,80.21,94.74,10633.1,2997.97,15.6029215,5581.02,2225.7463,84.358665,795.8499,10.03802
2156,2021-09-28 20:00:00,79.48,94.8,10625.28,3209.24,15.553227,5676.846,2239.0872,84.94366,888.48175,18.81732
2157,2021-09-28 21:00:00,74.01,98.53,10418.93,3264.77,15.547725,5908.858,2236.3557,83.743286,944.42163,45.40539
2158,2021-09-28 22:00:00,74.6,102.48,9777.81,3312.1,15.440361,6168.9004,2235.7915,83.44899,1279.3729,33.66149
2159,2021-09-28 23:00:00,87.66,114.09,8292.62,3363.93,15.6746025,6821.449,2226.1873,81.56867,1714.8184,0.0
2160,2021-09-29 00:00:00,114.02,131.63,4344.51,3411.44,17.205782,6633.593,2234.465,65.56449,2241.6965,0.0
2161,2021-09-29 01:00:00,173.63,178.6,467.05,3438.56,17.34634,8101.119,2228.2722,66.55962,2787.9783,44.53376
2162,2021-09-29 02:00:00,189.65,193.85,6.8,3416.15,17.110975,9185.78,2241.3503,67.320656,3108.6924,153.74632
2163,2021-09-29 03:00:00,193.78,202.63,0.0,3354.41,17.294909,9789.759,2232.6611,69.33301,3041.935,231.40813
2164,2021-09-29 04:00:00,188.29,206.08,0.0,3295.34,17.288912,9673.563,2232.4524,71.09067,2698.6384,232.58854
2165,2021-09-29 05:00:00,198.35,203.91,0.0,3236.04,17.46918,9019.203,2235.6162,70.81205,2257.66,145.54011
2166,2021-09-29 06:00:00,185.07,201.11,0.0,3026.01,17.26034,8299.641,2218.3113,72.12271,1909.6782,33.54853
2167,2021-09-29 07:00:00,185.81,192.11,0.0,3227.32,17.36024,7435.6865,2227.0642,71.99294,1562.2177,0.0
2168,2021-09-29 08:00:00,176.93,188.1,0.0,2998.72,17.23538,6623.0913,2231.8965,72.848465,1311.1151,0.0
2169,2021-09-29 09:00:00,171.06,184.43,0.0,2936.77,17.276539,6118.017,2220.7456,73.09236,1139.8381,0.0
2170,2021-09-29 10:00:00,172.99,185.22,0.0,2798.48,17.142632,5975.3994,2224.2808,72.87518,1105.195,12.63242
2171,2021-09-29 11:00:00,173.38,186.8,0.0,2577.1,17.05005,5977.414,2224.4988,72.60568,1321.9008,59.60006
2172,2021-09-29 12:00:00,176.86,195.97,0.0,2217.13,17.212746,6423.8965,2230.9766,72.909195,1565.5023,93.53227
2173,2021-09-29 13:00:00,172.13,208.5,29.37,1741.85,17.458332,7012.2104,2249.1548,73.815636,1692.1722,93.86499
2174,2021-09-29 14:00:00,194.91,189.74,2022.16,1315.83,17.269022,7250.5693,2239.9404,74.45896,1569.2075,60.08296
2175,2021-09-29 15:00:00,154.17,142.37,6636.33,941.83,17.305515,6740.8525,2239.4055,72.75529,1224.5839,18.02485
2176,2021-09-29 16:00:00,127.06,118.62,8872.67,699.07,17.374435,5855.456,2241.9365,73.31969,866.3387,0.0
2177,2021-09-29 17:00:00,114.86,105.0,9499.62,661.85,17.022276,5044.7036,2239.1428,73.94709,649.9435,0.0
2178,2021-09-29 18:00:00,118.91,98.23,9921.97,597.69,17.23652,4724.995,2242.0518,73.36555,657.29565,0.0
2179,2021-09-29 19:00:00,118.97,93.88,10244.64,498.99,17.019867,4506.438,2226.513,74.75965,714.3739,11.73403
2180,2021-09-29 20:00:00,113.41,95.68,10298.92,461.01,16.933361,4627.8945,2239.8325,75.4201,747.7268,23.41518
2181,2021-09-29 21:00:00,108.65,101.41,10124.86,402.42,16.937307,4914.6577,2237.045,74.85166,803.0252,46.08913
2182,2021-09-29 22:00:00,118.5,106.6,9529.76,419.52,16.77615,5202.3,2236.5046,75.58126,1090.2806,24.33534
2183,2021-09-29 23:00:00,125.84,120.06,8103.54,530.52,17.049469,5815.2407,2226.9253,74.23025,1512.723,0.0
2184,2021-09-30 00:00:00,144.15,179.95,4237.55,690.59,19.67758,8819.325,2238.6318,48.158783,2271.4858,0.0
2185,2021-09-30 01:00:00,213.03,228.1,433.76,901.96,19.681799,10076.984,2232.3289,47.03506,2809.2273,17.0387
2186,2021-09-30 02:00:00,224.91,234.63,6.6,1164.95,19.342361,10861.794,2245.368,46.366207,3099.7275,119.31788
2187,2021-09-30 03:00:00,231.18,241.44,0.0,1028.92,19.425476,11164.258,2236.6155,48.29481,3034.4873,203.32738
2188,2021-09-30 04:00:00,238.22,245.13,0.0,954.14,19.323372,10709.559,2236.355,48.191483,2626.7307,215.19919
2189,2021-09-30 05:00:00,246.47,245.63,0.0,919.26,19.394909,10091.202,2239.5364,47.35493,2202.0085,134.24682
2190,2021-09-30 06:00:00,252.48,245.55,0.0,883.72,19.259384,9499.493,2222.1062,48.079678,1822.5825,31.24994
2191,2021-09-30 07:00:00,246.29,240.72,0.0,910.33,19.045895,8536.022,2230.8662,47.58051,1517.1437,0.0
2192,2021-09-30 08:00:00,246.71,236.06,0.0,859.12,18.89951,7579.434,2235.585,47.339954,1282.13,0.0
2193,2021-09-30 09:00:00,239.81,231.56,0.0,812.32,18.986391,6865.3833,2224.4656,48.02452,1147.122,0.0
2194,2021-09-30 10:00:00,239.13,231.92,0.0,759.78,18.76138,6811.534,2227.927,47.04367,1156.8291,7.39651
2195,2021-09-30 11:00:00,242.95,228.73,0.0,730.95,18.642645,6870.7456,2228.1091,46.35874,1443.6536,52.91268
2196,2021-09-30 12:00:00,236.18,233.01,0.0,687.64,18.527485,7548.5137,2234.5564,46.7805,1722.6752,88.98151
2197,2021-09-30 13:00:00,232.11,236.72,31.97,652.13,18.850807,8140.675,2252.7505,46.71521,1851.7792,90.96523
2198,2021-09-30 14:00:00,229.74,207.79,2329.88,605.66,18.677711,8502.383,2243.4385,47.023804,1653.9274,57.1343
2199,2021-09-30 15:00:00,145.44,152.15,7641.91,620.13,18.491549,8072.2446,2242.8435,45.434235,1243.3575,14.58882
2200,2021-09-30 16:00:00,105.67,128.55,10192.02,650.55,18.553982,7326.9443,2245.416,45.362717,863.54285,0.0
2201,2021-09-30 17:00:00,101.47,116.24,11111.79,697.57,18.378956,6641.098,2242.561,46.158016,662.23206,0.0
2202,2021-09-30 18:00:00,98.01,110.57,11402.27,678.46,18.646114,6295.187,2245.4695,45.75881,676.3243,0.0
2203,2021-09-30 19:00:00,99.85,109.9,11373.12,626.31,18.719027,6203.6953,2229.8438,47.65951,745.363,12.38555
2204,2021-09-30 20:00:00,124.74,113.24,11361.63,561.35,18.49448,6431.029,2243.2175,47.574623,720.09454,18.79393
2205,2021-09-30 21:00:00,130.78,120.15,11107.59,452.87,18.474472,6837.9126,2240.366,47.12477,787.7031,41.79277
2206,2021-09-30 22:00:00,132.21,127.58,10417.53,363.87,18.257612,7249.723,2239.7737,47.42013,1051.1388,29.54793
2207,2021-09-30 23:00:00,139.54,142.89,8764.58,287.36,18.667095,7939.555,2230.2205,45.83163,1501.5701,0.0
2208,2021-10-01 00:00:00,167.08,203.64,4299.34,208.92,20.61428,11001.787,2236.2764,48.1293,2346.8352,0.0
2209,2021-10-01 01:00:00,248.19,254.54,405.2,211.71,20.586884,12440.567,2230.017,46.985794,2927.849,49.65426
2210,2021-10-01 02:00:00,263.06,260.95,6.6,292.82,20.206104,13267.645,2243.033,46.326725,3237.987,142.77243
2211,2021-10-01 03:00:00,266.23,261.76,0.0,346.72,20.257374,13464.421,2234.27,48.299267,3293.3425,201.6618
2212,2021-10-01 04:00:00,268.78,263.47,0.0,399.95,20.135262,12832.732,2234.057,48.208153,2853.378,198.56555
2213,2021-10-01 05:00:00,276.92,264.25,0.0,469.13,20.185938,12169.414,2237.2097,47.340664,2373.3528,124.40902
2214,2021-10-01 06:00:00,273.59,265.67,0.0,465.92,20.01985,11384.686,2219.784,48.045483,1884.463,31.62685
2215,2021-10-01 07:00:00,272.57,261.37,0.0,550.02,19.773907,10228.259,2228.5725,47.556927,1536.7009,0.0
2216,2021-10-01 08:00:00,273.61,258.47,0.0,539.58,19.60321,9192.376,2233.2307,47.282104,1258.5386,0.0
2217,2021-10-01 09:00:00,271.58,256.63,0.0,512.4,19.680592,8512.473,2222.181,48.065155,1092.2874,0.0
2218,2021-10-01 10:00:00,272.45,260.16,0.0,442.25,19.425838,8494.416,2225.4878,47.038036,1001.1267,15.6631
2219,2021-10-01 11:00:00,274.09,258.72,0.0,370.61,19.310396,8695.033,2225.7717,46.39353,1269.2537,50.77175
2220,2021-10-01 12:00:00,272.41,260.89,0.0,297.13,19.178873,9234.613,2232.1792,46.80174,1487.9424,76.89933
2221,2021-10-01 13:00:00,270.12,260.21,33.36,242.58,19.506792,9528.354,2250.3342,46.709534,1654.1937,79.85182
2222,2021-10-01 14:00:00,266.34,226.58,2257.21,205.7,19.346651,9472.925,2241.1765,46.980698,1464.0962,57.88028
2223,2021-10-01 15:00:00,185.46,162.2,7548.52,190.39,19.162933,8522.971,2240.4265,45.443436,1157.7948,31.24807
2224,2021-10-01 16:00:00,140.42,134.36,10170.41,201.27,19.258457,7517.0996,2242.9792,45.29487,762.8208,3.8894
2225,2021-10-01 17:00:00,132.13,121.6,11078.87,225.12,19.078741,6809.562,2240.31,46.138893,574.78375,0.0
2226,2021-10-01 18:00:00,143.09,117.16,11340.47,207.69,19.376402,6577.339,2242.9902,45.72174,621.8627,0.0
2227,2021-10-01 19:00:00,145.49,117.59,11259.58,198.41,19.473215,6567.783,2227.4727,47.67428,696.65125,15.49461
2228,2021-10-01 20:00:00,144.94,124.39,11239.92,184.23,19.25138,7093.9585,2240.8354,47.602283,647.23126,27.1241
2229,2021-10-01 21:00:00,150.75,133.21,10961.1,144.5,19.237753,7733.6133,2238.0842,47.031246,737.39215,44.36524
2230,2021-10-01 22:00:00,148.93,143.92,10247.64,126.18,19.003777,8514.906,2237.5242,47.44723,988.8542,18.85582
2231,2021-10-01 23:00:00,163.91,161.48,8542.47,114.0,19.431786,9470.224,2227.8691,45.875675,1485.6028,0.0
2232,2021-10-02 00:00:00,193.26,218.74,4174.61,121.18,20.007742,13221.708,2235.608,47.965435,2702.4587,0.0
2233,2021-10-02 01:00:00,263.77,265.48,381.41,192.26,20.01224,14648.873,2229.3218,46.79689,3092.786,56.97303
2234,2021-10-02 02:00:00,278.01,272.07,6.51,350.83,19.670183,15327.289,2242.3357,46.174656,3149.2107,156.10435
2235,2021-10-02 03:00:00,276.56,272.87,0.0,518.46,19.746763,15256.709,2233.5852,48.216644,2976.7515,216.02893
2236,2021-10-02 04:00:00,281.9,273.62,0.0,701.3,19.655426,14341.958,2233.4224,48.13103,2405.7341,209.35728
2237,2021-10-02 05:00:00,282.93,272.03,0.0,878.83,19.723637,13465.859,2236.5903,47.212387,1937.7334,130.02284
2238,2021-10-02 06:00:00,275.6,272.25,0.0,789.49,19.602068,12555.534,2219.1519,47.92936,1591.3961,30.14628
2239,2021-10-02 07:00:00,275.73,273.87,0.0,485.16,19.392574,11277.31,2227.933,47.461197,1302.7213,0.0
2240,2021-10-02 08:00:00,276.2,272.67,0.0,416.2,19.251688,10088.396,2232.5625,47.15288,1010.02295,0.0
2241,2021-10-02 09:00:00,276.32,270.61,0.0,349.04,19.356056,9273.087,2221.6094,48.073547,894.17676,0.0
2242,2021-10-02 10:00:00,275.65,274.34,0.0,272.76,19.132061,9278.654,2224.8835,46.97459,811.2156,15.42988
2243,2021-10-02 11:00:00,276.22,273.04,0.0,220.15,19.016632,9509.833,2225.1816,46.38143,1045.1017,51.55647
2244,2021-10-02 12:00:00,274.19,275.48,0.0,215.26,18.9021,10198.703,2231.5486,46.784367,1191.1,76.67013
2245,2021-10-02 13:00:00,275.34,275.65,27.62,218.78,19.246897,10609.773,2249.7217,46.650665,1277.2343,79.16703
2246,2021-10-02 14:00:00,269.36,249.34,1867.61,212.13,19.071295,10653.311,2240.6145,46.881924,979.48364,58.38087
2247,2021-10-02 15:00:00,185.52,186.3,6587.57,238.48,18.874168,9728.021,2239.8413,45.402573,707.8102,33.48588
2248,2021-10-02 16:00:00,151.95,157.81,9028.17,302.53,18.936651,8777.302,2242.4392,45.172558,389.26764,6.71544
2249,2021-10-02 17:00:00,136.5,143.84,9994.04,353.88,18.750183,8126.3506,2239.7876,46.081654,353.89542,0.0
2250,2021-10-02 18:00:00,136.38,140.0,10380.64,328.66,19.022673,8099.497,2242.4631,45.65306,525.0543,0.0
2251,2021-10-02 19:00:00,135.62,141.51,10377.96,282.82,19.09588,8260.52,2226.9539,47.65993,665.4374,14.14085
2252,2021-10-02 20:00:00,129.03,146.92,10366.52,277.52,18.856503,8791.937,2240.3198,47.6048,704.4715,26.16576
2253,2021-10-02 21:00:00,131.06,154.28,10095.2,229.59,18.832758,9377.671,2237.5671,46.886944,819.71576,43.79223
2254,2021-10-02 22:00:00,143.26,162.17,9460.72,191.61,18.574255,10108.161,2236.9944,47.423645,1241.5891,14.51321
2255,2021-10-02 23:00:00,159.97,177.53,7886.71,161.61,19.00784,11115.74,2227.4048,45.89452,1896.2378,0.0
2256,2021-10-03 00:00:00,201.47,216.97,3574.72,137.3,19.267605,11724.533,2244.2664,41.312683,2489.8162,55.91825
2257,2021-10-03 01:00:00,271.71,264.16,297.65,174.75,19.328064,13173.96,2236.591,43.60056,2842.5383,181.1713
2258,2021-10-03 02:00:00,284.56,271.9,2.88,283.57,19.022852,14042.329,2249.6182,43.833244,2887.582,270.7353
2259,2021-10-03 03:00:00,281.06,275.68,0.0,331.89,19.136177,14395.295,2243.4934,45.89313,2706.3005,277.68886
2260,2021-10-03 04:00:00,282.49,276.59,0.0,400.55,19.089422,13711.358,2245.5894,47.542965,2275.6333,218.34268
2261,2021-10-03 05:00:00,276.55,277.36,0.0,482.63,19.201225,13171.42,2249.996,48.867344,1862.7976,130.32302
2262,2021-10-03 06:00:00,286.69,275.62,0.0,472.02,19.04688,12312.008,2232.0364,48.956127,1599.4634,28.50164
2263,2021-10-03 07:00:00,284.14,272.57,0.0,415.44,18.974024,10965.158,2242.6985,49.31058,1319.5844,0.0
2264,2021-10-03 08:00:00,289.73,268.07,0.0,381.71,18.840502,9746.685,2242.427,50.741302,1142.5646,0.0
2265,2021-10-03 09:00:00,284.59,266.11,0.0,324.59,18.931147,9041.918,2239.6357,49.68944,1041.9772,12.85245
2266,2021-10-03 10:00:00,280.23,268.35,0.0,273.43,18.742428,9033.369,2239.0762,51.13443,1022.0268,45.74171
2267,2021-10-03 11:00:00,277.7,268.21,0.0,240.87,18.640356,9324.435,2241.7417,49.962757,1189.9469,64.49323
2268,2021-10-03 12:00:00,273.77,271.19,0.0,214.09,18.648005,9929.271,2246.5952,50.45999,1289.8455,66.29949
2269,2021-10-03 13:00:00,273.41,273.74,23.74,198.99,18.96911,10197.144,2265.3157,51.585403,1220.9917,58.57889
2270,2021-10-03 14:00:00,270.49,243.54,2028.09,188.34,18.786411,10231.175,2257.8503,53.177376,978.3571,47.38749
2271,2021-10-03 15:00:00,179.6,179.41,7067.32,205.08,18.684097,9406.46,2257.443,50.93443,669.7722,37.19661
2272,2021-10-03 16:00:00,117.11,151.63,9707.94,264.22,18.755743,8564.019,2259.272,52.077255,344.0463,28.48233
2273,2021-10-03 17:00:00,110.95,139.32,10563.53,325.55,18.481537,7984.005,2258.347,51.220726,260.0553,2.26332
2274,2021-10-03 18:00:00,109.87,135.72,10592.42,341.0,18.739592,7777.7354,2259.9697,51.614513,421.8264,0.0
2275,2021-10-03 19:00:00,110.3,140.6,10130.15,328.64,18.68645,7980.8296,2245.734,52.48626,546.06946,15.26952
2276,2021-10-03 20:00:00,120.71,145.25,9997.13,334.19,18.501759,8375.967,2261.372,54.67652,603.6472,19.99441
2277,2021-10-03 21:00:00,136.05,152.83,9683.68,287.77,18.488901,9017.077,2260.5574,53.6928,822.09607,28.21347
2278,2021-10-03 22:00:00,151.41,161.24,8892.92,258.53,18.231527,9637.592,2256.6995,52.897854,1218.0614,0.0
2279,2021-10-03 23:00:00,171.47,177.81,7325.47,249.69,18.619019,10647.493,2250.3452,52.960735,1812.2007,0.0
2280,2021-10-04 00:00:00,224.83,229.2,3308.92,222.9,19.376032,13034.137,2246.2466,41.402065,2391.6145,57.05761
2281,2021-10-04 01:00:00,292.39,272.64,257.44,250.24,19.428461,14398.0625,2238.5059,43.670692,2645.5261,175.16494
2282,2021-10-04 02:00:00,300.51,278.15,2.84,341.44,19.120731,15124.163,2251.5063,43.897453,2730.0354,260.78743
2283,2021-10-04 03:00:00,287.63,282.06,0.0,422.14,19.231943,15376.536,2245.3516,45.99369,2457.5083,268.03678
2284,2021-10-04 04:00:00,282.82,282.17,0.0,511.0,19.177603,14535.681,2247.4521,47.68622,2039.056,211.47656
2285,2021-10-04 05:00:00,274.54,281.32,0.0,638.84,19.281036,13874.756,2251.8684,48.970936,1669.3673,126.30727
2286,2021-10-04 06:00:00,271.52,277.92,0.0,625.33,19.147848,12850.755,2233.8337,49.077305,1484.4808,28.41502
2287,2021-10-04 07:00:00,267.64,271.55,0.0,680.91,19.038206,11334.095,2244.434,49.428932,1242.6659,0.0
2288,2021-10-04 08:00:00,266.3,268.79,0.0,576.57,18.90969,10016.637,2244.1758,50.86027,1011.57855,0.0
2289,2021-10-04 09:00:00,265.18,268.11,0.0,484.95,19.011406,9317.631,2241.4028,49.819,890.76337,13.78617
2290,2021-10-04 10:00:00,266.89,270.66,0.0,433.7,18.81848,9244.849,2240.8625,51.273758,829.0218,45.38124
2291,2021-10-04 11:00:00,270.39,272.32,0.0,371.41,18.709555,9620.422,2243.4397,50.102695,965.3449,64.02465
2292,2021-10-04 12:00:00,271.22,274.33,0.0,305.99,18.680134,10069.34,2248.2703,50.58021,1087.4142,66.50387
2293,2021-10-04 13:00:00,272.97,273.08,15.65,272.52,19.011477,10137.726,2267.0276,51.72117,1167.0192,58.69619
2294,2021-10-04 14:00:00,275.99,249.68,1407.76,232.28,18.823906,9881.082,2259.5078,53.326984,994.2836,46.29351
2295,2021-10-04 15:00:00,241.71,192.06,5042.92,189.74,18.684834,8751.74,2259.1082,51.065437,797.3915,34.60056
2296,2021-10-04 16:00:00,203.14,164.26,7092.52,168.65,18.742744,7889.9106,2261.0083,52.19663,569.68494,25.91832
2297,2021-10-04 17:00:00,194.69,153.48,7732.81,168.01,18.494093,7454.089,2259.9844,51.34147,518.32666,2.0352
2298,2021-10-04 18:00:00,185.61,150.23,7918.7,172.54,18.751131,7375.8687,2261.6987,51.73473,600.8532,0.0
2299,2021-10-04 19:00:00,179.61,153.77,7955.91,191.23,18.732157,7771.128,2247.3792,52.650616,736.2939,15.79999
2300,2021-10-04 20:00:00,188.78,160.44,7868.41,261.1,18.52324,8442.618,2263.012,54.86236,838.38257,19.24427
2301,2021-10-04 21:00:00,194.99,170.64,7711.85,275.9,18.505938,9380.548,2262.1064,53.804844,912.7608,27.4432
2302,2021-10-04 22:00:00,202.87,179.34,7203.87,335.39,18.245409,10349.832,2258.2463,53.059513,1331.3269,0.0
2303,2021-10-04 23:00:00,230.51,196.31,5809.32,462.32,18.646868,11554.607,2251.976,53.093475,1810.3552,0.0
2304,2021-10-05 00:00:00,265.9,256.19,2473.82,540.2,15.583481,16433.684,2237.5852,86.746826,2130.1746,0.0
2305,2021-10-05 01:00:00,288.95,283.09,166.7,664.96,15.777975,17414.676,2231.1946,85.55302,2346.9673,0.0
2306,2021-10-05 02:00:00,289.86,282.89,1.51,845.43,15.593498,17516.545,2244.1406,83.624344,2438.6638,70.98734
2307,2021-10-05 03:00:00,282.37,282.62,0.0,1014.62,15.81974,16960.225,2235.3098,86.062775,2213.649,150.00279
2308,2021-10-05 04:00:00,265.79,278.14,0.0,1210.36,15.845453,15621.636,2235.1953,85.29004,1964.7372,172.97062
2309,2021-10-05 05:00:00,256.9,271.28,0.0,1469.71,16.074833,14478.025,2238.362,85.21345,1756.0165,110.68592
2310,2021-10-05 06:00:00,258.44,265.09,0.0,1562.27,15.814343,13380.794,2220.7756,85.319,1625.4792,32.62232
2311,2021-10-05 07:00:00,247.63,257.7,0.0,1590.59,16.05727,11907.716,2229.4243,84.1973,1448.8846,0.0
2312,2021-10-05 08:00:00,249.46,250.22,0.0,1565.79,15.934231,10529.084,2234.0798,84.27697,1325.5891,0.0
2313,2021-10-05 09:00:00,250.1,246.65,0.0,1410.47,15.930736,9525.915,2223.185,84.56028,1218.1628,0.0
2314,2021-10-05 10:00:00,255.96,246.72,0.0,1461.95,15.837902,9549.996,2226.4265,83.646614,1172.4976,1.52839
2315,2021-10-05 11:00:00,247.67,251.18,0.0,1341.87,15.761602,9923.594,2226.5925,82.428,1256.2034,36.94677
2316,2021-10-05 12:00:00,265.29,257.98,0.0,1245.25,16.056477,10750.62,2232.8806,83.01799,1357.5497,72.29359
2317,2021-10-05 13:00:00,262.34,265.49,14.9,1055.47,16.24297,11300.524,2251.1096,83.53501,1295.9972,80.9334
2318,2021-10-05 14:00:00,258.45,248.29,1464.11,931.2,16.061354,11483.274,2242.003,84.31811,1152.9617,56.59003
2319,2021-10-05 15:00:00,227.78,196.47,5722.61,741.47,16.224312,10705.708,2241.1396,81.97568,931.80927,24.36875
2320,2021-10-05 16:00:00,170.17,171.75,8228.84,641.36,16.305796,10129.543,2243.9016,81.469124,745.0462,0.0
2321,2021-10-05 17:00:00,151.64,163.51,9115.73,612.75,15.891699,9867.767,2241.1553,81.390495,670.45215,0.0
2322,2021-10-05 18:00:00,142.73,161.62,9533.99,693.57,16.073343,10134.015,2243.889,80.92892,776.683,0.0
2323,2021-10-05 19:00:00,147.9,165.81,9541.95,775.28,15.727004,10705.855,2228.2712,82.17587,851.23376,15.19533
2324,2021-10-05 20:00:00,138.61,168.46,9594.69,899.77,15.731412,11274.836,2241.5984,83.24832,983.7286,24.15663
2325,2021-10-05 21:00:00,143.25,173.31,9419.04,1070.74,15.746155,11931.895,2238.704,83.13378,1079.3862,43.75116
2326,2021-10-05 22:00:00,147.21,178.35,8864.99,1310.06,15.655182,12633.381,2238.1716,82.481895,1387.1199,30.82783
2327,2021-10-05 23:00:00,161.52,192.83,7221.0,1586.16,15.841874,13728.202,2228.6995,80.03551,1711.8783,0.0
2328,2021-10-06 00:00:00,188.04,214.11,2905.97,1747.05,17.08084,12355.222,2231.1096,65.13788,2222.158,5.41704
2329,2021-10-06 01:00:00,247.74,250.25,176.86,1909.07,17.200026,13979.627,2224.8447,65.524574,2468.0027,10.62305
2330,2021-10-06 02:00:00,255.42,254.05,0.02,2077.23,16.964132,14765.011,2237.802,64.93631,2540.8958,35.23554
2331,2021-10-06 03:00:00,244.75,257.36,0.0,2087.9,17.131567,14691.618,2229.0273,66.53057,2251.6467,53.74977
2332,2021-10-06 04:00:00,241.74,255.97,0.0,2125.46,17.114107,13755.556,2229.0452,67.29648,1922.4828,61.16177
2333,2021-10-06 05:00:00,239.37,251.71,0.0,2152.48,17.27804,12557.822,2232.176,66.63613,1645.8555,41.21139
2334,2021-10-06 06:00:00,239.05,247.91,0.0,2087.79,17.094137,11538.816,2214.7,68.48531,1490.0555,23.37968
2335,2021-10-06 07:00:00,236.8,237.49,0.0,2410.9,17.150229,10445.281,2223.3284,66.99583,1297.2877,12.62153
2336,2021-10-06 08:00:00,220.81,231.62,0.0,2327.12,17.029896,9378.645,2228.062,68.11783,1150.3802,8.06821
2337,2021-10-06 09:00:00,216.14,229.01,0.0,2179.7,17.078033,8692.417,2217.244,67.4215,1055.9967,6.56123
2338,2021-10-06 10:00:00,213.77,230.62,0.0,2010.52,16.940403,8632.64,2220.4326,67.58263,1098.0089,14.40694
2339,2021-10-06 11:00:00,217.38,231.83,0.0,1847.01,16.849323,8742.228,2220.6938,65.96804,1265.1554,23.30482
2340,2021-10-06 12:00:00,221.41,238.28,0.0,1652.52,16.969917,9416.308,2226.9514,66.157936,1461.261,36.67655
2341,2021-10-06 13:00:00,231.24,245.92,14.71,1446.36,17.226818,10000.734,2245.1526,67.321045,1475.4604,41.86267
2342,2021-10-06 14:00:00,241.41,228.69,1586.8,1263.01,17.048393,10147.14,2236.2996,67.50519,1324.9829,32.34764
2343,2021-10-06 15:00:00,190.7,180.74,5691.7,972.55,17.053635,9321.5205,2235.3606,64.89956,1043.8779,21.49748
2344,2021-10-06 16:00:00,157.17,155.61,7963.57,695.85,17.115976,8339.403,2238.1165,65.85191,791.6478,9.95255
2345,2021-10-06 17:00:00,142.22,143.41,8595.07,532.84,16.810242,7497.3433,2235.5674,65.940346,684.7553,2.92801
2346,2021-10-06 18:00:00,138.66,141.24,8770.03,572.27,17.017235,7471.753,2238.1416,65.502335,745.1731,8.5416
2347,2021-10-06 19:00:00,136.31,142.59,8543.55,623.08,16.851059,7498.402,2222.6865,66.45486,821.1571,18.59006
2348,2021-10-06 20:00:00,135.37,145.96,8423.25,756.15,16.749493,7870.3296,2235.9358,67.16346,918.0264,21.38304
2349,2021-10-06 21:00:00,132.48,149.88,8209.0,903.17,16.74126,8241.073,2233.1594,67.3689,1016.8355,26.67393
2350,2021-10-06 22:00:00,139.46,157.08,7584.54,1025.13,16.58029,8835.129,2232.714,67.28313,1365.5486,23.16786
2351,2021-10-06 23:00:00,164.74,175.53,5946.02,1159.79,16.87207,9862.976,2223.1929,65.92057,1769.5297,12.70697
2352,2021-10-07 00:00:00,205.02,221.77,2291.37,1327.64,17.291538,11331.804,2230.007,47.978542,1827.4591,12.70308
2353,2021-10-07 01:00:00,256.9,254.08,114.75,1463.16,17.343697,12905.84,2223.7534,46.76515,2168.0444,15.39867
2354,2021-10-07 02:00:00,260.26,256.28,0.06,1621.79,17.090727,13731.79,2236.6975,46.24528,2334.269,31.06725
2355,2021-10-07 03:00:00,256.72,258.92,0.0,1639.56,17.206188,13760.062,2227.925,48.474007,2146.7268,40.90967
2356,2021-10-07 04:00:00,249.74,257.31,0.0,1693.54,17.151934,13023.782,2228.0154,48.38413,1900.2885,45.83481
2357,2021-10-07 05:00:00,255.89,253.06,0.0,1744.49,17.26219,11968.04,2231.132,47.339252,1658.2173,31.40793
2358,2021-10-07 06:00:00,253.12,249.96,0.0,1677.66,17.152905,11066.609,2213.653,48.016895,1516.2894,21.78947
2359,2021-10-07 07:00:00,249.71,240.87,0.0,1928.88,17.061615,10067.759,2222.0793,47.62071,1337.438,15.74989
2360,2021-10-07 08:00:00,249.41,234.67,0.0,1897.59,16.951338,9056.713,2227.0793,47.20131,1189.9047,13.27172
2361,2021-10-07 09:00:00,247.91,230.2,0.0,1838.23,17.029737,8331.421,2216.1875,48.513752,1098.5961,11.4712
