UTC time,carbon_intensity,avg_solar_production_forecast,avg_wind_production_forecast,avg_coal_production_forecast,avg_hydro_production_forecast,avg_biomass_production_forecast,avg_nat_gas_production_forecast,avg_unknown_production_forecast,avg_nuclear_production_forecast,avg_geothermal_production_forecast,avg_oil_production_forecast
2021-10-10 18:00:00+00:00,403.97,0,17576,79792.67,5106.4976,19638.414,24216.95,2004.5817,26519.004,76.609116,1423.778
2021-10-10 19:00:00+00:00,386.32,0,22611,80057.99,5088.7026,19681.518,23129.852,2013.1736,26465.037,79.18859,1430.1149
2021-10-10 20:00:00+00:00,373.1,0,27135,78836.42,5041.3955,19683.799,21385.81,2008.6487,26206.818,81.21091,1435.6593
2021-10-10 21:00:00+00:00,373.68,0,30838,76988.06,5116.6694,19622.29,19575.273,2027.3755,26175.781,82.7873,1438.2057
2021-10-10 22:00:00+00:00,360.52,0,34211,73911.766,5121.8506,19648.236,18180.945,2019.4869,26199.299,82.90415,1426.7234
2021-10-10 23:00:00+00:00,348.68,0,38909,71101.984,5094.034,19624.945,16321.88,2002.758,26041.664,84.92576,1435.9966
2021-10-11 00:00:00+00:00,304.72,0,41512,76242.18,4773.1284,18561.95,9800.369,1992.2194,25972.582,86.92084,1429.4297
2021-10-11 01:00:00+00:00,331.08,0,43288,72786.84,4779.2905,18590.045,9994.115,1970.7922,26056.924,86.42567,1418.6423
2021-10-11 02:00:00+00:00,331.11,0,44378,70327.31,4772.015,18705.936,10140.733,1968.3488,26091.053,86.94256,1427.7288
2021-10-11 03:00:00+00:00,344.41,0,45282,69666.85,4785.448,18677.62,11627.968,1972.4025,26426.525,86.288,1442.6321
2021-10-11 04:00:00+00:00,367.68,0,45768,72030.52,4740.249,18720.043,13947.327,1960.7517,26370.371,86.972015,1444.6584
2021-10-11 05:00:00+00:00,377.88,5,46202,74407.44,4864.4204,18816.158,16277.497,1965.4973,26527.57,84.93886,1450.4379
2021-10-11 06:00:00+00:00,373.32,1991,46847,77085.25,4818.119,18912.754,18777.87,1991.3984,26693.754,84.125656,1443.2069
2021-10-11 07:00:00+00:00,354.31,16570,46807,81340.6,4800.4204,18897.016,20602.203,1995.3925,26666.58,84.261604,1447.7631
2021-10-11 08:00:00+00:00,331.11,37201,45539,83405.086,4817.7134,19019.6,21096.344,2032.6212,26862.656,80.79046,1456.6477
2021-10-11 09:00:00+00:00,309.37,55937,44943,87062.06,4760.245,19089.72,21011.05,2042.2377,26648.729,79.888466,1470.6267
2021-10-11 10:00:00+00:00,287.65,68621,48791,88538.87,4758.1406,19042.43,21488.66,2046.3414,26726.758,78.13276,1463.0614
2021-10-11 11:00:00+00:00,272.28,73664,54468,87312.25,4841.6147,18994.621,20865.55,2053.1414,26642.734,75.9786,1467.2335
2021-10-11 12:00:00+00:00,262.77,71218,60154,86637.125,4841.1177,18962.932,21168.145,2048.6223,26636.838,75.16712,1463.1904
2021-10-11 13:00:00+00:00,266.27,61476,65800,86826.445,4880.5225,18970.027,21822.887,2035.1785,26647.297,74.75932,1457.0033
2021-10-11 14:00:00+00:00,286.56,45797,69799,86709.25,4825.3784,18954.105,22798.883,2034.9186,26530.854,74.07615,1467.1688
2021-10-11 15:00:00+00:00,314.12,26378,70208,87277.34,4899.4043,18980.623,23111.197,2021.4543,26580.342,74.553055,1462.4542
2021-10-11 16:00:00+00:00,337.9,8379,69745,88749.86,4861.566,18974.467,24624.459,2015.3779,26518.12,74.95104,1456.5934
2021-10-11 17:00:00+00:00,343.76,582,71896,90663.19,4895.4014,19065.396,25550.13,2011.325,26500.266,75.743614,1449.1326
2021-10-11 18:00:00+00:00,338.45,0,75680,90923.88,4835.8994,19100.059,25194.938,2021.3124,26702.443,76.651215,1429.9349
2021-10-11 19:00:00+00:00,334.13,0,78455,91290.58,4848.1606,19130.64,24106.676,2037.2712,26648.766,79.215294,1435.9412
2021-10-11 20:00:00+00:00,328.44,0,79623,90230.164,4786.6304,19138.988,22276.252,2041.1619,26395.584,81.23943,1441.3115
2021-10-11 21:00:00+00:00,314.8,0,79490,87875.375,4869.5415,19123.672,20324.53,2055.0273,26359.883,82.81029,1443.8849
2021-10-11 22:00:00+00:00,306.48,0,80250,84237.12,4900.1055,19087.496,18776.262,2055.3228,26379.838,82.89917,1432.5828
2021-10-11 23:00:00+00:00,295.48,0,81020,80607.664,4921.044,19084.543,16933.96,2038.024,26222.71,84.9393,1441.3345
2021-10-12 00:00:00+00:00,362.45,0,81306,77278.39,4795.599,19972.139,10682.299,1781.4459,26025.533,88.95423,1438.5759
2021-10-12 01:00:00+00:00,295.54,0,80779,74429.266,4854.1636,19943.977,10472.2295,1808.5652,26090.256,89.26312,1421.9078
2021-10-12 02:00:00+00:00,297.35,0,80707,73239.02,4836.672,20036.637,10939.778,1828.7633,26047.805,89.22637,1431.1938
2021-10-12 03:00:00+00:00,306.99,0,80751,72549.49,4875.549,20029.31,12280.507,1886.0358,26299.516,89.41092,1447.6686
2021-10-12 04:00:00+00:00,324.99,0,80220,77098.13,4948.1235,19991.506,14275.359,1874.6251,26355.457,88.82288,1449.4894
2021-10-12 05:00:00+00:00,338.06,0,79239,81732.01,4947.941,20054.969,16781.762,1897.8953,26356.117,86.97066,1450.5197
2021-10-12 06:00:00+00:00,343.31,873,76257,86667.25,4954.814,20077.486,19182.299,1887.6581,26466.998,86.13652,1440.8049
2021-10-12 07:00:00+00:00,343.91,7661,71965,91188.51,4937.3477,20019.459,20522.926,1881.9215,26459.967,86.039505,1451.5286
2021-10-12 08:00:00+00:00,337.92,18534,68018,92147.64,4874.707,20078.674,21121.88,1899.1864,26474.717,82.37777,1461.0085
2021-10-12 09:00:00+00:00,328.59,30188,65052,93537.875,4845.766,20184.814,20772.994,1914.7355,26409.43,81.737015,1475.5082
2021-10-12 10:00:00+00:00,315.5,39288,65142,92425.164,4868.686,20118.025,20442.246,1891.4768,26397.773,81.2761,1465.335
2021-10-12 11:00:00+00:00,306.37,43897,66573,89879.31,4913.855,20185.16,20134.219,1889.7366,26370.281,78.995,1471.692
2021-10-12 12:00:00+00:00,301,44150,68382,86960.02,4963.2866,20174.705,19684.422,1894.7034,26275.768,78.19848,1466.168
2021-10-12 13:00:00+00:00,303.62,40459,69503,86997.69,4964.381,20193.303,19783.465,1932.9434,26280.506,78.68778,1466.0966
2021-10-12 14:00:00+00:00,314.57,31911,67834,84822.09,4964.683,20223.754,19982.023,1933.7719,26226.053,77.68339,1481.1067
2021-10-12 15:00:00+00:00,333.2,19203,62926,85525.26,5054.7266,20301.086,20560.24,1907.8787,26355.215,78.20492,1473.5865
2021-10-12 16:00:00+00:00,359.86,6144,58104,88206.55,5078.953,20281.895,21907.1,1896.1943,26228.465,79.44852,1475.8043
2021-10-12 17:00:00+00:00,370.03,354,56803,87655.31,5062.9585,20342.611,22233.92,1879.6521,26222.773,79.85344,1462.4877
2021-10-12 18:00:00+00:00,371.4,0,57648,88101.49,5041.867,20322.387,22554.125,1863.5917,26287.365,82.49588,1446.6241
2021-10-12 19:00:00+00:00,372.81,0,57806,87538.195,5055.775,20331.045,21655.178,1813.894,26246.244,84.290985,1446.219
2021-10-12 20:00:00+00:00,374.02,0,55911,83753.27,4979.9526,20295.684,19869.543,1771.032,26179.412,86.40013,1451.4698
2021-10-12 21:00:00+00:00,377.54,0,52614,80561.83,5017.499,20189.188,18362.113,1815.5872,26176.19,87.77817,1456.1406
2021-10-12 22:00:00+00:00,375.61,0,48825,74795.53,5010.2656,20179.865,16546.758,1781.4465,26048.598,89.02386,1448.6045
2021-10-12 23:00:00+00:00,376.9,0,43908,71245.766,5014.985,20161.229,15071.703,1768.4155,26018.004,88.80893,1451.0061
2021-10-13 00:00:00+00:00,361.52,0,42241,93376.83,4677.8687,20108.9,13646.512,2010.3795,26457.66,88.92863,1662.3265
2021-10-13 01:00:00+00:00,388.35,0,40494,89842.414,4760.8496,20086.967,13328.513,2030.8899,26520.518,89.22974,1700.4954
2021-10-13 02:00:00+00:00,386.18,0,40042,87793.18,4711.627,20160.395,13887.326,2041.0905,26486.557,89.19513,1695.7527
2021-10-13 03:00:00+00:00,387.62,0,40093,86868.8,4735.6055,20159.916,15161.038,2081.5312,26749.777,89.37321,1772.2632
2021-10-13 04:00:00+00:00,398.79,0,39601,91126.1,4939.198,20137.066,17228.99,2079.9905,26807.455,88.79814,1784.976
2021-10-13 05:00:00+00:00,403.02,1,39124,95890.71,5044.2124,20183.717,19607.855,2091.34,26820.74,86.9486,1763.1677
2021-10-13 06:00:00+00:00,401.43,1392,38061,101011.125,5074.722,20214.445,22064.76,2093.8752,26932.229,86.13823,1801.0626
2021-10-13 07:00:00+00:00,391.85,13254,35215,105985.25,5033.6577,20194.596,23295.744,2085.9424,26912.55,86.04871,1883.2241
2021-10-13 08:00:00+00:00,375.57,31357,30238,107308.7,4963.6885,20240.271,23548.219,2105.4382,26943.123,82.40209,2033.5757
2021-10-13 09:00:00+00:00,357.43,48932,25681,108856.13,4910.132,20286.965,23274.234,2113.8428,26871.951,81.77037,2043.2925
2021-10-13 10:00:00+00:00,338.28,61320,25469,107748.34,4869.3486,20258.752,22549.73,2099.6826,26872.307,81.30832,2161.7024
2021-10-13 11:00:00+00:00,328.12,67151,27505,105008.44,4875.383,20280.64,22082.223,2109.5981,26822.656,79.04693,2244.3303
2021-10-13 12:00:00+00:00,326.82,65847,30515,101687.98,4997.215,20230.201,21601.893,2106.0435,26735.787,78.25181,2351.77
2021-10-13 13:00:00+00:00,337.93,57194,32644,100963.47,5032.836,20263.926,21357.525,2132.6855,26745.592,78.737114,2352.1025
2021-10-13 14:00:00+00:00,352.73,42173,33363,98495.12,5094.691,20280.666,21827.852,2139.2007,26677.943,77.75163,2398.7932
2021-10-13 15:00:00+00:00,381.79,23911,32141,98192.13,5193.2905,20367.941,22380.451,2122.625,26817.664,78.28266,2358.0593
2021-10-13 16:00:00+00:00,410.6,7333,32030,100326.24,5287.3633,20343.02,23371.436,2112.4485,26680.168,79.51276,2315.271
2021-10-13 17:00:00+00:00,412.29,436,35080,99785.46,5157.6577,20386.088,24046.38,2095.6772,26681.574,79.92189,2255.3628
2021-10-13 18:00:00+00:00,399.44,0,40179,100081.45,5083.4106,20387.21,24075.33,2073.2905,26750.703,82.53643,2074.9465
2021-10-13 19:00:00+00:00,388.46,0,44711,99686.63,5101.4365,20377.95,23351.701,2038.3367,26705.795,84.330795,1935.7194
2021-10-13 20:00:00+00:00,377.8,0,48972,96509.97,4954.0273,20376.033,21493.701,2005.7263,26620.352,86.42997,1818.7258
2021-10-13 21:00:00+00:00,364.09,0,52807,93679.29,5005.8936,20295.656,19853.264,2028.0427,26618.656,87.802574,1709.7098
2021-10-13 22:00:00+00:00,355.58,0,54697,88418.2,5019.139,20283.154,17987.877,2007.1592,26496.693,89.02757,1648.0768
2021-10-13 23:00:00+00:00,357.69,0,52280,84464.74,4937.8394,20238.03,16643.688,1995.3962,26453.95,88.83208,1654.4958
2021-10-14 00:00:00+00:00,244.2,0,51274,87906.77,4939.286,20079.773,12998.986,2137.1228,26664.844,88.90358,1440.295
2021-10-14 01:00:00+00:00,339.42,0,50412,85202.98,4961.8013,20054.078,12732.947,2151.5122,26727.492,89.19676,1440.1339
2021-10-14 02:00:00+00:00,329.04,0,50759,83807.8,4902.7397,20130.303,13442.444,2156.9597,26691.52,89.164444,1415.2648
2021-10-14 03:00:00+00:00,337.25,0,51945,83003.695,4942.917,20127.482,14862.926,2200.6968,26955.736,89.33613,1468.5251
2021-10-14 04:00:00+00:00,353.17,0,53546,87304.61,5102.9004,20101.635,17059.041,2190.168,27013.496,88.7738,1516.033
2021-10-14 05:00:00+00:00,362.11,0,55056,91391.3,5208.0527,20149.46,19572.424,2198.8218,27024.11,86.927086,1576.924
2021-10-14 06:00:00+00:00,362.79,469,56031,95729.48,5301.25,20178.582,22031.314,2202.601,27137.559,86.140305,1650.552
2021-10-14 07:00:00+00:00,355.43,4266,56807,99778.75,5298.137,20155.826,23190.81,2190.517,27119.67,86.05833,1727.0137
2021-10-14 08:00:00+00:00,342.94,10942,58791,100237.56,5267.2915,20201.37,23359.064,2211.1772,27149.504,82.42661,1815.0743
2021-10-14 09:00:00+00:00,326.04,18682,60973,101765.914,5200.1787,20253.873,22988.703,2218.368,27077.832,81.80385,1877.1226
2021-10-14 10:00:00+00:00,307.29,25482,64739,101004.41,5170.5664,20221.451,22097.076,2193.433,27075.04,81.34082,1867.3005
2021-10-14 11:00:00+00:00,289.36,30074,69518,99188.26,5184.474,20245.896,21514.684,2205.7957,27029.283,79.09907,1874.0073
2021-10-14 12:00:00+00:00,282.24,31635,73222,96723.914,5274.891,20199.729,21000.74,2191.4312,26939.87,78.30521,1826.9504
2021-10-14 13:00:00+00:00,283.09,29394,75735,97242.47,5291.999,20228.77,20788.85,2217.4922,26949.996,78.786446,1810.022
2021-10-14 14:00:00+00:00,285.8,23667,77378,95347.19,5315.1924,20247.39,21349.465,2224.3745,26882.479,77.82006,1815.5236
2021-10-14 15:00:00+00:00,300.26,14493,78198,95534.52,5410.1797,20332.285,22021.541,2200.3103,27021.494,78.3605,1754.8693
2021-10-14 16:00:00+00:00,319.32,4704,81312,97549.086,5474.7983,20308.059,23093.23,2192.4502,26882.79,79.57708,1706.4114
2021-10-14 17:00:00+00:00,323.47,294,86288,96376.67,5443.846,20354.932,23768.242,2183.5508,26882.97,79.9905,1644.3419
2021-10-14 18:00:00+00:00,316.51,0,92294,96324.48,5400.533,20357.262,23883.488,2167.704,26952.502,82.577156,1565.1334
2021-10-14 19:00:00+00:00,298.23,0,97101,95109.3,5364.1753,20351.693,23138.045,2136.548,26906.725,84.37095,1511.0126
2021-10-14 20:00:00+00:00,277.91,0,100559,91383.61,5245.83,20350.152,21207.652,2106.9028,26825.748,86.4601,1500.2358
2021-10-14 21:00:00+00:00,259.49,0,101969,88167.39,5247.917,20267.873,19546.576,2137.605,26820.732,87.82728,1486.3529
2021-10-14 22:00:00+00:00,234.62,0,103831,82791.55,5201.5903,20258.104,17566.146,2117.083,26695.023,89.031784,1491.7517
2021-10-14 23:00:00+00:00,215.78,0,105788,79621.3,5154.0244,20217.6,16206.062,2106.0945,26652.05,88.85558,1517.3427
2021-10-15 00:00:00+00:00,312.41,0,106478,60491.88,4799.537,20355.543,11634.997,1950.1144,30641.54,100.57914,1441.3624
2021-10-15 01:00:00+00:00,208.44,0,108475,59375.082,4888.867,20324.428,11480.439,1973.5162,30671.123,100.36911,1423.8362
2021-10-15 02:00:00+00:00,205.64,0,111252,58999.504,4847.7188,20399.582,12127.188,1989.7078,30603.023,99.96635,1433.0922
2021-10-15 03:00:00+00:00,209.14,0,114225,58466.953,4897.937,20393.32,13601.718,2048.435,30907.654,99.65301,1449.567
2021-10-15 04:00:00+00:00,225.17,0,116944,63609.5,5011.419,20364.678,15758.593,2032.3055,30995.059,99.745056,1451.9386
2021-10-15 05:00:00+00:00,238.22,1,119823,67024.1,5041.2383,20408.582,18193.451,2051.1494,30988.547,96.63958,1452.19
2021-10-15 06:00:00+00:00,245.18,1136,119090,71187.414,5062.461,20432.89,20559.963,2044.1609,31087.625,95.56616,1442.7723
2021-10-15 07:00:00+00:00,233.44,11784,115643,75241.07,5023.452,20401.395,21767.143,2033.3862,31027.426,95.67951,1453.6041
2021-10-15 08:00:00+00:00,212.3,28409,109604,74611.92,4957.12,20446.84,22209.057,2051.1152,31058.684,91.6643,1462.6705
2021-10-15 09:00:00+00:00,196.03,43965,101454,76006.48,4909.714,20503.45,21899.422,2064.0925,30948.062,90.910866,1476.8845
2021-10-15 10:00:00+00:00,186.71,55253,96469,74907.18,4915.292,20465.605,21413.143,2034.4362,30968.236,89.4688,1465.9851
2021-10-15 11:00:00+00:00,180.21,60917,93776,73571.91,4949.332,20492.91,21051.21,2039.6108,30870.059,86.35062,1472.2603
2021-10-15 12:00:00+00:00,183.64,60621,91161,71382.35,5051.255,20448.84,20673.25,2035.3876,30762.768,85.91386,1466.3164
2021-10-15 13:00:00+00:00,204.02,53865,88047,73091.46,5059.7607,20478.488,20698.568,2073.2727,30760.938,86.7556,1466.6176
2021-10-15 14:00:00+00:00,237.85,40762,82929,71175.08,5088.2217,20502.045,21091.924,2077.516,30688.135,84.86996,1482.5961
2021-10-15 15:00:00+00:00,277.37,23558,74808,73140.61,5174.386,20587.2,21668.016,2047.6898,30871.713,85.684875,1474.1697
2021-10-15 16:00:00+00:00,317.46,6804,68020,76109.516,5210.1406,20569.707,22796.092,2038.1743,30718.373,86.30577,1477.2692
2021-10-15 17:00:00+00:00,327.55,248,64470,74665.54,5138.9277,20613.508,23133.352,2026.4172,30713.348,86.980736,1463.2106
2021-10-15 18:00:00+00:00,327.05,0,62708,75389.55,5114.2495,20607.398,23241.135,2011.6355,30805.652,89.3803,1447.6396
2021-10-15 19:00:00+00:00,330.39,0,60470,73795.71,5123.3545,20603.328,22240.97,1965.2299,30748.295,91.94914,1446.5015
2021-10-15 20:00:00+00:00,332.58,0,56894,69030.984,5004.0225,20593.525,20385.271,1923.7762,30638.684,94.539665,1452.3555
2021-10-15 21:00:00+00:00,337.14,0,52623,65831.22,5057.431,20505.164,18738.873,1968.7417,30615.746,95.85079,1457.598
2021-10-15 22:00:00+00:00,337.22,0,49909,60115.895,5067.4224,20489.643,16878.963,1936.3693,30461.371,96.243805,1450.6729
2021-10-15 23:00:00+00:00,345.4,0,50257,57327.938,5050.07,20445.914,15472.584,1924.8944,30385.951,97.08538,1452.7771
2021-10-16 00:00:00+00:00,332.08,0,47000,79556.14,4666.0503,20388.951,11718.114,1991.0864,31132.238,104.32316,1439.7935
2021-10-16 01:00:00+00:00,358.88,0,43748,75636.06,4681.548,20361.686,11439.587,1991.0034,31157.53,105.73397,1422.3596
2021-10-16 02:00:00+00:00,361.45,0,41231,72831.48,4664.9785,20432.908,11672.871,1981.2501,31079.174,105.03145,1431.6945
2021-10-16 03:00:00+00:00,369.82,0,39041,71649.83,4667.2397,20431.406,12745.996,2012.0701,31383.393,105.35948,1448.2518
2021-10-16 04:00:00+00:00,373.64,0,36745,74861.6,4868.991,20405.434,14467.75,2002.8699,31477.244,104.0998,1450.293
2021-10-16 05:00:00+00:00,381.29,0,34669,79724.66,4981.088,20447.71,16806.53,2011.7352,31458.365,101.906075,1450.6548
2021-10-16 06:00:00+00:00,379.8,1112,32663,84853.625,5039.059,20476.932,19164.148,2017.1904,31555.01,100.885185,1440.8596
2021-10-16 07:00:00+00:00,362.97,12402,29987,89812.055,5029.01,20453.926,20697.934,2016.1755,31495.201,99.96602,1452.0568
2021-10-16 08:00:00+00:00,339.81,31083,26307,91641.41,5000.016,20499.08,21486.146,2045.824,31515.855,95.95142,1461.402
2021-10-16 09:00:00+00:00,311.97,51674,23663,93424.99,4961.9136,20542.156,21513.723,2056.7754,31406.12,95.37071,1475.8029
2021-10-16 10:00:00+00:00,283.13,67111,24573,92938.6,4920.273,20515.293,21487.752,2028.6432,31420.857,94.97563,1465.16
2021-10-16 11:00:00+00:00,258.3,72994,27519,90683.29,4867.039,20533.748,21388.566,2019.773,31327.19,92.64314,1471.617
2021-10-16 12:00:00+00:00,256.75,71214,30416,88752.37,5030.9526,20480.963,21138.416,1994.4104,31211.078,91.72853,1465.8269
2021-10-16 13:00:00+00:00,267.81,62845,31732,88183.85,5105.742,20513.145,21212.941,2009.0269,31206.082,91.736946,1466.3978
2021-10-16 14:00:00+00:00,294.87,47794,31066,86556.78,5212.3604,20536.365,21345.346,1998.9911,31138.781,90.71974,1482.1451
2021-10-16 15:00:00+00:00,339.02,27616,28722,86924.41,5268.4043,20620.285,21827.463,1974.9658,31326.412,90.39775,1474.0708
2021-10-16 16:00:00+00:00,375.33,7866,27169,89385.68,5376.865,20601.898,22955.639,1964.0477,31172.184,93.050446,1477.2527
2021-10-16 17:00:00+00:00,390.53,262,27705,89702.5,5232.206,20638.621,23244.412,1964.4393,31163.783,93.378105,1463.2604
2021-10-16 18:00:00+00:00,380.74,0,29170,90223.984,5132.713,20637.457,23349.965,1962.3186,31253.844,96.26717,1447.8358
2021-10-16 19:00:00+00:00,371.95,0,30913,90115.29,5081.5083,20627.797,22489.146,1944.4917,31196.08,97.46054,1446.614
2021-10-16 20:00:00+00:00,367.24,0,32930,87656.82,5011.4688,20622.084,20671.305,1936.1797,31096.883,100.20682,1452.094
2021-10-16 21:00:00+00:00,359,0,34777,84548.055,5018.4385,20537.227,19149.818,1979.806,31070.102,101.7779,1457.165
2021-10-16 22:00:00+00:00,343.36,0,37348,79600.81,4970.586,20519.127,17335.418,1964.9569,30903.793,103.64081,1450.1392
2021-10-16 23:00:00+00:00,326.71,0,43100,75840.41,4872.0137,20470.371,15895.3955,1947.2299,30831.678,102.454735,1451.9498
2021-10-17 00:00:00+00:00,346.42,0,44306,79411.91,4866.9395,20487.516,11849.413,1967.037,30871.46,86.69815,1437.5361
2021-10-17 01:00:00+00:00,328.84,0,42494,75263.76,4892.4907,20439.387,11764.773,1947.8744,30917.455,86.267685,1425.3735
2021-10-17 02:00:00+00:00,341.16,0,39886,72359.98,4792.472,20507.56,11762.39,1947.6471,30913.59,86.74036,1434.3815
2021-10-17 03:00:00+00:00,356.92,0,37281,71266.61,4836.625,20492.033,12814.12,1960.2362,31290.615,86.04927,1449.349
2021-10-17 04:00:00+00:00,364.64,0,34702,73652.445,4913.6045,20470.514,14687.237,1946.1849,31285.744,86.87177,1451.8177
2021-10-17 05:00:00+00:00,365.83,0,32584,76265.8,4886.7876,20499.602,16818.842,1954.3406,31408.967,84.78649,1456.5146
2021-10-17 06:00:00+00:00,367.75,774,31068,79118.83,4882.878,20494.71,19123.244,1980.6926,31556.725,84.14735,1449.2688
2021-10-17 07:00:00+00:00,366.52,9545,29434,83221.85,4903.827,20464.084,21071.8,1985.5337,31479.635,84.29786,1454.4106
2021-10-17 08:00:00+00:00,351.22,26066,27227,85243.14,4888.651,20489.275,21538.334,2026.2743,31663.906,80.94672,1462.7959
2021-10-17 09:00:00+00:00,334.73,43383,23630,88263,4890.33,20559.957,21670.756,2042.919,31430.258,80.15126,1476.6133
2021-10-17 10:00:00+00:00,320.06,56983,22047,89533.32,4845.4487,20511.838,22058.074,2046.5698,31523.02,78.326866,1468.1028
2021-10-17 11:00:00+00:00,307.02,63201,23186,88329.66,5000.6763,20544.021,21638.486,2055.988,31378.04,76.26905,1472.3748
2021-10-17 12:00:00+00:00,297.47,60792,25459,87650.61,4977.6353,20533.201,21944.316,2054.2373,31343.299,75.491745,1467.8688
2021-10-17 13:00:00+00:00,303.94,51524,27502,88150.21,5034.0137,20545.016,22463.281,2049.7202,31348.781,75.1042,1462.5413
2021-10-17 14:00:00+00:00,331.17,37132,28930,88035.01,4936.5225,20584.96,23091.217,2050.0325,31221.01,74.419014,1473.989
2021-10-17 15:00:00+00:00,359.9,20226,30615,88743.375,5106.5996,20650.363,23632.354,2034.3787,31340.305,74.96809,1468.2946
2021-10-17 16:00:00+00:00,380.69,5498,33033,90292.39,5009.8906,20645.729,25093.145,2025.6626,31235.094,75.32351,1463.8438
2021-10-17 17:00:00+00:00,382.02,197,35807,92094.21,5061.341,20697.322,25982.52,2022.371,31221.123,76.11211,1455.2986
2021-10-17 18:00:00+00:00,372.98,0,38791,92425.58,5009.695,20657.127,25771.906,2031.9344,31427.42,76.90812,1436.7833
2021-10-17 19:00:00+00:00,363.91,0,41810,92908.82,5013.2544,20673.863,24995.766,2041.2854,31357.734,79.380394,1441.6031
2021-10-17 20:00:00+00:00,364.59,0,43998,91686.73,4921.2534,20661.738,23204.486,2038.5087,31096.021,81.416916,1447.5468
2021-10-17 21:00:00+00:00,361.31,0,45513,89641.53,5004.211,20585.578,21306.219,2054.7966,31043.268,82.95436,1450.8418
2021-10-17 22:00:00+00:00,356.03,0,45421,86107.89,5070.396,20584.932,19775.3,2046.0426,31007.857,82.87862,1440.3647
2021-10-17 23:00:00+00:00,352.81,0,40933,82766.055,5072.084,20545.428,18283.305,2028.5526,30825.48,85.02689,1448.3676
2021-10-18 00:00:00+00:00,316.92,0,41400,80083.71,4801.8716,20455.367,11310.055,1947.7242,31619.832,86.66267,1433.0986
2021-10-18 01:00:00+00:00,350.05,0,40625,75881.16,4802.375,20409.686,11440.672,1919.6292,31659.066,86.24309,1421.0132
2021-10-18 02:00:00+00:00,353.82,0,40333,72912.66,4801.6387,20476.828,11681.564,1904.7328,31640.033,86.70853,1430.1567
2021-10-18 03:00:00+00:00,364.19,0,38943,71625.57,4808.205,20464.049,13017.653,1903.3219,32020.732,86.01166,1445.1083
2021-10-18 04:00:00+00:00,377.57,0,37579,74379.16,4765.608,20443.389,15212.97,1899.4248,32017.617,86.856766,1447.6462
2021-10-18 05:00:00+00:00,385.38,0,36783,77104.51,4865.2607,20473.287,17730.387,1907.5471,32129.086,84.762955,1452.2986
2021-10-18 06:00:00+00:00,386.95,703,36192,80222.61,4801.109,20470.807,20231.486,1935.0801,32275.064,84.15232,1445.083
2021-10-18 07:00:00+00:00,376.62,10289,35038,84807.516,4768.6807,20443.258,22285.31,1949.654,32198.506,84.30516,1450.1998
2021-10-18 08:00:00+00:00,357.31,30938,32928,87082.234,4793.3184,20469.225,22765.385,1995.0972,32374.656,80.973434,1458.6742
2021-10-18 09:00:00+00:00,343,53279,28105,90325.81,4763.2935,20536.592,23069.145,2007.271,32129.158,80.19572,1472.4038
2021-10-18 10:00:00+00:00,327.74,69988,23367,91580.85,4753.987,20492.635,23329.129,2010.7953,32219.217,78.3602,1463.9509
2021-10-18 11:00:00+00:00,314.55,77946,20631,90273.02,4819.179,20523.455,22868.506,2009.4126,32080.668,76.318,1468.1724
2021-10-18 12:00:00+00:00,310.08,77598,19048,89041.37,4895.5635,20511.555,23282.352,1991.2996,32036.13,75.54599,1463.6489
2021-10-18 13:00:00+00:00,315.01,67355,17593,89519.94,4967.138,20523.27,23779.03,1980.109,32033.256,75.16184,1458.403
2021-10-18 14:00:00+00:00,338.76,48485,16261,89118.88,4933.135,20564.219,24402.596,1969.8297,31914.928,74.47629,1469.8583
2021-10-18 15:00:00+00:00,371.39,25821,16511,89862.99,4972.4995,20627.385,25022.158,1956.1893,32032.344,75.037155,1464.1188
2021-10-18 16:00:00+00:00,396.39,6616,19429,91662.805,4922.771,20622.17,26443.928,1950.4806,31936.621,75.38572,1459.7628
2021-10-18 17:00:00+00:00,390.1,185,24948,93496.02,4938.514,20671.594,27091.885,1949.8851,31912.922,76.1737,1451.2473
2021-10-18 18:00:00+00:00,372.34,0,32227,93898.56,4909.6494,20632.912,26862.273,1956.6432,32127.299,76.951546,1432.786
2021-10-18 19:00:00+00:00,349.69,0,38780,94359.39,4907.23,20648.094,25928.518,1970.7118,32057.416,79.408646,1437.4828
2021-10-18 20:00:00+00:00,330,0,43886,92651.375,4847.013,20636.42,23983.996,1987.9646,31799.666,81.44748,1443.408
2021-10-18 21:00:00+00:00,320.89,0,47244,90682.23,4920.4927,20561.295,21818.838,2001.0068,31737.844,82.97932,1446.7281
2021-10-18 22:00:00+00:00,320.26,0,51927,86897.92,4941.0625,20560.373,20028.875,2003.045,31693.922,82.87677,1436.2726
2021-10-18 23:00:00+00:00,310.13,0,60663,83393.62,4956.4976,20520.59,18373.115,1976.3087,31509.121,85.0425,1444.2255
2021-10-19 00:00:00+00:00,170.17,0,59451,78235.08,4675.605,20431.014,10829.37,1741.5278,31321.148,101.055176,1432.9066
2021-10-19 01:00:00+00:00,308.48,0,58504,75912.125,4658.5605,20399.475,10614.117,1773.2505,31347.7,100.77075,1415.4006
2021-10-19 02:00:00+00:00,307.61,0,59014,74864.375,4687.8154,20472.266,10989.995,1794.2715,31276.156,100.37345,1424.9716
2021-10-19 03:00:00+00:00,309.32,0,60504,73920.86,4697.396,20468.607,12346.645,1849.8763,31581.768,100.00575,1441.4476
