UTC time,carbon_intensity,avg_wind_production_forecast,avg_solar_production_forecast,avg_hydro_production_forecast,avg_nat_gas_production_forecast,avg_other_production_forecast,avg_nuclear_production_forecast,avg_coal_production_forecast,avg_oil_production_forecast
2021-10-09 13:00:00,307.69,352.28192,69.02018,754.1115,6182.326,608.913,1302.7644,12.61354,10.67069
2021-10-09 14:00:00,307.71,321.86505,141.70026,685.8185,6434.2837,607.59076,1314.7513,12.7415,14.03099
2021-10-09 15:00:00,307.23,304.58627,204.88474,618.36334,6325.1167,606.8057,1338.0905,13.19713,13.1532
2021-10-09 16:00:00,308.4,290.4912,236.42828,591.7304,6388.854,612.0498,1359.6359,13.42924,11.65415
2021-10-09 17:00:00,309.33,276.2239,246.97852,578.8861,6530.239,608.2603,1361.6503,14.30141,12.02283
2021-10-09 18:00:00,310.38,260.485,240.00414,574.8727,6606.529,611.3813,1392.023,14.96884,13.61073
2021-10-09 19:00:00,310.46,258.36093,237.09518,543.3432,6689.985,613.18524,1404.539,14.45761,13.46552
2021-10-09 20:00:00,312.91,263.20413,202.32578,552.7904,6860.1865,612.98804,1412.8062,14.9948,13.1373
2021-10-09 21:00:00,307.55,271.74533,142.83675,714.4825,7208.3574,614.85254,1430.4031,15.50502,13.78029
2021-10-09 22:00:00,298.7,285.12317,66.241295,1014.2685,7533.8745,611.6474,1455.4796,14.76495,14.07615
2021-10-09 23:00:00,288.03,306.75662,8.231985,1290.9491,7576.5874,609.98364,1484.6104,14.92172,14.33179
2021-10-10 00:00:00,287.26,253.96431,0.6208498,1141.6166,8107.7363,645.5951,1203.7585,3.29084,5.23515
2021-10-10 01:00:00,294.2,282.2763,1.269172,918.6093,7954.9507,645.3068,1278.8278,4.09506,6.11019
2021-10-10 02:00:00,305.6,297.6066,0,653.9768,7087.174,646.9899,1126.5854,4.62927,5.48556
2021-10-10 03:00:00,299.55,311.6955,0,456.65106,6244.553,644.6373,1161.7826,5.64006,3.4619
2021-10-10 04:00:00,298.03,323.00485,1.0660137,394.15683,5647.0063,639.5386,1123.6252,6.81245,4.05491
2021-10-10 05:00:00,295.4,334.1097,0,374.87006,4875.474,638.735,1186.1396,7.82901,5.82651
2021-10-10 06:00:00,292.32,341.9216,0,339.294,4451.89,636.3157,1082.5931,8.19729,10.38233
2021-10-10 07:00:00,292.79,347.83832,0,279.22348,3995.4016,638.8294,1125.6741,9.00825,9.4142
2021-10-10 08:00:00,291.61,346.09903,0,270.10913,3790.5452,634.7952,1081.4778,10.90719,7.07724
2021-10-10 09:00:00,293.08,334.1996,0.08086659,307.70715,4303.8325,638.62305,1160.7715,12.68575,8.2472
2021-10-10 10:00:00,293.86,329.14117,1.1783624,380.85306,4682.309,635.2149,1052.8647,14.02155,8.54605
2021-10-10 11:00:00,292.8,323.3732,4.229351,485.04196,5154.2812,633.4775,1088.5068,15.22057,7.38137
2021-10-10 12:00:00,270.39,321.29977,15.255521,594.12384,6033.691,634.0031,1127.2451,15.89875,7.37941
2021-10-10 13:00:00,276.96,311.829,38.152023,658.8408,6368.784,633.6983,1092.138,15.10845,10.67069
2021-10-10 14:00:00,289.28,299.1812,62.58731,642.4896,6796.826,630.6198,1119.9701,15.96146,14.03099
2021-10-10 15:00:00,296.36,301.95724,86.75422,601.9601,6988.436,629.12787,1066.7693,16.47168,13.1532
2021-10-10 16:00:00,296.39,306.1328,100.779594,594.08246,6965.133,632.46893,1016.5802,16.8908,11.65415
2021-10-10 17:00:00,300.22,306.6717,106.11146,589.19604,7093.17,630.1215,1060.762,17.73389,12.02283
2021-10-10 18:00:00,300.35,309.56372,106.848465,586.0316,7129.3345,630.04974,1148.1611,18.86573,13.61073
2021-10-10 19:00:00,303.36,317.34796,97.744736,552.1005,7030.8633,633.7666,1070.7096,18.17749,13.46552
2021-10-10 20:00:00,302.08,328.43948,74.48225,548.56085,7143.979,631.95935,958.5538,19.22369,13.1373
2021-10-10 21:00:00,304.73,342.8821,45.6811,675.7738,7560.106,631.9454,1029.0883,20.22365,13.78029
2021-10-10 22:00:00,296.22,356.83295,18.020874,917.12366,7894.349,632.67676,1014.16266,19.39411,14.07615
2021-10-10 23:00:00,287.07,372.61575,0,1146.0422,8259.221,630.04663,1130.871,19.41536,14.33179
2021-10-11 00:00:00,291.1,308.74445,0.09740645,1139.9512,7930.298,637.1674,1201.8748,3.33414,5.23515
2021-10-11 01:00:00,298.12,340.2279,0.85611665,886.64844,7821.664,636.9152,1274.8582,4.1499,6.11019
2021-10-11 02:00:00,305.47,357.60693,0.19918704,674.6099,6976.1553,638.5233,1122.4305,4.68986,5.48556
2021-10-11 03:00:00,301.95,367.64896,0.27021658,512.95166,6141.148,635.9952,1159.2643,5.70952,3.4619
2021-10-11 04:00:00,298.05,378.35144,0.44079292,424.2741,5526.2456,631.3843,1125.7667,6.89424,4.05491
2021-10-11 05:00:00,296.78,380.86838,0,377.8448,4694.1504,630.466,1186.8251,7.91026,5.82651
2021-10-11 06:00:00,296.62,380.1573,0,370.70605,4339.0996,628.6186,1086.7104,8.26888,10.38233
2021-10-11 07:00:00,299.67,377.20822,0,361.1968,3886.3257,630.91675,1128.3568,9.07918,9.4142
2021-10-11 08:00:00,302.05,362.75705,0.40111876,351.88327,3666.4065,627.04114,1086.5143,10.98596,7.07724
2021-10-11 09:00:00,301.75,337.5716,1.3966042,358.30237,4192.3145,630.9166,1161.9194,12.76445,8.2472
2021-10-11 10:00:00,303.69,314.47058,0.68498665,416.5676,4476.6216,627.6835,1061.5736,14.10171,8.54605
2021-10-11 11:00:00,309.88,289.79605,2.4880037,536.07965,4957.262,626.17413,1094.6643,15.30967,7.38137
2021-10-11 12:00:00,306.41,265.2185,9.756477,647.6501,5827.2793,626.6196,1135.953,16.0027,7.37941
2021-10-11 13:00:00,311.73,239.95074,31.911875,691.505,6215.579,626.3258,1101.246,15.20921,10.67069
2021-10-11 14:00:00,314.2,207.51692,60.911095,665.25446,6633.285,623.7756,1128.5754,16.09152,14.03099
2021-10-11 15:00:00,308.82,191.4051,88.062386,622.1821,6885.598,622.3494,1076.0336,16.60393,13.1532
2021-10-11 16:00:00,310.21,184.07994,107.04943,610.25775,6870.0713,625.7344,1027.7188,17.03061,11.65415
2021-10-11 17:00:00,309.44,174.01534,113.98263,602.03046,6897.7065,623.562,1073.3066,17.87253,12.02283
2021-10-11 18:00:00,312.21,172.9054,114.93087,593.71844,6971.6836,623.74554,1156.0055,19.02312,13.61073
2021-10-11 19:00:00,315.1,179.17873,106.787575,567.40076,6857.9697,627.4908,1081.2861,18.32774,13.46552
2021-10-11 20:00:00,313.72,191.40587,83.48482,625.18665,6967.693,625.90875,970.72296,19.39449,13.1373
2021-10-11 21:00:00,304.95,212.05751,52.51102,857.45654,7392.1963,626.0604,1038.7723,20.41424,13.78029
2021-10-11 22:00:00,294.28,237.3132,21.386902,1144.3943,7705.1016,626.40265,1020.18054,19.58108,14.07615
2021-10-11 23:00:00,284.75,261.49023,0,1279.084,8059.253,624.0592,1138.5072,19.59686,14.33179
2021-10-12 00:00:00,288.39,112.85048,0,1428.4299,8302.805,579.37695,1152.1028,2.51399,5.23515
2021-10-12 01:00:00,303.8,144.90553,0,1031.0085,7847.18,578.12585,1155.3232,3.11132,6.11019
2021-10-12 02:00:00,311.29,160.56297,0,668.4167,7086.585,579.5043,1170.444,3.54239,5.48556
2021-10-12 03:00:00,313.2,171.31616,0,364.90344,6124.3335,575.347,1171.6992,4.39402,3.4619
2021-10-12 04:00:00,309.37,184.86482,0,224.2119,5418.2896,574.4922,1184.2917,5.34512,4.05491
2021-10-12 05:00:00,305.05,196.32489,0,226.58308,4747.5425,572.12054,1204.6329,6.3713,5.82651
2021-10-12 06:00:00,304.68,205.91624,0,243.1418,4532.178,575.5147,1203.1101,6.9129,10.38233
2021-10-12 07:00:00,303.09,216.17813,0.72957164,217.06155,4271.251,576.04224,1216.7501,7.73587,9.4142
2021-10-12 08:00:00,304.91,212.93393,0.6761996,187.83524,4440.5635,573.43805,1232.1505,9.49408,7.07724
2021-10-12 09:00:00,305.55,203.71822,3.0610478,214.08386,4707.854,578.4094,1245.6658,11.27373,8.2472
2021-10-12 10:00:00,310.59,191.16492,0,270.2994,5271.431,576.84106,1252.3636,12.58349,8.54605
2021-10-12 11:00:00,316.49,175.57726,0.7434393,334.6643,5823.437,577.5034,1276.3801,13.62227,7.38137
2021-10-12 12:00:00,307.09,158.44672,11.32702,362.6878,6301.9956,577.76605,1279.7272,14.03389,7.37941
2021-10-12 13:00:00,310.57,139.65323,49.19561,350.21677,6540.1836,577.3959,1291.6371,13.30068,10.67069
2021-10-12 14:00:00,314.98,119.33266,108.47501,336.37323,6772.648,578.57776,1303.4482,13.62834,14.03099
2021-10-12 15:00:00,312.94,110.61369,158.54329,352.64386,6664.6816,578.4918,1327.0212,14.099,13.1532
2021-10-12 16:00:00,309.17,103.50586,185.68423,378.5041,6710.081,583.99316,1345.7867,14.38262,11.65415
2021-10-12 17:00:00,309.21,92.07146,194.66368,385.27554,6835.4785,580.963,1347.8604,15.24678,12.02283
2021-10-12 18:00:00,310.26,78.90617,191.92892,419.60928,6919.8535,585.3387,1385.2844,16.04211,13.61073
2021-10-12 19:00:00,313.64,80.18031,188.03218,447.32922,7073.7197,587.77325,1393.1279,15.48213,13.46552
2021-10-12 20:00:00,315.92,83.574585,156.98497,522.37506,7214.175,588.4397,1397.2659,16.15951,13.1373
2021-10-12 21:00:00,306.05,92.69372,108.70971,743.4893,7580.9097,591.39166,1417.0526,16.80462,13.78029
2021-10-12 22:00:00,295.1,107.34299,48.465355,1047.1752,7929.6533,586.9539,1437.1538,16.03991,14.07615
2021-10-12 23:00:00,287.76,125.39335,1.7194223,1236.6547,7943.4507,585.93945,1471.704,16.15935,14.33179
2021-10-13 00:00:00,290.63,64.05046,0,1399.7747,8634.582,561.9748,1148.7147,2.57624,5.23515
2021-10-13 01:00:00,309.62,89.16135,0,947.9652,8184.351,561.16046,1153.7523,3.19015,6.11019
2021-10-13 02:00:00,320.33,100.727165,0,595.3137,7461.7705,562.68665,1164.9393,3.62949,5.48556
2021-10-13 03:00:00,315.66,106.73773,0.07403909,309.0963,6468.592,559.5899,1169.1288,4.49387,3.4619
2021-10-13 04:00:00,312.5,118.526474,0,171.56366,5726.151,558.6893,1178.5,5.4627,4.05491
2021-10-13 05:00:00,311.94,124.607704,0,184.14061,5031.6157,556.7796,1202.5895,6.48811,5.82651
2021-10-13 06:00:00,310.47,129.94145,0,207.43294,4773.2793,559.5686,1198.3335,7.01583,10.38233
2021-10-13 07:00:00,308.89,136.7017,2.1337616,190.58846,4485.7407,561.23035,1215.1752,7.83783,9.4142
2021-10-13 08:00:00,308.69,133.01201,5.133334,166.13606,4644.5317,558.74255,1232.2345,9.60732,7.07724
2021-10-13 09:00:00,310.57,123.08548,1.5271324,207.62022,4899.6147,563.2558,1245.8423,11.38688,8.2472
2021-10-13 10:00:00,313.14,112.82153,0,274.5962,5433.3276,561.2605,1250.7704,12.69873,8.54605
2021-10-13 11:00:00,311.86,105.371796,0.92509145,325.7415,5994.2085,562.75995,1273.9099,13.75035,7.38137
2021-10-13 12:00:00,305.73,96.24494,16.47595,330.7016,6487.9497,563.3532,1278.7277,14.18333,7.37941
2021-10-13 13:00:00,309.38,87.26288,70.81497,303.99796,6710.4463,562.4403,1289.342,13.44555,10.67069
2021-10-13 14:00:00,314.73,70.05714,143.21909,286.74048,6964.8135,564.2834,1301.4336,13.8153,14.03099
2021-10-13 15:00:00,309.08,69.304306,204.37373,296.735,6852.4673,564.62726,1325.2258,14.28914,13.1532
2021-10-13 16:00:00,311.41,73.01974,234.79605,318.2335,6931.038,569.17303,1343.2357,14.58361,11.65415
2021-10-13 17:00:00,312.77,65.73768,243.36673,317.15887,7063.77,567.2539,1345.3286,15.44608,12.02283
2021-10-13 18:00:00,313.67,65.74992,236.80127,350.55933,7142.707,570.85394,1384.9528,16.26838,13.61073
2021-10-13 19:00:00,316.99,69.435486,233.90782,397.74753,7267.993,574.71375,1391.556,15.69813,13.46552
2021-10-13 20:00:00,318.65,77.39099,197.24661,517.38385,7382.195,575.00635,1394.3624,16.40506,13.1373
2021-10-13 21:00:00,318.46,92.10304,135.89816,789.596,7753.455,577.7663,1414.768,17.0786,13.78029
2021-10-13 22:00:00,308.94,109.58841,59.678192,1101.6794,8131.72,574.87354,1432.4775,16.3087,14.07615
2021-10-13 23:00:00,304.88,127.26662,4.0190706,1219.0867,8162.476,573.35394,1468.7478,16.42027,14.33179
2021-10-14 00:00:00,305.97,132.31815,0,976.9874,9050.065,516.87476,1140.0629,2.62424,5.23515
2021-10-14 01:00:00,315.83,158.18622,0,663.6162,8591.042,518.5203,1144.5352,3.25094,6.11019
2021-10-14 02:00:00,319.92,168.20474,0,445.902,7892.431,518.38464,1155.135,3.69665,5.48556
2021-10-14 03:00:00,316.57,174.9352,0,286.39066,6856.6772,519.15247,1159.9314,4.57086,3.4619
2021-10-14 04:00:00,306.36,183.94951,0,201.94925,6062.1553,519.7253,1167.0757,5.55337,4.05491
2021-10-14 05:00:00,302.81,191.68352,0,179.29388,5327.647,519.55365,1193.3308,6.57818,5.82651
2021-10-14 06:00:00,301.42,199.1262,0,183.12207,5032.628,518.3859,1186.9897,7.09519,10.38233
2021-10-14 07:00:00,299.75,207.31046,1.2890224,184.50519,4720.0005,522.2072,1204.8208,7.91646,9.4142
2021-10-14 08:00:00,295.38,203.98984,3.1122398,169.45691,4898.2944,522.7186,1221.925,9.69464,7.07724
2021-10-14 09:00:00,293.63,195.53566,2.0993373,182.61008,5119.8125,526.0865,1234.8647,11.47413,8.2472
2021-10-14 10:00:00,299.07,185.77357,0,250.74619,5626.2437,522.4782,1239.7529,12.78759,8.54605
2021-10-14 11:00:00,301.76,173.2839,0.8417036,329.84607,6214.919,523.4073,1262.921,13.84911,7.38137
2021-10-14 12:00:00,294.38,160.40413,13.697722,346.467,6694.47,526.72986,1267.0261,14.29857,7.37941
2021-10-14 13:00:00,297.42,146.15022,61.185978,326.14795,6914.9824,525.4623,1276.8323,13.55725,10.67069
2021-10-14 14:00:00,305.24,129.98569,128.34972,315.9226,7184.5815,528.00745,1289.0537,13.95947,14.03099
2021-10-14 15:00:00,308.33,125.271576,185.09898,318.51733,7080.797,530.4928,1313.322,14.43575,13.1532
2021-10-14 16:00:00,308.73,120.67935,214.30354,338.003,7203.6396,528.4712,1330.9412,14.73859,11.65415
2021-10-14 17:00:00,310.26,110.91716,222.93446,342.49377,7336.813,531.64746,1332.7656,15.59977,12.02283
2021-10-14 18:00:00,309.28,98.29062,218.23572,361.74744,7423.552,533.7573,1373.4957,16.44286,13.61073
2021-10-14 19:00:00,312.02,98.603935,214.96312,375.92343,7528.876,539.64325,1379.1139,15.86468,13.46552
2021-10-14 20:00:00,309.79,99.873795,180.22975,474.30692,7625.94,539.54517,1381.1891,16.5944,13.1373
2021-10-14 21:00:00,309.79,105.31658,123.36068,731.8834,7995.847,540.29443,1400.629,17.28987,13.78029
2021-10-14 22:00:00,309.79,116.48012,53.102993,1002.98535,8400.572,542.9386,1417.1633,16.51596,14.07615
2021-10-14 23:00:00,292.72,132.17943,1.8856457,1066.7556,8404.019,540.70404,1455.0682,16.62147,14.33179
2021-10-15 00:00:00,302.23,87.292046,0,1261.6548,8795.442,498.09735,1142.6655,2.73189,5.23515
2021-10-15 01:00:00,309.05,116.35027,0,938.90894,8366.468,499.8677,1149.8696,3.38725,6.11019
2021-10-15 02:00:00,312.59,130.51456,0,625.79767,7655.6777,499.4963,1155.5605,3.84725,5.48556
2021-10-15 03:00:00,315.78,140.39775,0,374.89468,6639.5244,501.5803,1164.4575,4.74352,3.4619
2021-10-15 04:00:00,314.53,153.04996,0,266.73712,5873.481,502.6794,1169.1593,5.75669,4.05491
2021-10-15 05:00:00,314.53,163.60085,0,255.00621,5151.0015,502.9845,1198.5043,6.78017,5.82651
2021-10-15 06:00:00,310.14,171.95584,0,255.04282,4851.269,501.2527,1190.6741,7.27316,10.38233
2021-10-15 07:00:00,310.07,181.44844,0.6238356,223.94351,4519.7065,505.10013,1211.9017,8.09276,9.4142
2021-10-15 08:00:00,310.28,179.84189,0.9929663,200.6063,4669.255,506.51892,1230.494,9.89044,7.07724
2021-10-15 09:00:00,312.38,171.40408,2.8582804,219.35043,4902.5396,510.24292,1244.7606,11.66979,8.2472
2021-10-15 10:00:00,314.29,161.92564,0,279.4286,5396.258,506.62695,1248.2094,12.98685,8.54605
2021-10-15 11:00:00,317.88,151.58049,0.83580095,367.25916,5978.205,506.89896,1269.408,14.07058,7.38137
2021-10-15 12:00:00,314.13,140.26848,10.540185,423.76328,6472.155,511.1611,1275.21,14.55697,7.37941
2021-10-15 13:00:00,312.77,125.83455,50.077717,433.03268,6692.336,510.19687,1284.2019,13.80774,10.67069
2021-10-15 14:00:00,316.07,107.48739,110.70519,421.77222,6966.4053,511.9632,1298.2578,14.28275,14.03099
2021-10-15 15:00:00,317.81,102.19916,162.20705,426.19275,6858.695,515.54816,1322.3091,14.76451,13.1532
2021-10-15 16:00:00,318.42,97.937454,190.00659,444.49133,6965.461,512.65076,1338.7045,15.08614,11.65415
2021-10-15 17:00:00,320.04,86.8728,198.92696,449.33633,7109.5503,515.6778,1340.6344,15.94439,12.02283
2021-10-15 18:00:00,321.25,76.6912,196.27266,470.7415,7190.165,518.94446,1382.5521,16.83411,13.61073
2021-10-15 19:00:00,314.39,75.965675,192.42227,474.73108,7273.0024,523.6905,1388.054,16.23815,13.46552
2021-10-15 20:00:00,311.81,79.1485,160.20459,525.0976,7386.988,524.24744,1388.5079,17.01898,13.1373
2021-10-15 21:00:00,312.63,88.52744,108.74763,719.61115,7760.2363,525.6849,1408.4545,17.76362,13.78029
2021-10-15 22:00:00,303.62,101.50317,46.07485,1000.2085,8150.678,528.326,1421.6283,16.98072,14.07615
2021-10-15 23:00:00,305.53,118.13535,0.009944709,1194.1929,8183.691,526.53314,1460.0497,17.07263,14.33179
2021-10-16 00:00:00,311.13,67.29064,0,984.3133,8857.759,613.3325,1138.9214,2.80724,5.23515
2021-10-16 01:00:00,318.98,101.435036,1.3326306,739.3361,8397.72,611.93726,1146.0977,3.48267,6.11019
2021-10-16 02:00:00,318.98,137.93323,1.1777265,535.64075,7669.678,613.20264,1150.7781,3.95267,5.48556
2021-10-16 03:00:00,319.98,174.36224,3.205789,395.01578,6643.0747,609.0557,1160.9208,4.86438,3.4619
2021-10-16 04:00:00,313.64,214.82555,3.297114,329.4893,5855.898,606.8018,1164.1995,5.89902,4.05491
2021-10-16 05:00:00,308.46,252.48344,1.6552024,291.81024,5152.947,604.5317,1194.8954,6.92156,5.82651
2021-10-16 06:00:00,308.54,291.7895,1.944508,281.75363,4875.2153,606.0866,1186.1375,7.39774,10.38233
2021-10-16 07:00:00,306.5,330.6456,0.569465,270.0133,4588.772,606.6964,1208.2097,8.21618,9.4142
2021-10-16 08:00:00,306.81,359.92227,0,258.43146,4770.8154,603.3675,1226.4639,10.02751,7.07724
2021-10-16 09:00:00,303.52,381.47852,0,263.862,5017.1826,608.0912,1241.0343,11.80675,8.2472
2021-10-16 10:00:00,302.97,407.25638,0,323.09106,5537.6455,605.9849,1244.8622,13.12634,8.54605
2021-10-16 11:00:00,305.53,443.45944,0.6279909,422.38443,6127.061,605.4539,1265.2942,14.22561,7.38137
2021-10-16 12:00:00,308.14,477.04285,2.9249246,482.24304,6620.6074,605.46515,1270.3333,14.73785,7.37941
2021-10-16 13:00:00,309.35,501.5878,15.050353,498.15543,6826.287,605.4528,1278.9891,13.98309,10.67069
2021-10-16 14:00:00,307.03,510.99402,35.75557,497.84186,7082.192,604.7061,1294.4243,14.50906,14.03099
2021-10-16 15:00:00,303.27,536.7247,57.78038,495.8548,6971.1816,604.02295,1318.5747,14.99466,13.1532
2021-10-16 16:00:00,305,568.4244,80.38197,509.96432,7069.227,609.10187,1334.2084,15.32942,11.65415
2021-10-16 17:00:00,304.96,580.091,87.66041,509.71783,7203.623,605.5584,1335.9209,16.18563,12.02283
2021-10-16 18:00:00,300.86,602.87213,91.88724,514.1639,7281.71,608.7652,1377.9608,17.10799,13.61073
2021-10-16 19:00:00,299.3,614.2926,81.572495,503.55258,7404.287,610.9071,1383.4409,16.4996,13.46552
2021-10-16 20:00:00,293.62,628.89136,66.92341,558.10815,7503.682,610.9192,1382.9962,17.3162,13.1373
2021-10-16 21:00:00,294.38,649.4698,45.813297,767.75366,7876.519,613.0109,1401.7617,18.09526,13.78029
2021-10-16 22:00:00,293.21,663.7998,22.789171,1021.4611,8291.621,609.3844,1413.2047,17.30607,14.07615
2021-10-16 23:00:00,292.81,670.80066,7.445563,1132.7072,8302.598,608.04,1452.1954,17.38845,14.33179
2021-10-17 00:00:00,296.56,661.4113,0,783.01825,8350.342,625.00543,1187.5769,3.5727,5.23515
2021-10-17 01:00:00,302.29,679.52783,0,601.3992,8229.183,625.0177,1242.9496,4.45199,6.11019
2021-10-17 02:00:00,305.4,683.1489,0,438.993,7401.03,626.6594,1100.8005,5.02362,5.48556
2021-10-17 03:00:00,298.82,674.6684,0,341.00085,6577.189,623.7831,1129.2026,6.09216,3.4619
2021-10-17 04:00:00,290.8,661.93555,0,312.7576,6020.356,620.0778,1122.2649,7.34484,4.05491
2021-10-17 05:00:00,280.04,644.1824,0,267.2325,5225.9277,619.05286,1169.4438,8.3579,5.82651
2021-10-17 06:00:00,272.35,622.46216,0,218.1789,4743.198,618.40424,1091.7235,8.6633,10.38233
2021-10-17 07:00:00,269.37,602.33246,0,193.987,4233.302,620.3478,1120.2213,9.46991,9.4142
2021-10-17 08:00:00,267.89,569.5389,0,211.33623,3982.4739,616.7511,1104.2839,11.41991,7.07724
2021-10-17 09:00:00,267.02,528.75183,3.2850027,245.1469,4409.7407,620.8161,1128.234,13.19806,8.2472
2021-10-17 10:00:00,268.09,488.5951,0,309.37402,4795.013,617.96515,1078.6289,14.54331,8.54605
2021-10-17 11:00:00,272.55,447.1146,0,381.54834,5246.5903,616.9335,1094.8839,15.80048,7.38137
2021-10-17 12:00:00,276.15,410.54678,2.3905482,428.29724,6107.165,617.32916,1149.089,16.57537,7.37941
2021-10-17 13:00:00,275.41,375.53534,29.72074,472.2588,6447.3857,617.04767,1101.4122,15.76435,10.67069
2021-10-17 14:00:00,266.69,341.54553,77.01714,488.632,6885.215,615.58093,1125.729,16.80798,14.03099
2021-10-17 15:00:00,254.24,318.6947,121.52315,471.531,7095.5713,614.2058,1073.8093,17.33254,13.1532
2021-10-17 16:00:00,252.78,308.96918,147.8626,480.4105,7095.918,617.66284,1056.4534,17.80083,11.65415
2021-10-17 17:00:00,263.75,301.42044,159.54988,494.7222,7305.316,616.04175,1107.2465,18.63628,12.02283
2021-10-17 18:00:00,267.77,294.37668,159.33786,503.07333,7302.519,616.5823,1154.0687,19.89021,13.61073
2021-10-17 19:00:00,267.9,303.43478,154.78539,466.30396,7172.2383,620.6644,1106.0952,19.15544,13.46552
2021-10-17 20:00:00,278.68,313.82336,128.34364,478.43787,7300.63,619.4574,1015.7467,20.33545,13.1373
2021-10-17 21:00:00,285.81,335.16702,86.05897,648.83655,7669.805,619.9104,1071.1115,21.46417,13.78029
2021-10-17 22:00:00,293.9,362.2689,35.662567,878.2097,8044.293,619.7397,1013.941,20.6111,14.07615
2021-10-17 23:00:00,295.29,387.22882,0,995.6639,8393.134,617.93555,1151.6276,20.59672,14.33179
2021-10-18 00:00:00,297.54,623.17316,0,640.4189,6814.9766,681.72266,1189.5807,3.6088,5.23515
2021-10-18 01:00:00,296.6,630.38184,0,535.87366,6935.416,681.35077,1243.5558,4.49771,6.11019
2021-10-18 02:00:00,291.54,622.4285,0,427.5821,6364.702,683.684,1102.2253,5.07414,5.48556
2021-10-18 03:00:00,283.2,608.75195,1.319503,350.41528,5694.04,680.9609,1129.3978,6.15008,3.4619
2021-10-18 04:00:00,275.57,588.7386,0,322.1201,4988.61,674.58545,1124.2524,7.41304,4.05491
2021-10-18 05:00:00,269.59,568.5397,0,269.37424,4254.1836,674.2085,1170.6697,8.42565,5.82651
2021-10-18 06:00:00,260.09,548.28827,0,213.38206,3772.2893,671.55365,1094.8657,8.723,10.38233
2021-10-18 07:00:00,260.65,527.7874,1.5916859,199.17009,3392.725,673.99994,1122.2535,9.52905,9.4142
2021-10-18 08:00:00,261.15,502.4397,4.5696597,231.73874,3262.5269,669.4236,1109.0831,11.48559,7.07724
2021-10-18 09:00:00,265.04,470.33463,3.144788,259.45084,3540.7747,673.5667,1126.3911,13.26369,8.2472
2021-10-18 10:00:00,275.67,447.14713,0,298.63614,3696.9883,670.3484,1082.1775,14.61015,8.54605
2021-10-18 11:00:00,288.37,423.51318,0.684526,353.26935,4237.012,668.1618,1096.5057,15.87477,7.38137
2021-10-18 12:00:00,299.86,410.08478,13.746863,401.55054,4990.613,668.8799,1152.7787,16.66204,7.37941
2021-10-18 13:00:00,297.35,400.24548,57.69446,450.3449,5514.097,668.4046,1103.0883,15.84837,10.67069
2021-10-18 14:00:00,287.34,390.89545,113.71258,464.5138,5877.4004,664.3498,1126.0258,16.91642,14.03099
2021-10-18 15:00:00,285.97,398.54623,160.06929,441.0684,6076.5938,662.697,1073.914,17.44282,13.1532
2021-10-18 16:00:00,287.97,411.64377,184.4558,446.88504,6187.561,666.553,1059.8329,17.91741,11.65415
2021-10-18 17:00:00,289.08,421.4951,190.75537,473.32715,6041.7285,663.82837,1111.2836,18.75188,12.02283
2021-10-18 18:00:00,291.69,427.03934,186.62563,519.1354,5961.2393,663.76746,1154.5012,20.02145,13.61073
2021-10-18 19:00:00,291.69,443.99478,182.58328,535.77496,6008.5264,667.82916,1108.8529,19.28072,13.46552
2021-10-18 20:00:00,292.98,459.62997,148.52933,562.4783,6086.202,665.5172,1020.7169,20.47787,13.1373
2021-10-18 21:00:00,295.71,475.28204,95.57844,658.10925,6397.1895,665.3085,1074.7097,21.62308,13.78029
2021-10-18 22:00:00,292.63,493.43393,37.80532,776.57166,6747.0347,666.5099,1014.35425,20.767,14.07615
2021-10-18 23:00:00,285.04,512.04626,0,838.4076,7033.53,663.15356,1155.1467,20.74806,14.33179
2021-10-19 00:00:00,285.31,704.556,0,1013.07324,7655.414,667.3173,1141.7477,3.09739,5.23515
2021-10-19 01:00:00,289.52,721.13574,0,881.8119,7205.081,665.3989,1151.9904,3.85009,6.11019
2021-10-19 02:00:00,287.46,740.98535,0,677.3913,6394.3433,667.4123,1153.1483,4.35862,5.48556
2021-10-19 03:00:00,276.25,751.43896,0,510.09695,5530.2275,663.4099,1170.3124,5.32978,3.4619
2021-10-19 04:00:00,266.36,748.897,0,453.97537,4952.3027,659.18024,1173.742,6.44706,4.05491
2021-10-19 05:00:00,263.93,759.09064,0,434.92233,4308.2837,657.1123,1202.3757,7.46601,5.82651
2021-10-19 06:00:00,263.42,760.196,0,416.61844,4157.238,657.115,1195.4309,7.87746,10.38233
2021-10-19 07:00:00,261.56,763.2933,0.060405515,380.56006,3898.3809,658.28436,1222.2563,8.69141,9.4142
2021-10-19 08:00:00,259.12,762.23254,0,368.97623,4023.1797,654.13,1237.378,10.5553,7.07724
2021-10-19 09:00:00,266.06,751.80817,2.7320936,359.85272,4353.5923,659.3211,1263.9459,12.33413,8.2472
2021-10-19 10:00:00,267.42,749.5231,0,374.5399,4989.7544,656.8347,1261.4707,13.66345,8.54605
2021-10-19 11:00:00,281.87,744.1253,0.44998828,442.4552,5467.2505,655.43256,1282.7924,14.82257,7.38137
2021-10-19 12:00:00,279.46,747.39105,6.1399207,547.0282,5949.4478,655.9846,1288.7614,15.43437,7.37941
2021-10-19 13:00:00,279.61,736.04034,42.091583,642.4262,6263.787,656.05817,1298.4862,14.65828,10.67069
