,UTC time,carbon_intensity,carbon_from_src_forecasts,avg_wind_production_forecast,avg_solar_production_forecast,avg_hydro_production_forecast,avg_nat_gas_production_forecast,avg_other_production_forecast,avg_nuclear_production_forecast,avg_coal_production_forecast,avg_oil_production_forecast
1800,2021-09-14 00:00:00,257.55,257.2,416.84308,4.835768,1373.7699,9622.843,662.62244,3291.317,2.61088,73.88778
1801,2021-09-14 01:00:00,267.47,258.44,418.43417,0.0,998.10016,8996.44,660.8457,3315.5793,3.23401,57.55745
1802,2021-09-14 02:00:00,264.12,257.06,399.63098,0.0,717.2638,8118.083,662.7487,3297.911,3.67794,36.61854
1803,2021-09-14 03:00:00,256.38,251.91,373.6749,0.0,491.4808,7032.436,659.54266,3296.518,4.54942,16.52574
1804,2021-09-14 04:00:00,249.98,246.72,343.77408,0.0,360.3749,6263.5923,653.6044,3306.7769,5.52812,0.0
1805,2021-09-14 05:00:00,238.9,238.58,315.06174,0.0,334.00235,5497.2793,652.47144,3313.5076,6.5531,0.0
1806,2021-09-14 06:00:00,237.68,235.74,281.32098,0.0,344.34723,5216.707,650.8527,3297.7307,7.07309,0.0
1807,2021-09-14 07:00:00,235.93,232.11,251.86925,6.3900576,339.25763,4903.283,652.32446,3296.9402,7.89456,0.0
1808,2021-09-14 08:00:00,234.73,237.18,217.05357,7.455965,314.18896,5194.952,648.5511,3315.4321,9.67032,0.0
1809,2021-09-14 09:00:00,237.55,239.77,171.70772,0.7486329,342.30255,5334.6733,653.26544,3320.8164,11.44983,0.0
1810,2021-09-14 10:00:00,239.75,246.47,136.77895,0.0,423.4402,5878.152,650.65216,3279.683,12.76284,0.0
1811,2021-09-14 11:00:00,248.75,250.92,109.62492,1.7868418,495.5122,6391.183,648.0324,3291.1711,13.82161,0.0
1812,2021-09-14 12:00:00,252.59,256.61,90.958755,26.157787,479.74268,6975.9565,648.9169,3318.6682,14.26647,0.0
1813,2021-09-14 13:00:00,260.67,258.65,67.5584,86.9919,415.0314,7115.0415,648.54706,3312.8047,13.52614,0.0
1814,2021-09-14 14:00:00,260.88,261.63,44.055264,162.16791,393.5021,7521.972,644.15125,3314.1846,13.91932,0.0
1815,2021-09-14 15:00:00,260.81,261.05,42.297703,228.02464,421.60208,7647.0166,643.0456,3300.5752,14.39492,0.0
1816,2021-09-14 16:00:00,263.64,261.37,49.04131,259.33075,455.31677,7857.932,649.2014,3309.994,14.69543,1.17671
1817,2021-09-14 17:00:00,267.88,263.57,49.36918,271.79068,457.7381,8126.879,643.75793,3297.3628,15.55697,8.35621
1818,2021-09-14 18:00:00,267.88,264.75,55.50789,259.86615,480.42874,8305.741,646.69403,3301.8367,16.39427,13.61272
1819,2021-09-14 19:00:00,271.06,265.6,62.135258,257.35043,512.3949,8468.939,647.31195,3290.3232,15.81829,18.78297
1820,2021-09-14 20:00:00,270.6,265.55,76.57648,227.73071,625.3267,8692.733,646.0243,3285.3003,16.54167,23.41491
1821,2021-09-14 21:00:00,266.97,263.12,98.377266,174.41467,900.8533,9000.518,647.0667,3296.3267,17.23103,26.74425
1822,2021-09-14 22:00:00,258.64,261.65,118.22343,97.09823,1204.7484,9353.481,645.2705,3273.6655,16.45823,29.07892
1823,2021-09-14 23:00:00,258.2,259.59,142.9953,26.990637,1299.4216,9256.713,641.8402,3295.5347,16.56543,28.75496
1824,2021-09-15 00:00:00,260.86,262.19,209.79266,1.9271466,1157.2499,9464.553,648.9393,3304.8457,2.52147,5.23515
1825,2021-09-15 01:00:00,266.08,262.88,266.84076,0.0,831.935,8958.629,647.2235,3329.5132,3.1208,6.11019
1826,2021-09-15 02:00:00,268.56,261.13,315.2559,0.0,579.22253,8193.951,648.97375,3311.5928,3.55286,5.48556
1827,2021-09-15 03:00:00,262.22,254.17,361.28052,0.0,383.10202,7084.1167,645.9772,3310.1892,4.40602,3.4619
1828,2021-09-15 04:00:00,246.6,246.66,403.65866,0.0,278.75232,6271.8887,640.68634,3320.5256,5.35925,4.05491
1829,2021-09-15 05:00:00,245.4,236.09,451.16345,0.0,263.30765,5475.298,639.3097,3327.2466,6.38534,5.82651
1830,2021-09-15 06:00:00,245.91,229.89,493.60876,0.0,312.1,5144.6206,637.88654,3311.3809,6.92527,10.38233
1831,2021-09-15 07:00:00,241.46,222.8,535.44196,0.90125436,320.43387,4737.3433,639.46967,3310.5396,7.74813,9.4142
1832,2021-09-15 08:00:00,237.86,226.03,559.77905,1.6700433,270.2647,4946.7295,636.0003,3329.169,9.50769,7.07724
1833,2021-09-15 09:00:00,236.4,227.35,576.79144,2.576149,239.02715,5004.817,640.7825,3334.5938,11.28733,8.2472
1834,2021-09-15 10:00:00,246.69,233.49,595.99176,0.9065574,259.99545,5442.913,638.09546,3293.1567,12.59734,8.54605
1835,2021-09-15 11:00:00,251.15,238.64,613.67816,1.8572881,330.1102,6030.6245,635.6866,3304.6724,13.63767,7.38137
1836,2021-09-15 12:00:00,254.62,242.12,629.34924,19.645247,379.29147,6532.782,636.68195,3332.4092,14.05186,7.37941
1837,2021-09-15 13:00:00,264.27,243.35,623.41705,52.664856,393.2859,6711.648,636.4692,3326.5415,13.3181,10.67069
1838,2021-09-15 14:00:00,269.77,246.21,614.37,103.71385,407.49518,7102.662,632.4519,3327.7869,13.65081,14.03099
1839,2021-09-15 15:00:00,267.37,245.97,609.13116,143.82352,421.28992,7150.626,631.4061,3314.111,14.12186,13.1532
1840,2021-09-15 16:00:00,270.78,247.49,605.3544,167.68182,454.91345,7414.4536,637.57336,3323.4653,14.40678,11.65415
1841,2021-09-15 17:00:00,274.39,249.75,598.2979,174.79018,475.92148,7680.631,632.0883,3310.812,15.27074,12.02283
1842,2021-09-15 18:00:00,274.97,250.56,582.8463,171.40562,529.3487,7835.867,635.1708,3315.2627,16.06931,13.61073
1843,2021-09-15 19:00:00,272.88,251.15,575.8748,165.79451,570.9184,7939.37,635.4259,3303.6504,15.5081,13.46552
1844,2021-09-15 20:00:00,272.48,252.4,566.75806,141.4479,636.25024,8138.0386,634.4515,3298.5896,16.18903,13.1373
1845,2021-09-15 21:00:00,268.06,251.66,567.2153,109.030876,855.65326,8468.851,635.8113,3309.8054,16.83756,13.78029
1846,2021-09-15 22:00:00,268.43,251.64,566.4319,61.048954,1135.4518,8916.843,633.7272,3286.856,16.07222,14.07615
1847,2021-09-15 23:00:00,271.26,249.55,563.4431,11.9098,1239.772,8825.218,630.5757,3308.9,16.19072,14.33179
1848,2021-09-16 00:00:00,272.79,273.21,313.44186,6.4051037,1051.5964,11240.559,602.9727,3286.6423,2.79238,9.44098
1849,2021-09-16 01:00:00,276.68,275.04,328.86353,0.0,668.4833,10546.413,601.9537,3311.1145,3.46385,9.26198
1850,2021-09-16 02:00:00,278.48,272.8,329.9511,0.0,483.2718,9618.16,603.60675,3293.2551,3.93188,7.39284
1851,2021-09-16 03:00:00,271.72,265.72,323.06308,0.0,386.21732,8387.646,599.96027,3291.8884,4.84054,4.26222
1852,2021-09-16 04:00:00,263.55,259.33,314.0263,0.0,326.18417,7503.995,596.93896,3302.2607,5.87094,3.56552
1853,2021-09-16 05:00:00,256.47,251.17,304.9255,0.0,296.93228,6608.072,595.44275,3308.8003,6.89367,4.26997
1854,2021-09-16 06:00:00,251.8,247.05,287.63083,0.0,318.6784,6202.537,597.0113,3293.1748,7.37317,7.8104
1855,2021-09-16 07:00:00,252.07,242.21,273.2907,1.6623428,324.53326,5778.4893,597.6253,3292.2744,8.19183,6.25096
1856,2021-09-16 08:00:00,249.65,247.56,252.74783,1.0788907,266.56903,6107.6943,595.32196,3310.744,10.00047,3.56568
1857,2021-09-16 09:00:00,249.89,250.4,217.60144,1.7358547,243.60493,6225.8467,600.502,3316.0706,11.77973,4.68327
1858,2021-09-16 10:00:00,252.09,255.91,188.63097,0.7907545,323.6855,6757.7627,598.8902,3274.983,13.09882,5.07962
1859,2021-09-16 11:00:00,262.45,259.6,164.18538,0.0,407.2284,7294.952,597.4306,3286.373,14.19503,4.22667
1860,2021-09-16 12:00:00,270.99,265.48,145.21317,12.419912,386.308,7950.8857,598.43536,3314.019,14.70217,4.64769
1861,2021-09-16 13:00:00,274.95,267.75,116.98049,40.5651,335.16064,8077.6553,598.1492,3308.3203,13.9485,8.44556
1862,2021-09-16 14:00:00,274.71,271.24,85.913025,89.91252,336.25116,8571.378,596.9114,3309.4128,14.46442,12.33861
1863,2021-09-16 15:00:00,274.04,271.92,74.045975,134.84732,346.92984,8746.243,595.99774,3295.8008,14.94926,12.04482
1864,2021-09-16 16:00:00,273.4,272.67,69.49895,165.90617,399.03653,9072.66,602.67316,3305.113,15.28143,11.01228
1865,2021-09-16 17:00:00,275.8,273.74,60.47071,177.22574,468.05447,9400.599,598.4141,3292.6353,16.13805,11.7982
1866,2021-09-16 18:00:00,276.34,273.69,61.605774,173.59172,569.1199,9663.709,602.8154,3296.9617,17.05397,13.61086
1867,2021-09-16 19:00:00,277.08,273.35,62.2695,168.0748,641.50073,9774.264,603.1839,3285.469,16.44803,13.79128
1868,2021-09-16 20:00:00,278.84,272.68,74.83755,146.19397,766.14935,9978.193,603.28033,3280.3828,17.25757,13.76693
1869,2021-09-16 21:00:00,277.47,269.78,97.26821,119.61281,1056.8013,10337.491,605.2917,3291.6392,18.02984,14.5745
1870,2021-09-16 22:00:00,276.23,268.17,118.30404,73.69318,1323.2064,10681.74,601.7418,3268.8643,17.2419,14.99526
1871,2021-09-16 23:00:00,275.71,268.61,143.41183,22.315084,1267.313,10596.454,600.0093,3290.67,17.32616,15.21539
1872,2021-09-17 00:00:00,280.1,276.33,64.39371,1.8299344,708.686,10136.755,574.11487,3288.607,2.43551,5.23515
1873,2021-09-17 01:00:00,279.71,276.27,95.6155,0.0,484.53726,9621.778,574.1494,3313.2703,3.01195,6.11019
1874,2021-09-17 02:00:00,274.1,273.01,117.40898,0.0,376.21765,8848.743,575.5899,3295.2742,3.43259,5.48556
1875,2021-09-17 03:00:00,266.2,264.42,133.8147,0.0,312.14093,7659.1157,572.15765,3293.915,4.26814,3.4619
1876,2021-09-17 04:00:00,255.35,255.82,154.44528,0.0,252.74971,6693.49,570.16583,3304.3503,5.19689,4.05491
1877,2021-09-17 05:00:00,251.16,247.79,169.00188,0.0,203.03212,5910.355,568.9867,3310.8123,6.22404,5.82651
1878,2021-09-17 06:00:00,245.78,241.98,183.51936,0.0,224.59181,5473.7305,571.1575,3295.2207,6.78315,10.38233
1879,2021-09-17 07:00:00,242.99,235.82,196.3409,1.0552906,257.63547,5101.8623,571.8561,3294.2634,7.60734,9.4142
1880,2021-09-17 08:00:00,244.65,239.93,198.60503,1.6208696,226.8064,5383.78,569.92993,3312.7542,9.35133,7.07724
1881,2021-09-17 09:00:00,245.22,242.71,191.1648,2.8603802,193.25691,5509.483,574.6639,3318.0684,11.13109,8.2472
1882,2021-09-17 10:00:00,251.52,247.7,186.7749,0.99961555,226.8502,5880.1216,573.11774,3276.9214,12.43822,8.54605
1883,2021-09-17 11:00:00,256.33,253.53,185.90182,1.4041708,291.99442,6552.955,572.292,3288.278,13.46081,7.38137
1884,2021-09-17 12:00:00,257.82,257.89,184.80098,18.539036,307.2913,7109.712,573.06903,3316.0483,13.84551,7.37941
1885,2021-09-17 13:00:00,263.01,258.11,181.0671,51.872066,300.4832,7171.7905,572.6536,3310.415,13.11807,10.67069
1886,2021-09-17 14:00:00,264.28,260.55,167.74883,103.59236,312.20886,7545.8833,573.07764,3311.3567,13.39265,14.03099
1887,2021-09-17 15:00:00,268.68,259.95,173.21275,144.77579,312.10907,7559.8506,571.98615,3297.7244,13.85932,13.1532
1888,2021-09-17 16:00:00,271.72,260.73,185.34308,169.00226,349.70816,7830.0186,577.41925,3306.9785,14.12924,11.65415
1889,2021-09-17 17:00:00,275.7,262.14,185.77278,176.47867,384.09912,8066.5845,575.3027,3294.5557,14.99553,12.02283
1890,2021-09-17 18:00:00,275.83,261.95,197.4254,172.9171,428.54025,8167.3193,578.6803,3298.8171,15.75687,13.61073
1891,2021-09-17 19:00:00,274.44,261.84,207.906,167.69984,448.37814,8183.5054,580.6355,3287.305,15.20985,13.46552
1892,2021-09-17 20:00:00,277.87,261.71,223.62636,142.40001,517.6583,8297.1045,580.76697,3282.1802,15.84998,13.1373
1893,2021-09-17 21:00:00,275.37,259.8,244.40598,108.805954,754.6953,8618.7295,582.2147,3293.573,16.45923,13.78029
1894,2021-09-17 22:00:00,273.77,260.4,266.45044,60.221863,999.02716,9166.531,579.5256,3270.682,15.70107,14.07615
1895,2021-09-17 23:00:00,274.83,259.92,287.3485,11.054587,998.4877,9089.544,578.69464,3292.506,15.83044,14.33179
1896,2021-09-18 00:00:00,277.42,272.99,251.23764,1.2959754,637.75586,9676.338,662.64215,3288.217,2.42122,5.23515
1897,2021-09-18 01:00:00,273.67,270.16,288.18378,0.0,538.5934,9161.426,660.8803,3313.0542,2.99384,6.11019
1898,2021-09-18 02:00:00,269.37,265.07,316.03613,0.0,482.07758,8357.84,662.8065,3294.9006,3.41259,5.48556
1899,2021-09-18 03:00:00,259.7,256.14,335.6687,0.0,405.9894,7206.863,659.59045,3293.5493,4.24521,3.4619
1900,2021-09-18 04:00:00,249.48,247.58,355.88333,0.8473273,326.72537,6289.658,653.6144,3304.063,5.16989,4.05491
1901,2021-09-18 05:00:00,241.18,239.43,369.686,0.0,272.46176,5538.518,652.52014,3310.432,6.19722,5.82651
1902,2021-09-18 06:00:00,238.07,234.1,381.8897,0.0,296.84192,5172.586,650.9349,3294.9038,6.75952,10.38233
1903,2021-09-18 07:00:00,237.98,228.13,391.4864,0.7708889,341.28757,4840.861,652.38293,3293.884,7.58392,9.4142
1904,2021-09-18 08:00:00,237.0,231.9,388.17667,0.0,333.277,5117.4575,648.63873,3312.4114,9.32532,7.07724
1905,2021-09-18 09:00:00,236.23,235.53,373.86182,1.0275927,288.16125,5269.0317,653.3724,3317.7083,11.10511,8.2472
1906,2021-09-18 10:00:00,238.94,242.48,361.13153,0.0,285.82397,5701.881,650.79767,3276.5137,12.41175,8.54605
1907,2021-09-18 11:00:00,244.98,248.87,347.32303,0.495897,343.8951,6365.3325,648.1459,3287.8372,13.4314,7.38137
1908,2021-09-18 12:00:00,250.13,252.35,331.9865,10.106788,417.99222,6892.8716,649.0565,3315.7175,13.81119,7.37941
1909,2021-09-18 13:00:00,254.54,252.47,313.53885,31.590408,465.54947,7001.732,648.6663,3310.1553,13.0848,10.67069
1910,2021-09-18 14:00:00,257.55,255.27,285.31003,72.90223,468.67218,7333.734,644.26605,3310.9404,13.34971,14.03099
1911,2021-09-18 15:00:00,259.76,255.44,272.07236,108.72664,446.50092,7324.5127,643.1515,3297.3022,13.81566,13.1532
1912,2021-09-18 16:00:00,260.37,256.59,268.02267,136.70497,462.60074,7542.3477,649.37274,3306.4893,14.08309,11.65415
1913,2021-09-18 17:00:00,260.7,258.51,256.08926,144.71968,474.56955,7757.1274,643.9191,3294.1323,14.94977,12.02283
1914,2021-09-18 18:00:00,263.85,259.01,251.07567,145.08215,502.7485,7863.6343,646.91003,3298.3213,15.70491,13.61073
1915,2021-09-18 19:00:00,262.31,259.64,251.7819,137.74313,524.13586,7945.9556,647.4906,3286.8062,15.16025,13.46552
1916,2021-09-18 20:00:00,264.34,259.55,258.69934,118.26043,599.54193,8071.9087,646.20123,3281.6562,15.79359,13.1373
1917,2021-09-18 21:00:00,258.33,258.7,274.26767,93.115875,789.49786,8411.687,647.2326,3293.211,16.39632,13.78029
1918,2021-09-18 22:00:00,257.93,259.98,294.57162,54.222675,981.6129,8933.17,645.4312,3270.1921,15.63935,14.07615
1919,2021-09-18 23:00:00,254.61,258.73,315.19128,15.347809,1005.2515,8846.334,641.98785,3292.0278,15.77052,14.33179
1920,2021-09-19 00:00:00,261.53,259.11,361.25803,5.8937645,1258.4187,9650.231,676.85095,3336.494,2.0876,5.23515
1921,2021-09-19 01:00:00,270.06,262.2,394.9098,0.0,945.4784,9477.233,676.5635,3371.211,2.57138,6.11019
1922,2021-09-19 02:00:00,266.2,260.33,428.36057,0.0,682.92426,8602.924,678.6358,3341.7795,2.94583,5.48556
1923,2021-09-19 03:00:00,256.77,256.24,454.2522,0.0,468.08038,7686.645,675.6589,3340.0645,3.7101,3.4619
1924,2021-09-19 04:00:00,245.42,252.02,475.7141,0.0,355.84412,7090.186,668.1865,3355.5562,4.53974,4.05491
1925,2021-09-19 05:00:00,232.78,242.27,509.00464,0.0,321.85507,6175.986,668.61066,3359.2705,5.5712,5.82651
1926,2021-09-19 06:00:00,228.95,235.74,534.5412,0.0,312.12537,5641.296,665.6735,3345.5752,6.20794,10.38233
1927,2021-09-19 07:00:00,228.52,226.94,559.95654,5.5295935,299.52118,5011.635,667.57513,3342.2063,7.0375,9.4142
1928,2021-09-19 08:00:00,226.07,222.6,576.94183,5.690109,289.01093,4776.255,662.96295,3367.615,8.71846,7.07724
1929,2021-09-19 09:00:00,225.77,227.2,578.01953,1.2367423,312.12845,5113.036,666.3844,3373.442,10.49872,8.2472
1930,2021-09-19 10:00:00,224.3,233.32,582.2199,0.2771621,362.99167,5574.431,663.5085,3324.4485,11.79418,8.54605
1931,2021-09-19 11:00:00,224.26,238.07,575.9412,1.1382593,403.67084,6044.0757,660.77026,3336.8643,12.74501,7.38137
1932,2021-09-19 12:00:00,222.86,246.09,568.05176,23.418896,395.46472,6835.225,660.96204,3369.8315,13.01033,7.37941
1933,2021-09-19 13:00:00,227.11,250.46,541.6495,77.75122,371.61737,7268.4673,659.8579,3364.9119,12.30846,10.67069
1934,2021-09-19 14:00:00,227.19,253.85,508.6505,147.81413,373.18866,7710.204,655.7331,3360.774,12.34775,14.03099
1935,2021-09-19 15:00:00,227.43,254.55,483.25003,209.8052,401.02945,7904.255,653.9775,3347.5442,12.79671,13.1532
1936,2021-09-19 16:00:00,226.84,254.4,456.9659,239.83345,447.79965,8002.203,657.50433,3353.2612,13.00595,11.65415
1937,2021-09-19 17:00:00,233.17,256.85,423.53146,252.72221,477.0523,8282.621,655.564,3341.7598,13.88168,12.02283
1938,2021-09-19 18:00:00,233.91,258.08,380.54123,242.07808,515.2991,8396.978,655.3168,3344.159,14.49231,13.61073
1939,2021-09-19 19:00:00,237.39,257.97,341.32874,239.34955,534.6304,8293.612,659.9421,3332.1785,14.00273,13.46552
1940,2021-09-19 20:00:00,247.77,259.07,313.62747,211.73247,602.04755,8451.262,657.0671,3328.0417,14.47768,13.1373
1941,2021-09-19 21:00:00,251.48,259.35,288.40463,164.00606,821.6069,8881.501,655.5757,3349.5347,14.92801,13.78029
1942,2021-09-19 22:00:00,256.77,259.34,264.2937,92.790016,1090.9106,9206.566,657.3236,3315.6616,14.19888,14.07615
1943,2021-09-19 23:00:00,258.76,260.37,254.04639,25.852121,1205.1478,9503.872,653.851,3342.0276,14.37223,14.33179
1944,2021-09-20 00:00:00,264.46,256.11,183.07985,0.0,937.66925,8167.205,667.8138,3349.7336,2.05661,5.23515
1945,2021-09-20 01:00:00,266.51,258.46,201.10722,0.0,784.42615,8212.929,667.328,3384.7039,2.53213,6.11019
1946,2021-09-20 02:00:00,265.12,256.94,204.12282,0.0,609.9521,7572.0723,669.2162,3355.142,2.90246,5.48556
1947,2021-09-20 03:00:00,254.23,252.94,199.9445,1.5903058,461.60608,6825.473,666.3902,3353.408,3.66038,3.4619
1948,2021-09-20 04:00:00,243.22,248.06,201.39023,0.0,380.74265,6245.292,659.5571,3368.917,4.4812,4.05491
1949,2021-09-20 05:00:00,232.62,237.26,196.42456,0.0,316.9956,5238.5303,659.53235,3372.7002,5.51304,5.82651
1950,2021-09-20 06:00:00,229.86,232.08,192.36647,0.0,275.68988,4770.331,656.6903,3358.8691,6.15669,10.38233
1951,2021-09-20 07:00:00,229.68,222.51,189.36943,7.715253,266.80576,4150.9526,658.70917,3355.5022,6.98673,9.4142
1952,2021-09-20 08:00:00,231.12,216.0,175.07428,9.425472,284.59384,3835.5676,654.2624,3381.031,8.66208,7.07724
1953,2021-09-20 09:00:00,234.31,221.98,155.14673,0.0,306.64758,4154.6104,657.8058,3386.9143,10.44238,8.2472
1954,2021-09-20 10:00:00,240.6,224.38,135.39795,0.0,346.90207,4255.398,654.7678,3337.6514,11.7368,8.54605
1955,2021-09-20 11:00:00,247.73,230.25,118.685974,7.675798,396.62628,4714.5933,652.2498,3350.1287,12.68124,7.38137
1956,2021-09-20 12:00:00,248.18,239.22,102.16143,43.601124,419.54715,5486.4214,652.5091,3383.2363,12.93593,7.37941
1957,2021-09-20 13:00:00,252.39,244.51,89.77425,117.593765,426.4338,6036.9136,651.6523,3378.248,12.23633,10.67069
1958,2021-09-20 14:00:00,252.77,248.74,70.98675,192.77892,431.76126,6535.359,647.6752,3374.1133,12.25467,14.03099
1959,2021-09-20 15:00:00,251.62,251.71,70.729294,250.28906,447.58124,6949.78,646.0561,3360.8276,12.70205,13.1532
1960,2021-09-20 16:00:00,254.52,251.39,78.85415,275.94415,485.08884,7072.621,649.6786,3366.534,12.90588,11.65415
1961,2021-09-20 17:00:00,256.53,251.1,76.66198,280.24405,498.63995,7054.3574,647.3074,3354.9531,13.78244,12.02283
1962,2021-09-20 18:00:00,262.5,252.08,82.548256,267.4376,492.79028,7126.4053,647.31635,3357.3914,14.37965,13.61073
1963,2021-09-20 19:00:00,263.89,250.46,93.4062,266.2672,457.5309,6876.4785,651.3654,3345.3203,13.89519,13.46552
1964,2021-09-20 20:00:00,270.5,251.97,106.3173,238.21603,476.0746,7029.3867,648.8471,3341.175,14.35543,13.1373
1965,2021-09-20 21:00:00,271.31,252.02,124.40864,176.33165,644.7228,7347.687,647.8641,3362.7314,14.7916,13.78029
1966,2021-09-20 22:00:00,261.73,251.6,146.6726,92.1345,877.0215,7592.531,649.07544,3328.6667,14.06506,14.07615
1967,2021-09-20 23:00:00,258.02,251.62,167.995,28.89659,1023.1157,7880.421,645.7859,3355.202,14.24232,14.33179
1968,2021-09-21 00:00:00,260.44,258.6,143.4636,1.5264143,1095.2164,8756.166,624.34283,3303.2969,2.29984,5.23515
1969,2021-09-21 01:00:00,268.94,259.53,171.85611,0.0,805.19293,8315.787,622.8614,3328.8003,2.84014,6.11019
1970,2021-09-21 02:00:00,265.42,258.27,190.7674,0.0,557.9319,7590.7188,624.4728,3310.1887,3.24277,5.48556
1971,2021-09-21 03:00:00,250.98,252.34,204.13783,0.0,344.0795,6547.009,620.89404,3308.837,4.05052,3.4619
1972,2021-09-21 04:00:00,236.07,245.71,220.63329,0.0,218.6881,5770.412,617.17584,3319.526,4.94062,4.05491
1973,2021-09-21 05:00:00,225.21,236.16,230.0851,0.0,190.05547,5020.9355,615.4866,3325.769,5.96945,5.82651
1974,2021-09-21 06:00:00,215.81,232.15,239.58707,0.0,205.41121,4753.891,615.9743,3310.2148,6.55884,10.38233
1975,2021-09-21 07:00:00,211.08,225.98,247.28539,5.251216,216.89694,4394.635,616.8986,3309.0623,7.38511,9.4142
1976,2021-09-21 08:00:00,211.64,228.5,244.9424,7.5882,206.41165,4568.5986,613.9078,3327.769,9.10453,7.07724
1977,2021-09-21 09:00:00,211.23,230.63,231.99632,1.1636702,220.27557,4685.0483,618.8954,3333.0872,10.88448,8.2472
1978,2021-09-21 10:00:00,218.15,237.91,223.77672,0.0,257.20654,5161.448,616.7934,3291.5068,12.18706,8.54605
1979,2021-09-21 11:00:00,239.37,244.33,220.31744,1.2856586,310.4578,5773.7876,615.16455,3302.814,13.18167,7.38137
1980,2021-09-21 12:00:00,249.01,247.76,218.13435,24.220274,328.71597,6194.332,615.9474,3331.1006,13.51981,7.37941
1981,2021-09-21 13:00:00,253.15,249.75,214.6815,84.201805,313.62283,6445.121,615.7693,3325.6274,12.80234,10.67069
1982,2021-09-21 14:00:00,251.06,251.53,201.46893,159.03839,307.67862,6730.9053,613.51465,3326.065,12.98517,14.03099
1983,2021-09-21 15:00:00,250.94,249.24,209.16312,223.2121,322.6313,6667.734,612.6379,3312.3394,13.44493,13.1532
1984,2021-09-21 16:00:00,254.74,249.51,225.4412,253.87778,345.213,6839.9756,618.9066,3321.376,13.69119,11.65415
1985,2021-09-21 17:00:00,257.1,251.42,230.82458,264.51913,334.0629,7020.9263,614.1403,3309.0776,14.56116,12.02283
1986,2021-09-21 18:00:00,258.14,252.56,248.82191,253.78139,332.71207,7141.35,617.9394,3313.1494,15.26373,13.61073
1987,2021-09-21 19:00:00,258.96,253.8,264.6016,251.11507,333.04834,7273.7207,618.4991,3301.5166,14.73911,13.46552
1988,2021-09-21 20:00:00,262.43,254.35,286.33038,218.2947,399.5627,7439.47,618.21454,3296.2837,15.31482,13.1373
1989,2021-09-21 21:00:00,260.52,253.47,313.19934,162.37051,628.15375,7798.678,620.09875,3308.2354,15.8621,13.78029
1990,2021-09-21 22:00:00,255.13,253.1,340.81775,85.823296,913.57214,8231.17,616.9052,3284.7544,15.11526,14.07615
1991,2021-09-21 23:00:00,256.27,250.24,365.7029,19.32293,1049.8771,8157.333,614.68207,3306.791,15.26178,14.33179
1992,2021-09-22 00:00:00,256.39,255.42,466.56198,1.1633315,891.92395,8514.179,663.36395,3297.5095,2.29982,5.23515
1993,2021-09-22 01:00:00,259.64,256.67,487.355,0.0,609.01587,8131.1587,661.2698,3323.0957,2.84012,6.11019
1994,2021-09-22 02:00:00,264.55,254.24,490.70532,0.0,413.42325,7384.9644,663.0043,3304.3694,3.24275,5.48556
1995,2021-09-22 03:00:00,252.72,247.0,490.24576,0.0,269.5376,6378.0522,659.792,3303.0344,4.0505,3.4619
1996,2021-09-22 04:00:00,241.56,239.81,482.8281,0.0,186.28041,5627.338,654.2175,3313.7993,4.94059,4.05491
1997,2021-09-22 05:00:00,242.92,230.15,475.04996,0.0,159.10368,4867.628,652.63556,3319.9153,5.96943,5.82651
1998,2021-09-22 06:00:00,241.35,225.29,465.75754,0.0,189.61876,4554.6333,650.9125,3304.484,6.55881,10.38233
1999,2021-09-22 07:00:00,239.52,218.6,454.75897,2.0110245,207.79474,4154.919,652.4768,3303.2634,7.38509,9.4142
2000,2021-09-22 08:00:00,242.01,222.04,436.00836,2.465323,172.20862,4312.3765,648.52594,3321.9595,9.1045,7.07724
2001,2021-09-22 09:00:00,243.48,226.34,408.13766,2.5643396,144.99263,4481.386,653.2476,3327.2358,10.88446,8.2472
2002,2021-09-22 10:00:00,250.06,233.86,387.20288,0.0,173.48787,4919.6865,650.3962,3285.7148,12.18704,8.54605
2003,2021-09-22 11:00:00,259.36,240.92,363.5457,0.0,241.91788,5544.017,648.001,3296.9612,13.18164,7.38137
2004,2021-09-22 12:00:00,261.38,244.76,346.6148,16.255074,276.06857,5971.576,648.74677,3325.3088,13.51978,7.37941
2005,2021-09-22 13:00:00,258.96,247.21,327.39426,58.04748,283.40942,6231.987,648.5935,3319.94,12.80231,10.67069
2006,2021-09-22 14:00:00,259.8,249.04,307.8199,118.02134,293.23425,6507.7905,644.13586,3320.2083,12.98513,14.03099
2007,2021-09-22 15:00:00,266.03,247.4,304.07956,169.2994,294.86484,6430.48,643.171,3306.4993,13.44489,13.1532
2008,2021-09-22 16:00:00,266.91,247.55,303.23285,195.53003,323.0992,6556.2744,649.16425,3315.4685,13.69115,11.65415
2009,2021-09-22 17:00:00,269.42,248.65,299.6091,205.43925,348.26627,6709.946,643.36285,3303.2732,14.56112,12.02283
2010,2021-09-22 18:00:00,268.86,249.08,293.24225,199.42616,393.23834,6813.785,646.2676,3307.251,15.26368,13.61073
2011,2021-09-22 19:00:00,267.7,249.08,299.81616,196.1804,413.95752,6839.8174,646.73694,3295.652,14.73906,13.46552
2012,2021-09-22 20:00:00,267.56,250.19,308.61508,167.19922,474.4836,7022.5386,645.60767,3290.3948,15.31477,13.1373
