,UTC time,carbon_intensity,carbon_from_src_forecasts,avg_solar_production_forecast,avg_wind_production_forecast,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_hydro_production_forecast,avg_other_production_forecast
459,2021-07-20 03:00:00,385.39,358.84,0.0,8276.352,11086.34773,28495.023,4967.2397,55.874443,31.299356
460,2021-07-20 04:00:00,383.62,352.49,0.0,8503.661,10517.95544,26336.857,4949.663,39.815643,40.106552
461,2021-07-20 05:00:00,388.23,349.3,0.0,8512.3125,10219.8268,24263.172,4940.724,24.5076,35.96095
462,2021-07-20 06:00:00,387.75,341.66,0.0,8280.215,9293.35852,22241.812,4945.852,15.5788965,24.864723
463,2021-07-20 07:00:00,388.61,339.71,0.0,7700.349,8712.52254,20903.059,4951.239,23.560575,45.878696
464,2021-07-20 08:00:00,390.19,337.23,0.0,7289.097,8201.4592,20002.54,4948.564,19.922264,44.82473
465,2021-07-20 09:00:00,393.58,342.16,0.0,6480.309,8020.20554,19893.646,4943.4604,25.569921,53.741947
466,2021-07-20 10:00:00,397.09,347.65,0.0,6202.7476,8318.33979,20347.072,4949.696,22.60256,0.0
467,2021-07-20 11:00:00,399.16,355.56,0.0,5710.2583,8644.73545,21005.908,4949.7725,32.472813,10.973371
468,2021-07-20 12:00:00,401.85,370.11,0.0,5022.562,9493.89093,21889.223,4970.7744,34.54101,59.849426
469,2021-07-20 13:00:00,402.11,374.76,638.1427,4487.161,10122.69923,22929.086,4974.8687,38.18842,45.197903
470,2021-07-20 14:00:00,384.63,372.94,2066.1963,3904.65,10725.88418,24507.121,4978.347,31.64269,78.217865
471,2021-07-20 15:00:00,366.19,365.81,3737.1565,3591.4512,11108.77388,26690.951,4931.8633,58.50343,75.66352
472,2021-07-20 16:00:00,362.54,365.97,4650.653,3144.821,11586.11451,29155.635,4961.775,88.063,87.2132
473,2021-07-20 17:00:00,354.0,366.59,4984.9014,3036.4695,11863.1655,31586.826,4958.518,104.78737,104.069984
474,2021-07-20 18:00:00,352.74,365.65,4989.973,3349.2327,12012.21824,33918.44,4951.5986,129.81592,109.39763
475,2021-07-20 19:00:00,351.99,365.26,5014.0728,3374.288,12000.81293,35604.234,4965.467,141.13966,110.09813
476,2021-07-20 20:00:00,349.64,366.42,4843.536,3728.1545,12363.5539,36988.336,4966.8105,142.5293,69.13368
477,2021-07-20 21:00:00,344.79,361.5,4861.6787,4707.8257,12462.83259,37736.555,4973.5703,140.12738,97.65435
478,2021-07-20 22:00:00,342.97,361.98,4672.679,4850.0513,12478.03008,37470.055,4963.559,118.050415,92.759514
479,2021-07-20 23:00:00,345.21,357.45,4402.845,5748.0215,12325.39073,36366.176,4939.0605,121.20314,88.81793
480,2021-07-21 00:00:00,350.35,351.85,4256.339,6725.8545,12250.17222,34927.49,4963.8403,103.5852,58.286453
481,2021-07-21 01:00:00,367.85,357.09,2256.5913,7410.532,11943.89653,33226.598,4981.324,82.4665,86.4505
482,2021-07-21 02:00:00,384.91,359.84,544.79407,7809.24,11266.76298,30879.742,4972.984,74.68268,0.0
483,2021-07-21 03:00:00,381.72,361.87,0.0,7599.515,10863.24536,28741.762,4961.6885,55.33546,31.299356
484,2021-07-21 04:00:00,380.81,355.7,0.0,7817.5347,10291.24541,26880.602,4944.2573,41.549835,40.106552
485,2021-07-21 05:00:00,381.78,353.58,0.0,7727.6255,10017.16642,24836.416,4935.6655,27.307953,35.96095
486,2021-07-21 06:00:00,379.97,346.51,0.0,7470.9067,9090.66447,23092.38,4940.651,17.552805,24.864723
487,2021-07-21 07:00:00,379.68,346.53,0.0,6801.495,8603.70622,21791.506,4945.705,24.323624,45.878696
488,2021-07-21 08:00:00,385.56,343.51,0.0,6484.317,8088.90823,20862.586,4943.099,19.592354,44.82473
489,2021-07-21 09:00:00,392.54,347.47,31.005602,5773.154,7902.76015,20808.105,4938.098,24.743067,53.741947
490,2021-07-21 10:00:00,398.79,354.12,0.0,5316.811,8137.43903,21363.17,4944.61,23.97281,0.0
491,2021-07-21 11:00:00,403.78,363.64,0.0,4550.8394,8385.82449,21781.266,4944.573,32.189342,10.973371
492,2021-07-21 12:00:00,408.39,374.79,0.0,4101.4956,9105.1337,22707.34,4965.475,33.300446,59.849426
493,2021-07-21 13:00:00,405.65,376.49,741.7036,3660.8953,9613.65161,23685.998,4969.4893,36.128498,45.197903
494,2021-07-21 14:00:00,389.59,373.24,2402.73,2905.2961,10119.51254,25184.951,4972.716,28.458143,78.217865
495,2021-07-21 15:00:00,378.57,366.74,4160.12,2402.3457,10498.0172,27323.615,4926.8657,53.845306,75.66352
496,2021-07-21 16:00:00,371.06,365.66,5106.18,2074.375,10954.41138,29992.32,4956.5728,82.38294,87.2132
497,2021-07-21 17:00:00,374.28,366.73,5500.895,1894.636,11285.66916,32262.727,4953.496,99.4227,104.069984
498,2021-07-21 18:00:00,372.57,367.77,5570.81,1880.4716,11487.27994,34660.996,4946.3823,125.84741,109.39763
499,2021-07-21 19:00:00,368.16,366.59,5649.659,2069.734,11572.68507,36280.047,4960.3354,140.37473,110.09813
500,2021-07-21 20:00:00,364.25,367.98,5526.979,2399.4482,12002.59291,37467.203,4961.6484,142.65599,69.13368
501,2021-07-21 21:00:00,367.75,366.38,5494.2646,2840.7173,12111.44712,38061.773,4968.1553,141.28157,97.65435
502,2021-07-21 22:00:00,366.1,364.76,5271.7534,3462.2336,12199.91757,37415.32,4958.3994,117.86747,92.759514
503,2021-07-21 23:00:00,361.99,359.2,5068.275,4452.519,12044.86047,35981.582,4934.1606,119.688484,88.81793
504,2021-07-22 00:00:00,367.41,363.44,4243.3643,5112.611,12623.94595,34544.22,4966.511,109.0025,58.286453
505,2021-07-22 01:00:00,381.46,366.15,2162.7866,6356.558,12266.86063,32850.754,4983.9307,86.951866,86.4505
506,2021-07-22 02:00:00,391.11,363.38,492.72528,7570.6543,11511.14788,30374.143,4975.6426,78.31229,0.0
507,2021-07-22 03:00:00,376.21,358.28,0.0,8240.911,10998.52978,27891.63,4964.236,58.370884,31.299356
508,2021-07-22 04:00:00,361.38,348.34,0.0,8846.083,10349.78323,25390.643,4947.041,42.718025,40.106552
509,2021-07-22 05:00:00,349.23,343.98,0.0,8870.364,9965.34438,23256.91,4938.445,27.316523,35.96095
510,2021-07-22 06:00:00,338.61,334.24,0.0,8827.501,9051.1928,20933.602,4943.2363,16.985683,24.864723
511,2021-07-22 07:00:00,337.29,329.41,0.0,8616.409,8528.02605,19543.83,4948.239,25.219133,45.878696
512,2021-07-22 08:00:00,327.96,325.2,0.0,8429.634,8067.07284,18692.355,4945.5703,20.527737,44.82473
513,2021-07-22 09:00:00,326.08,330.99,13.437422,7546.1343,7943.48138,18581.02,4940.669,25.621056,53.741947
514,2021-07-22 10:00:00,336.81,338.63,0.0,7049.3457,8249.31436,18940.018,4947.1367,23.50918,0.0
515,2021-07-22 11:00:00,353.99,345.27,0.0,6705.8696,8540.04878,19842.912,4946.9873,33.298573,10.973371
516,2021-07-22 12:00:00,366.82,358.94,0.0,6039.5737,9282.6464,20614.07,4967.9307,35.210835,59.849426
517,2021-07-22 13:00:00,366.97,363.16,645.3927,5524.2314,9832.63906,21700.27,4971.8228,38.518143,45.197903
518,2021-07-22 14:00:00,360.74,360.83,2256.5867,4889.553,10406.96273,23338.844,4975.08,30.98988,78.217865
519,2021-07-22 15:00:00,352.37,355.2,4137.557,4342.358,10841.00514,25558.285,4929.385,57.039032,75.66352
520,2021-07-22 16:00:00,340.09,354.93,5133.2197,4048.9143,11384.20906,27816.322,4958.9233,86.914,87.2132
521,2021-07-22 17:00:00,333.74,357.36,5527.049,3820.5835,11774.59472,30455.375,4956.0527,103.7582,104.069984
522,2021-07-22 18:00:00,334.32,357.92,5557.1104,4032.0146,12016.68256,32673.154,4948.7495,130.2542,109.39763
523,2021-07-22 19:00:00,336.89,358.68,5568.1333,4028.4343,12113.26218,34332.625,4962.6284,143.70312,110.09813
524,2021-07-22 20:00:00,336.07,358.73,5500.5703,4522.652,12483.83447,35862.71,4964.1006,145.82709,69.13368
525,2021-07-22 21:00:00,335.7,355.96,5455.0713,5197.1978,12563.89126,36638.7,4970.3833,143.59073,97.65435
526,2021-07-22 22:00:00,339.62,354.05,5207.6587,5835.392,12572.46067,36655.258,4960.891,121.34688,92.759514
527,2021-07-22 23:00:00,341.04,349.8,5004.52,6579.6523,12384.16709,35769.023,4936.4087,123.79938,88.81793
528,2021-07-23 00:00:00,342.09,342.88,4047.2886,8827.953,12536.99167,33456.168,4968.326,94.391136,58.286453
529,2021-07-23 01:00:00,345.35,344.84,1837.3804,10206.114,12242.15146,31630.793,4985.576,75.63103,86.4505
530,2021-07-23 02:00:00,347.28,339.09,290.15524,11627.861,11541.57374,28938.443,4977.378,68.986534,0.0
531,2021-07-23 03:00:00,327.84,330.39,0.0,12520.959,11059.90209,26135.445,4965.8994,50.951874,31.299356
532,2021-07-23 04:00:00,309.82,315.75,0.0,13684.351,10426.22323,23146.758,4948.8496,45.67092,40.106552
533,2021-07-23 05:00:00,295.79,307.26,0.0,14000.163,10007.15801,20547.07,4940.2896,31.182886,35.96095
534,2021-07-23 06:00:00,270.85,289.96,0.0,14681.649,9091.9884,17701.03,4944.875,22.00479,24.864723
535,2021-07-23 07:00:00,259.3,278.82,0.0,14900.598,8504.03884,15753.305,4949.823,25.545382,45.878696
536,2021-07-23 08:00:00,246.83,270.24,0.0,14978.478,8017.11882,14530.463,4947.0986,18.881208,44.82473
537,2021-07-23 09:00:00,237.48,270.05,7.366353,14688.643,7891.07771,14282.009,4942.2905,24.386227,53.741947
538,2021-07-23 10:00:00,237.83,277.13,0.0,14170.778,8196.41746,14518.934,4948.7695,26.976698,0.0
539,2021-07-23 11:00:00,257.83,283.29,0.0,14171.617,8522.86293,15683.281,4948.47,32.86593,10.973371
540,2021-07-23 12:00:00,282.77,297.79,0.0,13441.672,9270.72541,16482.334,4969.45,30.236166,59.849426
541,2021-07-23 13:00:00,295.14,303.31,586.23236,13106.79,9806.77715,17704.266,4973.2144,32.74727,45.197903
542,2021-07-23 14:00:00,303.9,303.6,2177.0222,12849.87,10403.38454,19732.504,4976.522,21.48021,78.217865
543,2021-07-23 15:00:00,280.5,303.04,4155.7183,12155.105,10818.82105,22193.594,4930.9854,43.106644,75.66352
544,2021-07-23 16:00:00,277.91,305.91,5196.7764,11879.078,11382.47259,24508.273,4960.4014,70.38512,87.2132
545,2021-07-23 17:00:00,291.62,311.7,5630.1724,11525.561,11781.81636,27627.186,4957.6797,87.785194,104.069984
546,2021-07-23 18:00:00,298.92,316.78,5618.5254,11290.514,12047.10491,29968.066,4950.1304,120.73663,109.39763
547,2021-07-23 19:00:00,306.82,319.53,5588.498,11148.328,12134.33632,31835.74,4963.97,142.8746,110.09813
548,2021-07-23 20:00:00,312.25,321.68,5501.3047,11498.691,12465.46361,33765.34,4965.5884,145.78685,69.13368
549,2021-07-23 21:00:00,314.77,320.68,5467.6133,12102.077,12587.0597,34900.42,4971.6304,147.48553,97.65435
550,2021-07-23 22:00:00,314.57,321.9,5197.5215,12211.127,12561.53667,35593.406,4962.389,116.416405,92.759514
551,2021-07-23 23:00:00,312.07,319.83,4955.5186,12666.354,12415.01461,35169.504,4937.7183,114.412094,88.81793
552,2021-07-24 00:00:00,310.61,315.36,4172.0103,14191.808,12520.6225,33106.22,4964.615,108.577,58.286453
553,2021-07-24 01:00:00,317.95,320.13,2024.718,14683.376,12267.83656,31136.387,4981.609,85.982346,86.4505
554,2021-07-24 02:00:00,323.81,318.68,400.7151,15239.56,11655.58195,28269.967,4973.5317,80.79452,0.0
555,2021-07-24 03:00:00,304.98,312.9,0.0,15494.349,11081.97532,25517.295,4962.19,61.26974,31.299356
556,2021-07-24 04:00:00,291.12,302.42,0.0,15884.941,10399.50115,22881.238,4945.3403,54.16311,40.106552
557,2021-07-24 05:00:00,281.49,297.01,0.0,15325.925,9803.20808,20295.143,4937.078,39.748787,35.96095
558,2021-07-24 06:00:00,268.72,284.09,0.0,15353.479,8885.90629,17885.309,4941.4463,25.10022,24.864723
559,2021-07-24 07:00:00,261.12,275.52,0.0,15075.867,8224.59748,16160.691,4946.0923,31.54546,45.878696
560,2021-07-24 08:00:00,254.19,269.85,0.0,14677.172,7716.07851,15026.074,4943.3896,22.032366,44.82473
561,2021-07-24 09:00:00,251.69,272.45,0.0,14122.919,7615.88563,15080.365,4938.721,25.699556,53.741947
562,2021-07-24 10:00:00,256.59,280.66,0.0,13508.758,7891.54919,15726.456,4945.421,30.461897,0.0
563,2021-07-24 11:00:00,276.95,287.61,0.0,13313.637,8199.08497,16818.46,4944.9546,36.85622,10.973371
564,2021-07-24 12:00:00,288.69,299.92,16.446266,12670.138,8760.33631,17950.658,4965.8745,35.433323,59.849426
565,2021-07-24 13:00:00,289.28,304.15,610.3828,12223.136,9113.89956,19115.08,4969.5137,35.78043,45.197903
566,2021-07-24 14:00:00,295.23,305.1,2222.1223,11806.436,9690.09793,21181.605,4972.651,21.862766,78.217865
567,2021-07-24 15:00:00,280.3,304.76,4368.194,10913.761,10107.94866,23748.543,4927.6914,40.514248,75.66352
568,2021-07-24 16:00:00,287.16,310.53,5507.729,10281.792,10820.69013,26512.854,4956.889,67.4534,87.2132
569,2021-07-24 17:00:00,306.64,319.45,5968.225,9497.777,11427.26664,29464.877,4954.4023,84.13883,104.069984
570,2021-07-24 18:00:00,322.53,327.16,5978.9014,8976.792,11900.38641,32030.385,4946.5713,120.25661,109.39763
571,2021-07-24 19:00:00,333.2,332.82,5918.9155,8454.8,12160.60797,33955.36,4960.446,147.37636,110.09813
572,2021-07-24 20:00:00,341.1,335.22,5810.7983,8621.037,12463.54262,35701.234,4962.121,153.66208,69.13368
573,2021-07-24 21:00:00,345.66,334.99,5804.2993,9066.821,12666.86811,36872.055,4967.836,155.05357,97.65435
574,2021-07-24 22:00:00,350.51,335.57,5554.7812,9167.43,12580.93327,37341.87,4958.934,128.02893,92.759514
575,2021-07-24 23:00:00,352.28,334.6,5260.307,9477.47,12464.74306,36729.566,4934.358,124.8719,88.81793
576,2021-07-25 00:00:00,353.18,354.99,3701.057,7098.275,12368.11504,40862.598,4964.8564,110.73263,58.286453
577,2021-07-25 01:00:00,355.95,354.5,1723.4314,8823.151,12106.7667,38644.008,4958.5723,86.96578,86.4505
578,2021-07-25 02:00:00,352.72,350.14,276.0392,10165.663,11521.82492,35167.05,4959.4307,81.24926,0.0
579,2021-07-25 03:00:00,335.57,341.89,0.0,11088.32,11015.50304,31788.088,4957.583,60.36613,31.299356
580,2021-07-25 04:00:00,319.14,331.21,0.0,11754.381,10357.97027,28386.865,4953.423,56.36069,40.106552
581,2021-07-25 05:00:00,307.94,324.09,0.0,11883.056,9870.25288,25276.541,4962.8403,38.400875,35.96095
582,2021-07-25 06:00:00,298.76,312.16,0.0,11893.204,8909.8893,21913.635,4942.669,27.704893,24.864723
583,2021-07-25 07:00:00,285.89,307.17,0.0,11416.815,8337.04181,19805.477,4933.828,31.562756,45.878696
584,2021-07-25 08:00:00,267.87,302.31,0.0,11184.199,7891.74423,18476.475,4920.5464,20.648808,44.82473
585,2021-07-25 09:00:00,259.73,307.39,0.0,10288.542,7779.40865,18369.719,4928.291,26.336903,53.741947
586,2021-07-25 10:00:00,260.55,314.47,0.0,9681.073,8024.99751,18638.55,4948.262,30.802517,0.0
587,2021-07-25 11:00:00,280.01,322.08,0.0,9237.707,8250.66425,20002.07,4925.7383,38.756775,10.973371
588,2021-07-25 12:00:00,298.28,334.51,102.11264,8193.036,8660.54474,20898.227,4947.8237,33.415344,59.849426
589,2021-07-25 13:00:00,309.15,335.08,1024.7684,7678.2974,8944.82999,22175.736,4942.3237,40.545578,45.197903
590,2021-07-25 14:00:00,332.6,337.39,2744.8691,6467.1084,9395.60431,24508.844,4954.9873,25.163042,78.217865
591,2021-07-25 15:00:00,341.37,336.26,4718.7827,5461.7715,9809.38222,27430.97,4936.8784,49.703056,75.66352
592,2021-07-25 16:00:00,344.19,342.63,5622.911,4581.9316,10475.96922,30247.047,4946.1465,85.249535,87.2132
593,2021-07-25 17:00:00,355.88,350.57,5994.9517,3958.582,11190.53977,33843.72,4953.95,104.96131,104.069984
594,2021-07-25 18:00:00,363.5,358.21,5979.349,3296.514,11657.53803,36863.22,4936.0786,143.25557,109.39763
595,2021-07-25 19:00:00,365.0,360.21,5814.171,3518.58,11987.61993,39315.02,4936.575,169.26971,110.09813
596,2021-07-25 20:00:00,362.54,362.92,5848.902,3400.727,12349.69016,41845.836,4948.525,171.05923,69.13368
597,2021-07-25 21:00:00,357.65,362.29,5807.4375,3731.2812,12464.2344,43468.535,4952.6514,172.97893,97.65435
598,2021-07-25 22:00:00,350.95,359.29,5544.5093,4550.3926,12373.24238,44390.66,4950.3784,133.36429,92.759514
599,2021-07-25 23:00:00,349.76,357.6,5144.352,5153.579,12247.87165,43890.69,4930.1787,130.03581,88.81793
600,2021-07-26 00:00:00,353.91,351.43,4297.992,7389.234,12586.2297,39870.45,4963.039,125.77671,58.286453
601,2021-07-26 01:00:00,365.75,350.36,2201.538,9357.205,12357.96069,37676.273,4956.4604,101.56556,86.4505
602,2021-07-26 02:00:00,370.99,350.37,476.6897,10273.767,11869.55783,34350.23,4957.484,92.834915,0.0
603,2021-07-26 03:00:00,363.32,348.67,0.0,10481.279,11509.95585,31224.025,4955.861,72.20998,31.299356
604,2021-07-26 04:00:00,355.68,342.55,0.0,10648.5205,10968.0948,28265.951,4951.632,58.076435,40.106552
605,2021-07-26 05:00:00,347.83,334.57,0.0,11017.767,10471.99953,25313.752,4961.2856,43.281605,35.96095
606,2021-07-26 06:00:00,341.65,326.77,0.0,10663.386,9535.13906,22437.562,4940.858,24.88602,24.864723
607,2021-07-26 07:00:00,341.88,324.36,0.0,9736.557,8780.08442,20466.613,4931.9736,38.81423,45.878696
608,2021-07-26 08:00:00,341.85,317.41,0.0,9730.588,8224.35262,19165.68,4918.6235,29.963486,44.82473
609,2021-07-26 09:00:00,339.69,324.62,10.528396,8420.232,7962.01536,19113.936,4926.416,34.663902,53.741947
610,2021-07-26 10:00:00,341.67,327.93,0.0,8192.636,8095.86606,19575.383,4946.605,39.13594,0.0
611,2021-07-26 11:00:00,350.3,335.55,0.0,7647.141,8287.91744,20730.256,4923.82,48.817978,10.973371
612,2021-07-26 12:00:00,346.65,348.03,0.0,6671.7866,8659.43059,21857.36,4945.924,51.34839,59.849426
613,2021-07-26 13:00:00,354.84,347.62,914.0603,6270.12,8978.83545,23135.004,4940.301,46.69151,45.197903
614,2021-07-26 14:00:00,351.82,351.52,2728.6038,4834.1333,9601.83586,25470.447,4953.1143,30.60949,78.217865
615,2021-07-26 15:00:00,358.38,347.62,4777.778,4126.1094,10118.60115,28397.105,4935.263,42.66363,75.66352
616,2021-07-26 16:00:00,360.33,353.9,5789.359,3247.791,10944.60783,31466.209,4944.3716,63.06694,87.2132
617,2021-07-26 17:00:00,365.29,359.94,6229.9487,2771.1353,11690.30795,34801.26,4952.065,74.759315,104.069984
618,2021-07-26 18:00:00,368.49,366.24,6274.451,2163.5652,12121.14893,37889.652,4934.046,110.9567,109.39763
619,2021-07-26 19:00:00,367.42,366.76,6207.03,2488.1768,12449.02568,40312.223,4934.5293,136.69485,110.09813
620,2021-07-26 20:00:00,364.6,368.72,6154.4443,2406.0154,12692.68863,42538.457,4946.537,148.66606,69.13368
621,2021-07-26 21:00:00,361.87,368.34,6098.266,2679.1943,12812.43949,44054.938,4950.763,149.17102,97.65435
622,2021-07-26 22:00:00,356.96,364.3,5831.013,3479.9094,12561.67137,44612.49,4948.365,136.32785,92.759514
623,2021-07-26 23:00:00,351.17,360.76,5516.7334,4266.764,12352.86212,43876.35,4928.4697,134.83354,88.81793
624,2021-07-27 00:00:00,351.96,355.69,4685.2754,5903.902,12201.43444,43136.875,4962.4204,89.22182,58.286453
625,2021-07-27 01:00:00,365.21,355.38,2613.732,7687.013,11957.03059,40980.633,4978.9785,73.34233,86.4505
626,2021-07-27 02:00:00,382.88,354.5,737.2496,8777.172,11275.5092,37834.49,4971.147,66.31041,0.0
627,2021-07-27 03:00:00,377.17,353.67,0.0,9085.271,10857.65917,34678.895,4959.9043,50.419758,31.299356
628,2021-07-27 04:00:00,367.78,346.53,0.0,9421.495,10264.14166,31462.523,4943.5483,39.704174,40.106552
629,2021-07-27 05:00:00,365.46,341.18,0.0,9669.668,9912.93018,28899.348,4935.703,29.670536,35.96095
630,2021-07-27 06:00:00,359.17,333.49,0.0,9425.476,9019.62473,25849.129,4939.541,18.03374,24.864723
631,2021-07-27 07:00:00,360.87,333.09,0.0,8584.171,8458.27727,24175.715,4943.7397,24.4032,45.878696
632,2021-07-27 08:00:00,366.44,327.81,0.0,8596.281,7987.09639,23261.385,4941.029,21.209862,44.82473
633,2021-07-27 09:00:00,374.08,335.25,78.39216,7324.474,7843.33831,23036.67,4936.6226,24.357794,53.741947
634,2021-07-27 10:00:00,380.84,339.88,0.0,7138.5938,8137.54287,23127.137,4943.616,25.661718,0.0
635,2021-07-27 11:00:00,383.89,346.67,0.0,6735.0215,8437.73634,24379.719,4942.785,29.892569,10.973371
636,2021-07-27 12:00:00,384.67,361.03,0.0,5825.6597,9195.45287,25157.531,4963.663,32.638546,59.849426
637,2021-07-27 13:00:00,379.83,364.01,755.70526,5312.514,9742.8082,26619.686,4966.963,27.24666,45.197903
638,2021-07-27 14:00:00,365.23,364.64,2468.1467,4183.821,10304.9583,28843.867,4969.87,20.365124,78.217865
639,2021-07-27 15:00:00,365.61,359.79,4327.449,3537.619,10681.80015,31738.756,4925.945,36.421715,75.66352
640,2021-07-27 16:00:00,366.43,361.73,5326.7773,2835.833,11202.55197,34318.07,4954.624,53.152462,87.2132
641,2021-07-27 17:00:00,371.26,364.66,5738.1416,2394.1318,11566.8042,37705.81,4952.629,67.18639,104.069984
642,2021-07-27 18:00:00,373.58,367.1,5886.1714,2107.4624,11819.42035,40446.4,4944.1646,93.900566,109.39763
643,2021-07-27 19:00:00,374.0,365.85,6024.3184,2237.798,11868.77203,42603.555,4958.079,113.16436,110.09813
644,2021-07-27 20:00:00,371.73,367.28,5983.3857,2365.0984,12214.478,44619.605,4959.988,120.87086,69.13368
645,2021-07-27 21:00:00,369.96,365.25,5973.7285,2910.0603,12325.45527,45566.527,4964.987,120.87813,97.65435
646,2021-07-27 22:00:00,370.15,363.27,5767.041,3514.761,12312.52958,45577.086,4956.829,107.167816,92.759514
647,2021-07-27 23:00:00,371.09,358.84,5615.9346,4400.5586,12183.14006,44426.44,4932.202,106.04727,88.81793
648,2021-07-28 00:00:00,370.27,371.01,4239.8076,3601.3525,12360.08235,45008.883,4962.7056,65.44827,58.286453
649,2021-07-28 01:00:00,376.2,372.15,2100.8882,5241.34,12070.8613,42941.836,4979.525,56.616398,86.4505
650,2021-07-28 02:00:00,385.63,368.92,405.24374,6719.163,11347.0969,39804.9,4971.5947,48.89182,0.0
651,2021-07-28 03:00:00,372.03,365.29,0.0,7294.213,10921.8365,36605.133,4960.4375,36.68768,31.299356
652,2021-07-28 04:00:00,364.89,357.65,0.0,7826.354,10335.04388,33394.703,4943.934,33.335957,40.106552
653,2021-07-28 05:00:00,358.0,352.8,0.0,8137.205,10021.50165,30900.992,4936.0024,22.824587,35.96095
654,2021-07-28 06:00:00,351.64,345.56,0.0,7970.543,9132.09643,27711.338,4940.0166,17.521667,24.864723
655,2021-07-28 07:00:00,348.79,344.94,0.0,7316.1294,8599.86071,26142.785,4944.3516,17.744486,45.878696
656,2021-07-28 08:00:00,353.09,340.41,0.0,7262.599,8116.69604,25141.678,4941.75,16.358898,44.82473
657,2021-07-28 09:00:00,360.52,347.33,33.69323,6099.1104,7942.0894,24806.846,4937.149,20.701286,53.741947
658,2021-07-28 10:00:00,364.47,351.15,0.0,5930.4297,8215.22402,24790.406,4944.155,21.435534,0.0
659,2021-07-28 11:00:00,370.84,357.4,0.0,5499.392,8479.13672,25764.816,4943.4805,23.62982,10.973371
660,2021-07-28 12:00:00,376.77,370.6,0.0,4733.189,9258.91316,26290.002,4964.323,21.930174,59.849426
661,2021-07-28 13:00:00,379.65,374.34,753.6619,4107.499,9847.39525,27647.889,4967.6807,19.812403,45.197903
662,2021-07-28 14:00:00,382.67,372.16,2490.2673,3256.6594,10421.68594,29458.342,4970.4604,15.083211,78.217865
663,2021-07-28 15:00:00,378.88,364.7,4510.601,2774.866,10827.03335,32024.725,4926.518,32.76722,75.66352
664,2021-07-28 16:00:00,375.51,365.47,5498.373,2213.351,11339.26066,34352.25,4955.1787,49.98123,87.2132
665,2021-07-28 17:00:00,373.73,366.2,5911.9287,2073.1506,11675.36304,37529.82,4952.9473,65.78934,104.069984
666,2021-07-28 18:00:00,373.68,365.17,5923.0933,2494.1785,11894.54133,40045.746,4944.741,91.708305,109.39763
667,2021-07-28 19:00:00,370.15,364.98,5870.169,2621.1162,11936.29111,41957.28,4958.804,108.84941,110.09813
668,2021-07-28 20:00:00,370.54,364.94,5829.3677,3079.2463,12314.82875,43994.227,4960.5376,112.5232,69.13368
669,2021-07-28 21:00:00,365.09,360.26,5778.549,4163.563,12393.79102,44783.977,4965.768,113.68009,97.65435
670,2021-07-28 22:00:00,358.29,359.5,5507.8325,4628.7285,12410.40787,44621.45,4957.327,90.83904,92.759514
671,2021-07-28 23:00:00,352.85,353.98,5278.1826,5753.611,12238.33893,43325.598,4933.0137,88.46952,88.81793
672,2021-07-29 00:00:00,361.9,355.02,4071.4702,6788.364,12373.18555,41248.777,4956.617,74.048836,58.286453
673,2021-07-29 01:00:00,370.32,355.3,2586.646,7832.4224,12097.31256,39182.062,4972.9,62.803196,86.4505
674,2021-07-29 02:00:00,381.63,352.69,984.57556,8917.007,11378.21875,36310.457,4965.164,55.121433,0.0
675,2021-07-29 03:00:00,385.0,354.06,0.0,9092.77,10961.05348,33356.62,4954.265,41.53506,31.299356
676,2021-07-29 04:00:00,385.24,347.19,0.0,9381.831,10373.77676,30321.549,4938.061,32.53706,40.106552
677,2021-07-29 05:00:00,385.91,343.59,0.0,9421.281,10058.14374,28091.213,4930.6675,20.829239,35.96095
678,2021-07-29 06:00:00,383.18,337.18,0.0,9018.392,9157.83204,25335.814,4934.302,15.262524,24.864723
679,2021-07-29 07:00:00,384.81,337.01,0.0,8228.138,8611.64138,23921.652,4938.0767,16.216864,45.878696
680,2021-07-29 08:00:00,392.3,335.29,0.0,7767.8657,8117.83615,23218.547,4935.484,15.262771,44.82473
681,2021-07-29 09:00:00,401.9,341.6,0.0,6732.8945,7946.87681,23006.525,4931.137,18.47136,53.741947
682,2021-07-29 10:00:00,407.71,347.32,0.0,6338.5835,8233.41035,23128.402,4938.5757,15.986647,0.0
683,2021-07-29 11:00:00,410.41,356.28,0.0,5643.4106,8523.77011,24326.02,4937.5786,20.855066,10.973371
684,2021-07-29 12:00:00,411.81,369.23,82.72936,4908.6724,9340.14794,25082.11,4958.3037,20.503813,59.849426
685,2021-07-29 13:00:00,410.09,377.84,309.6039,4240.566,9947.97331,26578.719,4961.474,21.726496,45.197903
686,2021-07-29 14:00:00,391.21,379.71,1406.8527,3462.9246,10531.37998,28669.43,4963.974,20.165918,78.217865
687,2021-07-29 15:00:00,378.12,372.95,3274.8767,2889.4622,10924.1097,31425.072,4921.039,44.05278,75.66352
688,2021-07-29 16:00:00,372.22,371.27,4499.19,2370.0847,11416.97127,33814.645,4949.335,67.50841,87.2132
689,2021-07-29 17:00:00,372.36,370.86,4895.9775,2343.5217,11723.31502,36985.086,4947.494,85.503975,104.069984
690,2021-07-29 18:00:00,370.56,368.47,4988.3994,2859.5364,11922.26671,39413.53,4938.847,106.31018,109.39763
