,UTC time,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,other,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_solar_production_forecast,avg_wind_production_forecast,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_hydro_production_forecast,avg_other_production_forecast
3254,2020-05-15 14:00:00,266.06,5398,17908,4880,6,1213,10926,7,3.9574086771119,295.465303549691,288.782761353525,222.987463376149,1.45588972953744,571.9517,4158.591,7402.0415,19769.307,5008.272,111.44851,13.871383
3255,2020-05-15 15:00:00,257.77,5463,18645,4879,6,2068,11817,7,3.9574086771119,295.465303549691,288.782761353525,222.987463376149,1.45588972953744,959.93726,3299.4077,8096.3257,21076.748,5024.384,119.569466,12.279657
3256,2020-05-15 16:00:00,253.14,5468,20083,4893,52,2530,12757,9,4.2188445162004,298.569967666654,288.310685890983,432.406378794147,3.64443062578735,1127.1843,3207.7876,8333.968,22344.143,5035.241,129.9735,13.0972185
3257,2020-05-15 17:00:00,264.89,5811,22497,4929,177,2624,12070,10,4.2188445162004,298.569967666654,288.310685890983,432.406378794147,3.64443062578735,1240.6615,3208.4255,8787.954,23366.023,5019.3647,137.29376,11.916637
3258,2020-05-15 18:00:00,290.11,7036,24889,4964,186,2646,10467,13,4.2188445162004,298.569967666654,288.310685890983,432.406378794147,3.64443062578735,1219.576,3140.9275,8946.672,24488.088,4977.419,131.26743,14.014262
3259,2020-05-15 19:00:00,312.59,8458,26459,4987,187,2504,9295,9,3.68343240980096,300.22991868896,287.437830273106,727.000531706078,1.66817778904883,1128.8188,2485.9724,9137.088,25910.22,5012.0703,132.58983,12.753683
3260,2020-05-15 20:00:00,323.06,9012,27370,5017,152,1811,9197,15,3.68343240980096,300.22991868896,287.437830273106,727.000531706078,1.66817778904883,1102.4381,2098.331,9317.412,26979.756,4995.747,135.2384,12.852877
3261,2020-05-15 21:00:00,297.16,7238,27054,5050,159,1404,11298,7,3.68343240980096,300.22991868896,287.437830273106,727.000531706078,1.66817778904883,1109.9895,2844.321,9241.595,27547.842,4999.915,142.40987,12.624181
3262,2020-05-15 22:00:00,276.4,6282,25987,5063,142,1219,13379,11,4.1400738955806,299.532794226266,287.527201115503,571.604248939357,3.22862588948637,1127.1168,2548.889,9157.355,27505.852,5031.67,132.31773,13.71181
3263,2020-05-15 23:00:00,284.45,6861,25536,5068,107,564,13427,16,4.1400738955806,299.532794226266,287.527201115503,571.604248939357,3.22862588948637,994.34247,3039.0095,9267.252,26918.764,5023.89,141.66257,11.59115
3264,2020-05-16 00:00:00,254.97,5778,22750,5068,142,382,16126,7,4.1400738955806,299.532794226266,287.527201115503,571.604248939357,3.22862588948637,1910.8706,4254.423,7657.7866,24494.477,5053.932,119.60265,21.7406
3265,2020-05-16 01:00:00,238.72,5233,20048,5068,144,268,16992,14,4.21238688278472,295.073919864052,288.167896451452,35.017228861362,1.10140605394509,1567.931,4726.514,7798.476,23511.168,5078.444,111.87851,20.340965
3266,2020-05-16 02:00:00,237.67,5216,18808,5068,143,51,16684,8,4.21238688278472,295.073919864052,288.167896451452,35.017228861362,1.10140605394509,1086.3396,4843.2993,7948.457,21621.586,5083.2515,101.90855,19.540476
3267,2020-05-16 03:00:00,241.75,5163,17942,5069,44,0,15488,10,4.21238688278472,295.073919864052,288.167896451452,35.017228861362,1.10140605394509,575.51215,4906.2515,7772.574,19358.623,5066.6743,96.36634,18.536165
3268,2020-05-16 04:00:00,264.56,5084,18720,5070,8,0,11915,10,3.65989485902623,293.685927003055,288.791081825755,17.6077704441183,1.68214316387716,112.533676,5608.9233,7545.2017,16493.9,5076.979,86.23258,18.096869
3269,2020-05-16 05:00:00,246.09,4915,15081,5070,16,0,12783,9,3.65989485902623,293.685927003055,288.791081825755,17.6077704441183,1.68214316387716,0,6167.7603,7118.383,14143.332,5051.401,70.86913,17.785177
3270,2020-05-16 06:00:00,237.46,4680,13071,5071,63,0,12468,6,3.65989485902623,293.685927003055,288.791081825755,17.6077704441183,1.68214316387716,127.214,6179.25,6582.3423,12566.463,5066.479,60.453938,17.522394
3271,2020-05-16 07:00:00,236.49,4291,12552,5081,91,0,11429,11,3.48151559196095,292.815208162441,288.768734734872,0,0.354135768865557,101.97998,6204.8438,5795.3164,11512.548,5043.557,56.771755,18.146996
3272,2020-05-16 08:00:00,241.62,4124,12525,5093,82,0,10340,9,3.48151559196095,292.815208162441,288.768734734872,0,0.354135768865557,158.85475,6601.978,5228.3647,10586.077,5047.0303,51.77721,18.506832
3273,2020-05-16 09:00:00,266.61,4406,13501,5094,63,0,8249,14,3.48151559196095,292.815208162441,288.768734734872,0,0.354135768865557,51.019333,5928.827,4971.8574,11149.9375,5054.655,48.122044,20.102055
3274,2020-05-16 10:00:00,299.14,4702,14634,5096,60,0,5591,40,3.33101432795264,292.130323706167,288.508602299083,0.727021314241419,0.63947198489168,0,5669.7744,5251.1924,12109.596,5088.1123,57.514076,19.990112
3275,2020-05-16 11:00:00,311.89,4643,15583,5097,62,0,4455,47,3.33101432795264,292.130323706167,288.508602299083,0.727021314241419,0.63947198489168,0,4890.4507,5745.101,13090.824,5075.0684,65.53444,21.429758
3276,2020-05-16 12:00:00,331.44,4634,17460,5098,33,0,2931,53,3.33101432795264,292.130323706167,288.508602299083,0.727021314241419,0.63947198489168,18.538548,4722.4893,6421.899,14673.413,5081.4004,74.45828,21.303238
3277,2020-05-16 13:00:00,325.59,4648,17364,5099,15,319,3171,45,4.27771320051691,296.076416015536,288.65152422233,270.975461736298,0.224897665938995,143.29141,4109.3413,7027.2827,16135.846,5044.149,88.71328,21.31635
3278,2020-05-16 14:00:00,310.65,4603,17270,5099,14,1619,3266,48,4.27771320051691,296.076416015536,288.65152422233,270.975461736298,0.224897665938995,236.85341,3285.11,7500.5405,17561.635,5052.183,108.458786,21.396692
3279,2020-05-16 15:00:00,309.49,4907,17915,5100,13,2442,3130,46,4.27771320051691,296.076416015536,288.65152422233,270.975461736298,0.224897665938995,641.5137,3016.062,8236.269,18916.443,5069.796,122.64822,21.525389
3280,2020-05-16 16:00:00,311.4,4992,19298,5100,118,2834,2806,41,4.440887685886,299.608435364198,287.826820495901,523.114947914608,0.376887404256584,1222.7295,2643.7625,8507.12,20339.684,5084.9116,132.63454,21.562368
3281,2020-05-16 17:00:00,310.57,4985,20516,5100,173,3007,2892,38,4.440887685886,299.608435364198,287.826820495901,523.114947914608,0.376887404256584,1769.831,2271.9492,8964.034,21553.404,5059.5957,138.69138,21.011631
3282,2020-05-16 18:00:00,310.23,5116,21305,5100,190,3079,3177,29,4.440887685886,299.608435364198,287.826820495901,523.114947914608,0.376887404256584,1809.5642,2006.1746,9084.119,23019.404,5037.9136,137.59047,21.706903
3283,2020-05-16 19:00:00,309.81,5279,21710,5099,126,3192,3487,18,4.48819988470746,301.470239532826,286.799829635603,893.943872789794,0.109419482264564,1538.4719,1766.6555,9272.208,24377.25,5064.9673,135.41182,19.379623
3284,2020-05-16 20:00:00,312.2,5485,22290,5099,142,3211,3555,15,4.48819988470746,301.470239532826,286.799829635603,893.943872789794,0.109419482264564,1655.0105,2038.948,9495.6455,25511.838,5042.5103,133.7374,19.869806
3285,2020-05-16 21:00:00,321.17,5993,23026,5099,109,3205,3289,16,4.48819988470746,301.470239532826,286.799829635603,893.943872789794,0.109419482264564,1575.5044,2124.1687,9372.419,26098.982,5029.867,137.27524,18.606142
3286,2020-05-16 22:00:00,331.95,6595,23659,5098,109,3151,2871,17,4.03820402925019,300.662543630996,287.427801010831,701.460652399521,0.169645285112607,1605.0509,2424.574,9318.584,26310.729,5083.218,131.39282,18.498087
3287,2020-05-16 23:00:00,339.13,6993,23945,5098,101,3113,2563,24,4.03820402925019,300.662543630996,287.427801010831,701.460652399521,0.169645285112607,1554.0326,2900.3828,9521.668,25618.67,5068.9404,135.91095,17.81621
3288,2020-05-17 00:00:00,349.6,7470,24178,5099,100,2747,2242,13,4.03820402925019,300.662543630996,287.427801010831,701.460652399521,0.169645285112607,2056.377,3791.5945,10419.436,28418.13,5050.8535,97.33093,12.220883
3289,2020-05-17 01:00:00,365.64,7802,24440,5098,96,1431,2084,5,3.89141251672314,296.340926269114,287.613760134101,44.002581320981,0.011424464553264,1508.3514,4495.7534,10305.389,27128.77,5074.6406,92.75086,11.78976
3290,2020-05-17 02:00:00,379.96,8315,24393,5098,58,99,2424,3,3.89141251672314,296.340926269114,287.613760134101,44.002581320981,0.011424464553264,886.71674,5070.9443,10018.5,24906.176,5078.567,82.96322,10.5937605
3291,2020-05-17 03:00:00,365.32,7519,23475,5098,32,0,3297,5,3.89141251672314,296.340926269114,287.613760134101,44.002581320981,0.011424464553264,352.50333,5611.2983,9577.412,22243.713,5062.3867,81.49754,10.327833
3292,2020-05-17 04:00:00,354.78,6645,22247,5098,13,0,3436,4,3.57227366519712,294.58626897922,287.985602977856,21.9771092197011,0.012789554579738,0,6468.6226,9044.6875,19341.693,5071.7827,69.690636,10.110173
3293,2020-05-17 05:00:00,344.35,5697,21029,5098,4,0,3344,5,3.57227366519712,294.58626897922,287.985602977856,21.9771092197011,0.012789554579738,0,7245.0977,8371.446,17049.451,5047.7188,53.8361,9.514658
3294,2020-05-17 06:00:00,341.77,5402,19474,5099,4,0,3126,14,3.57227366519712,294.58626897922,287.985602977856,21.9771092197011,0.012789554579738,153.39381,7569.524,7729.708,15355.931,5062.3647,43.1091,9.534188
3295,2020-05-17 07:00:00,338.3,5137,18308,5099,5,0,3026,16,3.09024604506268,293.183695057907,287.939768052866,0,0.010235569264962,97.15764,7764.6533,6902.5386,14153.202,5040.385,39.439045,11.728785
3296,2020-05-17 08:00:00,343.41,5068,17753,5099,5,0,2421,4,3.09024604506268,293.183695057907,287.939768052866,0,0.010235569264962,151.65927,7757.644,6320.136,13228.077,5042.9507,32.961163,12.221943
3297,2020-05-17 09:00:00,346.38,4993,17407,5099,5,0,2048,4,3.09024604506268,293.183695057907,287.939768052866,0,0.010235569264962,119.91748,7107.0415,5880.085,13624.272,5049.683,32.122906,11.896421
3298,2020-05-17 10:00:00,345.61,4955,16948,5100,5,0,2034,3,2.79011781882507,292.381471897969,287.936912047695,1.21175333941644,0.010235569264962,0,6472.9893,5938.1904,14389.427,5083.0645,38.837597,12.782562
3299,2020-05-17 11:00:00,341.94,4956,16317,5100,5,0,2295,2,2.79011781882507,292.381471897969,287.936912047695,1.21175333941644,0.010235569264962,0,5615.471,6141.409,15104.22,5070.684,45.915947,13.604644
3300,2020-05-17 12:00:00,338.22,4934,16065,5100,5,2,2559,5,2.79011781882507,292.381471897969,287.936912047695,1.21175333941644,0.010235569264962,223.04846,5269.3555,6525.4224,16351.248,5074.6064,60.724625,12.919736
3301,2020-05-17 13:00:00,329.58,4802,15979,5100,5,530,2598,3,3.64320779003931,297.6756721935,288.273963599207,324.886458810641,0,435.4901,4341.7305,7004.926,17724.621,5039.669,75.65559,14.775086
3302,2020-05-17 14:00:00,320.79,4825,16715,5101,5,2119,1949,5,3.64320779003931,297.6756721935,288.273963599207,324.886458810641,0,447.30695,3408.4568,7482.6904,19137.582,5047.459,96.319016,14.398468
3303,2020-05-17 15:00:00,321.24,4991,18394,5102,5,2923,1582,4,3.64320779003931,297.6756721935,288.273963599207,324.886458810641,0,853.09467,3205.5203,8189.961,20779.328,5064.28,109.391525,12.5550585
3304,2020-05-17 16:00:00,317.77,4990,19985,5101,83,3169,1880,4,3.83936590610454,302.181892937414,286.94950979532,592.989818190044,0,1504.2152,2687.597,8621.224,22342.312,5079.251,120.77399,13.3508
3305,2020-05-17 17:00:00,322.32,5201,22243,5100,144,3235,1877,4,3.83936590610454,302.181892937414,286.94950979532,592.989818190044,0,1856.7297,2429.601,9215.299,23785.508,5054.69,125.43145,12.016297
3306,2020-05-17 18:00:00,333.25,5921,24351,5099,198,3264,1710,4,3.83936590610454,302.181892937414,286.94950979532,592.989818190044,0,1829.2186,2218.434,9546.939,25717.295,5035.046,122.80369,14.490659
3307,2020-05-17 19:00:00,347.3,7034,25762,5099,122,3274,1551,5,4.04373921243813,304.185962806398,285.902807996003,953.185216990189,0,1451.2051,2168.8457,9987.658,27350.633,5060.139,121.46909,12.808794
3308,2020-05-17 20:00:00,360.12,8299,26772,5097,140,3262,1453,4,4.04373921243813,304.185962806398,285.902807996003,953.185216990189,0,1621.3424,2695.375,10378.935,28685.791,5037.4575,115.75182,13.169764
3309,2020-05-17 21:00:00,367.31,9157,27782,5094,140,3264,1501,10,4.04373921243813,304.185962806398,285.902807996003,953.185216990189,0,1460.2374,2926.2742,10578.001,29692.332,5025.6006,119.90623,12.824908
3310,2020-05-17 22:00:00,371.75,9746,28715,5093,138,3242,1578,13,4.39043582631271,302.933932011307,286.856807488484,744.251882129379,0.001496307910368,1564.6595,3838.9546,10652.739,30021.412,5077.3696,111.434204,14.028567
3311,2020-05-17 23:00:00,372.59,9824,29438,5093,104,3176,1646,17,4.39043582631271,302.933932011307,286.856807488484,744.251882129379,0.001496307910368,1503.0973,4423.653,10779.893,29135.973,5062.9575,116.43171,11.492953
3312,2020-05-18 00:00:00,373.29,9811,29383,5093,105,2857,1855,10,4.39043582631271,302.933932011307,286.856807488484,744.251882129379,0.001496307910368,2015.3917,7198.8135,10119.703,29894.646,5046.695,108.22725,11.515451
3313,2020-05-18 01:00:00,377.18,9653,28607,5093,135,1461,2566,5,4.53760585330003,298.21516428904,287.164168498292,45.5052033888346,0.007901725525692,1425.4507,8189.902,9887.189,29156.578,5058.7676,102.00599,11.175064
3314,2020-05-18 02:00:00,370.45,9208,27049,5093,135,92,4333,5,4.53760585330003,298.21516428904,287.164168498292,45.5052033888346,0.007901725525692,810.1163,9308.755,9564.992,27129.693,5065.099,88.967,10.190196
3315,2020-05-18 03:00:00,329.08,7095,24826,5093,71,0,7217,5,4.53760585330003,298.21516428904,287.164168498292,45.5052033888346,0.007901725525692,326.9563,10446.461,9095.296,24776.676,5053.164,84.9471,9.9466
3316,2020-05-18 04:00:00,288.07,5318,21164,5093,23,0,9622,6,4.62575341880361,296.185409413322,287.859783110554,22.7512792059482,0.028509898095872,0,11699.067,8558.5625,21579.602,5063.521,71.98579,9.781011
3317,2020-05-18 05:00:00,258.11,4907,16281,5093,0,0,11514,6,4.62575341880361,296.185409413322,287.859783110554,22.7512792059482,0.028509898095872,0,12941.986,7950.71,18975.605,5046.064,57.15358,9.460696
3318,2020-05-18 06:00:00,235.48,4817,12115,5092,0,0,12567,6,4.62575341880361,296.185409413322,287.859783110554,22.7512792059482,0.028509898095872,99.970116,13504.474,7390.7295,16914.582,5056.8286,49.759285,9.5930805
3319,2020-05-18 07:00:00,222.19,4520,10064,5093,0,0,12551,5,4.13699256194562,294.611082135984,288.12623771105,0,0.0407227977643,75.18112,13676.808,6702.8525,15067.891,5042.696,44.841633,11.416235
3320,2020-05-18 08:00:00,220.11,4294,9714,5093,0,0,12063,5,4.13699256194562,294.611082135984,288.12623771105,0,0.0407227977643,143.42584,14082.295,6258.7163,13314.529,5039.853,36.12262,12.045466
3321,2020-05-18 09:00:00,221.91,4226,9660,5094,0,0,11606,4,4.13699256194562,294.611082135984,288.12623771105,0,0.0407227977643,117.14653,13639.526,5896.4663,13322.267,5046.9336,29.249428,11.726068
3322,2020-05-18 10:00:00,224.6,4152,9968,5094,0,0,11265,5,3.71283376662154,293.690713603548,288.158466174564,1.16661339918948,0.133340649644045,0,13189.269,6067.622,13829.256,5073.614,29.933973,12.310933
3323,2020-05-18 11:00:00,226.39,4049,10771,5094,0,0,11293,7,3.71283376662154,293.690713603548,288.158466174564,1.16661339918948,0.133340649644045,0,12311.36,6299.002,14398.692,5061.51,34.22997,12.933028
3324,2020-05-18 12:00:00,234.85,4359,11819,5094,0,3,11460,6,3.71283376662154,293.690713603548,288.158466174564,1.16661339918948,0.133340649644045,227.86559,11657.126,6691.2427,15745.235,5063.337,45.57244,12.489242
3325,2020-05-18 13:00:00,253.53,4792,13732,5094,0,624,10174,8,4.31851070343268,298.712020900419,288.346444920652,311.795664751151,0.021852224016508,464.62567,10600.692,7118.4893,17138.19,5035.655,67.53728,14.075472
3326,2020-05-18 14:00:00,279.89,5072,17551,5093,0,2444,6821,7,4.31851070343268,298.712020900419,288.346444920652,311.795664751151,0.021852224016508,544.3796,9693.695,7592.423,18651.76,5051.937,95.28403,13.8426895
3327,2020-05-18 15:00:00,288.92,5549,19977,5093,2,3119,6447,8,4.31851070343268,298.712020900419,288.346444920652,311.795664751151,0.021852224016508,920.36444,8991.549,8315.002,20294.426,5058.0903,114.23029,12.2625885
3328,2020-05-18 16:00:00,300.09,6182,22637,5093,143,3227,6292,8,4.69054941951232,303.284440943713,287.427799441083,572.271265931271,0.039387610049745,1528.6145,8363.702,8747.82,22006.643,5070.5645,128.7792,13.081501
3329,2020-05-18 17:00:00,313.92,6838,25741,5091,198,3257,5774,6,4.69054941951232,303.284440943713,287.427799441083,572.271265931271,0.039387610049745,1780.4598,7870.439,9361.071,23401.064,5056.9253,134.87521,11.912789
3330,2020-05-18 18:00:00,330.42,7828,28684,5090,180,3243,5106,8,4.69054941951232,303.284440943713,287.427799441083,572.271265931271,0.039387610049745,1772.6202,7773.4673,9719.065,25402.184,5037.072,128.78607,13.986198
3331,2020-05-18 19:00:00,346.24,9208,30550,5088,145,3214,4656,5,5.00502110178532,304.837458471329,286.879252852978,919.777401397616,0.025474036879399,1423.3182,7686.595,10077.361,27307.854,5058.0312,126.09013,12.752366
3332,2020-05-18 20:00:00,351.74,9770,32767,5085,152,3222,4588,9,5.00502110178532,304.837458471329,286.879252852978,919.777401397616,0.025474036879399,1612.0891,8019.9536,10427.617,28651.105,5037.2666,121.94528,12.834905
3333,2020-05-18 21:00:00,352.41,9681,34847,5083,134,3140,4587,13,5.00502110178532,304.837458471329,286.879252852978,919.777401397616,0.025474036879399,1456.408,8567.995,10531.015,30044.434,5040.107,124.899185,12.612615
3334,2020-05-18 22:00:00,350.51,9635,35721,5078,135,3127,4913,16,5.6481744249585,302.580961444154,288.142904528488,708.067898452528,0.059210564311997,1547.8354,9135.172,10524.06,30492.756,5067.3955,119.43608,13.694461
3335,2020-05-18 23:00:00,348.45,9686,35726,5071,100,3024,5463,13,5.6481744249585,302.580961444154,288.142904528488,708.067898452528,0.059210564311997,1504.2172,9849.239,10521.477,29932.48,5053.4004,126.0809,11.598759
3336,2020-05-19 00:00:00,341.32,9671,34009,5069,135,2693,6832,13,5.6481744249585,302.580961444154,288.142904528488,708.067898452528,0.059210564311997,1346.6997,9935.237,10328.696,31493.436,5032.514,138.35107,13.676395
3337,2020-05-19 01:00:00,336.66,9663,31295,5067,100,1342,8748,9,5.12414957261582,298.067867714816,289.009214461876,40.7171618979807,0.117291572032248,832.21765,10654.175,10059.996,30765.291,5045.404,124.84577,13.163577
3338,2020-05-19 02:00:00,321.83,9227,27744,5066,91,100,11464,7,5.12414957261582,298.067867714816,289.009214461876,40.7171618979807,0.117291572032248,203.12715,11367.172,9669.435,28696.56,5052.3394,111.01244,12.349855
3339,2020-05-19 03:00:00,273.62,6946,23818,5065,65,0,15615,7,5.12414957261582,298.067867714816,289.009214461876,40.7171618979807,0.117291572032248,0,11979.527,9193.857,26265.26,5040.106,105.56378,11.92743
3340,2020-05-19 04:00:00,240.26,5514,19735,5062,39,0,17492,6,4.8966904124354,296.213593919416,289.174816595196,20.3150015133089,0.206289423014619,0,12735.528,8604.419,23032.633,5051.204,94.20722,11.6817665
3341,2020-05-19 05:00:00,223.65,4992,16196,5062,40,0,17478,7,4.8966904124354,296.213593919416,289.174816595196,20.3150015133089,0.206289423014619,26.358852,13468.968,7986.28,20379.438,5033.282,79.17175,11.440557
3342,2020-05-19 06:00:00,220.86,5237,13265,5063,2,0,16686,6,4.8966904124354,296.213593919416,289.174816595196,20.3150015133089,0.206289423014619,2.3133163,13627.262,7459.2656,18196.816,5044.098,71.427315,11.506279
3343,2020-05-19 07:00:00,219.84,5328,11379,5063,5,0,15810,9,4.49735810330923,294.735179538757,289.027701242982,0,0.072294165262122,35.006676,13431.131,6795.3584,16208.384,5029.403,67.905594,12.948178
3344,2020-05-19 08:00:00,215.63,5296,9964,5064,5,0,15445,6,4.49735810330923,294.735179538757,289.027701242982,0,0.072294165262122,40.27575,13625.628,6431.76,14395.886,5027.0957,66.035545,13.439051
3345,2020-05-19 09:00:00,214.29,4994,9744,5064,5,0,14738,5,4.49735810330923,294.735179538757,289.027701242982,0,0.072294165262122,77.91951,12971.282,6066.9253,14308.769,5035.143,57.722294,13.620764
3346,2020-05-19 10:00:00,212.88,4764,9799,5065,5,0,14417,6,4.00883248585419,293.704917716536,288.675726804866,1.05762848403974,0.192110661917009,0,12360.285,6211.0503,14717.871,5062.331,64.6819,13.974682
3347,2020-05-19 11:00:00,220.13,4900,10550,5066,8,0,14137,7,4.00883248585419,293.704917716536,288.675726804866,1.05762848403974,0.192110661917009,0,11382.474,6420.3447,15193.462,5049.3237,67.73391,14.701351
3348,2020-05-19 12:00:00,233.49,4997,12218,5066,82,2,13273,8,4.00883248585419,293.704917716536,288.675726804866,1.05762848403974,0.192110661917009,158.97404,10820.667,6775.2153,16525.963,5052.815,75.695564,14.411643
3349,2020-05-19 13:00:00,252.88,5503,14117,5065,83,624,11811,7,4.65122927584658,297.819350862326,288.688527487589,278.683639075832,0.080930123685116,356.40283,9912.901,7263.618,17931.025,5023.7817,95.65909,15.462182
3350,2020-05-19 14:00:00,270.25,5868,17196,5066,83,2453,9388,8,4.65122927584658,297.819350862326,288.688527487589,278.683639075832,0.080930123685116,710.5188,8995.921,7817.5737,19451.92,5039.9336,124.03674,15.384738
3351,2020-05-19 15:00:00,287.38,6123,21057,5066,119,3131,7817,10,4.65122927584658,297.819350862326,288.688527487589,278.683639075832,0.080930123685116,1103.0979,8459.651,8526.943,21167.049,5047.1133,148.30028,14.302705
3352,2020-05-19 16:00:00,309.15,7343,24163,5066,163,3210,7031,7,4.78678701568733,302.022453702926,287.965354255808,530.140760195324,0.135144664849312,1442.8488,7879.295,9069.151,22950.443,5059.9297,167.04948,15.082224
3353,2020-05-19 17:00:00,327.86,8758,26927,5066,222,3088,6636,9,4.78678701568733,302.022453702926,287.965354255808,530.140760195324,0.135144664849312,1514.1985,7319.572,9698.251,24376.525,5045.715,173.2636,14.067564
3354,2020-05-19 18:00:00,335.93,9678,29540,5066,225,3166,6760,6,4.78678701568733,302.022453702926,287.965354255808,530.140760195324,0.135144664849312,1497.4274,7079.8286,10062.812,26421.385,5024.245,167.30527,15.7336035
3355,2020-05-19 19:00:00,340.49,9811,32863,5065,184,3062,6636,17,5.01418850657749,303.80652927382,287.469268745597,894.953591103503,0.045800349567381,1326.4186,6973.8994,10409.498,28437.941,5046.369,159.53043,14.304913
3356,2020-05-19 20:00:00,346.76,9833,36198,5064,218,2835,6037,14,5.01418850657749,303.80652927382,287.469268745597,894.953591103503,0.045800349567381,1390.8069,7208.2744,10702.414,29810.506,5025.7437,156.26035,14.529775
3357,2020-05-19 21:00:00,346.23,9890,37899,5064,190,2555,6623,17,5.01418850657749,303.80652927382,287.469268745597,894.953591103503,0.045800349567381,1271.8984,7501.3164,10772.734,31314.002,5029.123,159.30765,14.021703
3358,2020-05-19 22:00:00,344.76,10092,38330,5063,136,2204,7572,20,5.80573167224476,301.62989033038,287.851173419816,693.990948559069,0.433709787726912,1260.2429,8001.0303,10762.4795,31710.322,5056.5415,152.79773,14.69767
3359,2020-05-19 23:00:00,341.24,10214,37810,5063,171,1587,8908,12,5.80573167224476,301.62989033038,287.851173419816,693.990948559069,0.433709787726912,1170.3004,8610.114,10670.356,31160.277,5043.113,156.63985,13.141768
3360,2020-05-20 00:00:00,337.6,10397,34988,5063,171,1025,10113,9,5.80573167224476,301.62989033038,287.851173419816,693.990948559069,0.433709787726912,1446.0342,14310.577,9845.753,26671.742,5036.247,141.8451,13.637762
3361,2020-05-20 01:00:00,332.8,10361,31829,5063,169,423,11205,4,5.68287289934669,296.92040146949,288.387209325871,38.9743736690143,1.08194148268133,1069.2428,14560.087,9666.877,25511.654,5049.055,129.5993,13.120127
3362,2020-05-20 02:00:00,316.33,9791,28204,5062,135,39,13286,6,5.68287289934669,296.92040146949,288.387209325871,38.9743736690143,1.08194148268133,606.44525,14630.508,9374.88,23471.014,5056.1094,115.47554,12.269387
3363,2020-05-20 03:00:00,315.03,9771,25892,5061,106,0,13160,9,5.68287289934669,296.92040146949,288.387209325871,38.9743736690143,1.08194148268133,246.03534,14427.477,8943.579,21034.807,5043.622,108.03577,11.855141
3364,2020-05-20 04:00:00,306.61,8925,23110,5062,44,0,12874,6,5.12891910553684,295.198710845317,288.924092656215,19.5299721460393,2.31899467943779,23.417782,14426.928,8452.382,18254.994,5054.9062,96.25777,11.607122
3365,2020-05-20 05:00:00,284.65,7182,20780,5063,39,0,13133,10,5.12891910553684,295.198710845317,288.924092656215,19.5299721460393,2.31899467943779,0,14321.503,7858.1245,16011.641,5036.88,79.965,11.325655
3366,2020-05-20 06:00:00,266.03,6006,18457,5064,39,0,13270,6,5.12891910553684,295.198710845317,288.924092656215,19.5299721460393,2.31899467943779,75.00732,13850.689,7336.021,14389.8,5047.687,71.24719,11.382904
3367,2020-05-20 07:00:00,244.4,5647,15094,5065,63,0,14550,6,4.04848799034073,294.425959067263,289.061628176687,0,0.445617467106372,67.62545,12927.488,6692.006,13237.872,5032.8022,67.23718,12.894356
3368,2020-05-20 08:00:00,235.24,5433,13378,5065,41,0,14689,8,4.04848799034073,294.425959067263,289.061628176687,0,0.445617467106372,128.06866,12764.803,6295.252,12324.054,5030.8203,63.125866,13.3797865
3369,2020-05-20 09:00:00,238.31,5388,13038,5066,39,0,13906,8,4.04848799034073,294.425959067263,289.061628176687,0,0.445617467106372,88.853386,11557.738,5930.3945,12702.524,5039.024,56.326954,13.531581
3370,2020-05-20 10:00:00,260.23,5719,14096,5067,39,0,11834,9,3.70157791724594,293.719319044636,288.897566547889,0.89781149998334,0.550106443041139,0,10692.235,6070.4087,13468.638,5066.085,64.81858,13.931818
3371,2020-05-20 11:00:00,276.56,5858,15541,5066,40,0,10395,10,3.70157791724594,293.719319044636,288.897566547889,0.89781149998334,0.550106443041139,0,9426.398,6276.24,14224.244,5052.5957,70.87563,14.683602
3372,2020-05-20 12:00:00,293.35,6063,17678,5067,77,2,9125,7,3.70157791724594,293.719319044636,288.897566547889,0.89781149998334,0.550106443041139,74.22615,8767.084,6656.878,15514.6045,5056.9014,78.57308,14.353147
3373,2020-05-20 13:00:00,314.63,7238,18610,5068,78,421,7960,8,4.84667442902133,297.777053620942,288.686163002422,269.260206783927,0.076688391421082,195.38307,7986.502,7192.66,16872.982,5027.6104,94.67912,15.469267
3374,2020-05-20 14:00:00,321.53,7726,20029,5068,103,1640,6750,8,4.84667442902133,297.777053620942,288.686163002422,269.260206783927,0.076688391421082,311.1394,7151.767,7810.8154,18232.723,5043.557,117.577,15.3592615
3375,2020-05-20 15:00:00,316,7784,21192,5067,66,2551,6883,10,4.84667442902133,297.777053620942,288.686163002422,269.260206783927,0.076688391421082,738.43475,6793.7876,8627.406,19717.293,5050.667,135.91551,14.220342
3376,2020-05-20 16:00:00,327.08,8604,23118,5069,142,2961,6255,7,5.21013704438536,301.407119357804,287.589017858896,499.525135353321,0.315741569339108,1235.0465,6576.326,9254.761,21147.611,5064.1177,149.988,14.999066
3377,2020-05-20 17:00:00,334.81,9287,25224,5074,214,3122,6038,5,5.21013704438536,301.407119357804,287.589017858896,499.525135353321,0.315741569339108,1561.473,6259.113,9947.183,22443.768,5049.254,157.1392,13.947542
