,UTC time,carbon_intensity,carbon_from_src_forecasts,avg_wind_production_forecast,avg_solar_production_forecast,avg_coal_production_forecast,avg_hydro_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_oil_production_forecast,avg_other_production_forecast
1753,2021-09-12 01:00:00,294.07,303.64,4570.3804,10.88258,20176.775,1405.3792,33100.387,32610.184,241.44283,1071.1418
1754,2021-09-12 02:00:00,284.68,297.11,4867.061,71.42945,18934.209,874.05096,32670.72,32657.525,241.47472,929.051
1755,2021-09-12 03:00:00,277.8,287.11,5099.9487,0.0,17655.588,689.2266,29469.521,32667.902,243.86873,767.21576
1756,2021-09-12 04:00:00,278.8,275.01,5248.2627,0.0,16493.775,849.6458,25558.121,32676.846,243.58061,681.0085
1757,2021-09-12 05:00:00,265.27,263.99,5227.362,0.0,14922.865,899.3607,24514.238,32669.523,239.90353,664.817
1758,2021-09-12 06:00:00,260.52,261.95,5004.535,0.0,14452.666,735.5197,24096.207,32651.682,237.90576,705.3117
1759,2021-09-12 07:00:00,257.49,258.07,5487.2456,18.28912,14266.995,776.7506,23387.9,32653.729,238.33508,737.66675
1760,2021-09-12 08:00:00,255.39,261.82,5090.7183,0.0,14592.511,792.8054,23585.889,32625.38,229.29399,729.5783
1761,2021-09-12 09:00:00,255.15,262.49,5302.8433,0.0,14741.581,755.6397,23588.945,32590.613,222.01659,777.88495
1762,2021-09-12 10:00:00,256.57,269.52,5200.148,0.0,15532.811,777.74554,24857.951,32605.314,228.69536,823.21405
1763,2021-09-12 11:00:00,259.69,275.41,4786.314,155.48918,15909.018,917.36847,27457.598,32628.465,221.30411,882.1212
1764,2021-09-12 12:00:00,260.97,282.1,4611.5,848.39612,16902.096,968.2889,29980.2,32600.824,218.26314,921.38995
1765,2021-09-12 13:00:00,263.03,287.96,4513.9507,1618.96098,17886.15,1137.8302,33045.527,32579.395,219.79063,1027.1361
1766,2021-09-12 14:00:00,271.03,295.31,3987.1987,2140.34582,18763.867,1152.1068,36290.363,32579.783,221.17252,1132.8435
1767,2021-09-12 15:00:00,279.47,302.92,3539.359,2374.68223,19830.928,1238.0977,39294.453,32670.078,219.27344,1248.3857
1768,2021-09-12 16:00:00,292.12,302.68,3732.3784,2469.2151,19964.346,1635.388,40329.855,32561.414,215.25754,1321.7919
1769,2021-09-12 17:00:00,302.09,309.09,3423.1746,2412.40975,20960.371,2270.9395,44575.047,32486.227,228.51788,1348.9186
1770,2021-09-12 18:00:00,309.46,310.48,3156.9285,2413.43909,21274.34,2969.7244,47046.13,32509.592,225.1851,1361.7036
1771,2021-09-12 19:00:00,308.61,312.34,3182.8303,2330.65524,22294.748,3635.197,45814.098,32472.678,219.65048,1361.1504
1772,2021-09-12 20:00:00,308.44,311.54,3453.4497,2039.71692,21982.807,4005.8442,48676.0,32533.914,225.67503,1401.3201
1773,2021-09-12 21:00:00,310.34,315.87,3424.8564,1531.30837,22944.318,4117.313,47582.77,32571.295,227.90312,1417.8212
1774,2021-09-12 22:00:00,315.27,315.77,3527.8247,864.11982,22519.828,3781.9758,45412.242,32539.082,236.05505,1419.6271
1775,2021-09-12 23:00:00,323.9,318.27,3173.0981,269.84034,22056.033,3243.0168,45605.484,32537.455,240.88693,1404.4647
1776,2021-09-13 00:00:00,327.32,328.68,4675.368,1.12333,24005.72,2300.3235,45512.85,31734.152,245.08514,1909.0164
1777,2021-09-13 01:00:00,327.83,325.73,4160.654,9.3408,22611.58,1261.3843,41540.562,31710.406,244.05603,1684.52
1778,2021-09-13 02:00:00,325.38,318.86,4094.2568,64.34119,20962.254,734.4985,40192.95,31751.783,244.07886,1406.9857
1779,2021-09-13 03:00:00,317.58,308.56,4274.3677,0.0,19416.486,583.16986,36133.832,31773.594,246.31096,1101.5774
1780,2021-09-13 04:00:00,273.16,296.8,4173.499,0.0,17964.441,788.97925,31270.383,31776.766,246.05167,960.76587
1781,2021-09-13 05:00:00,302.49,284.85,3932.1528,0.0,16096.797,882.93945,29090.082,31778.943,242.31985,927.1868
1782,2021-09-13 06:00:00,299.96,282.75,3643.7393,0.0,15492.978,711.33167,28574.027,31762.105,240.24503,1011.951
1783,2021-09-13 07:00:00,299.03,280.44,3637.6208,12.27819,15306.751,730.00275,27526.28,31772.182,240.78734,1028.2435
1784,2021-09-13 08:00:00,301.1,283.8,3300.0564,0.0,15703.169,716.45996,27489.795,31753.893,231.404,946.28766
1785,2021-09-13 09:00:00,306.09,286.8,3245.3938,0.0,16031.836,671.9183,28059.764,31715.111,223.60123,942.03644
1786,2021-09-13 10:00:00,315.06,296.36,3118.6248,0.0,17244.352,683.91223,30335.92,31723.299,230.72473,984.4947
1787,2021-09-13 11:00:00,323.92,302.74,2862.6238,102.77008,17987.617,824.7887,32932.152,31761.35,222.85648,1102.3477
1788,2021-09-13 12:00:00,325.67,310.58,2423.043,766.70263,19273.748,858.359,35618.19,31731.61,219.77657,1183.6165
1789,2021-09-13 13:00:00,326.3,317.03,2272.4736,1532.36554,20602.988,1035.763,39405.01,31717.332,221.21126,1382.2543
1790,2021-09-13 14:00:00,332.03,323.31,2030.2257,2068.2495,21701.527,1049.8196,43334.11,31720.088,222.74504,1596.2225
1791,2021-09-13 15:00:00,338.7,331.06,1760.4387,2305.0164,23190.48,1152.834,47472.57,31801.229,220.5107,1816.4612
1792,2021-09-13 16:00:00,344.96,331.69,2013.0718,2384.69719,23739.947,1630.6678,48587.543,31711.582,216.05515,1941.5621
1793,2021-09-13 17:00:00,343.64,336.42,1652.5272,2322.07134,24744.734,2377.202,54153.84,31647.996,229.93904,1964.1046
1794,2021-09-13 18:00:00,341.0,336.57,1641.7067,2323.10172,25184.4,3183.987,57099.25,31664.955,226.60643,1994.9022
1795,2021-09-13 19:00:00,339.84,338.15,1747.7026,2233.16917,26238.12,3917.0454,56921.03,31630.71,220.97519,1986.3085
1796,2021-09-13 20:00:00,337.41,336.9,1820.6428,1918.85017,25815.02,4305.5703,59139.44,31694.146,227.32408,2069.9148
1797,2021-09-13 21:00:00,336.91,340.89,1920.1458,1393.3121,26792.965,4407.9224,58641.4,31720.896,229.56259,2111.4463
1798,2021-09-13 22:00:00,341.44,341.06,1932.9237,758.56391,26214.977,3999.3281,55460.23,31693.256,237.93942,2085.4392
1799,2021-09-13 23:00:00,349.85,343.72,1690.2644,228.98733,25791.055,3350.9612,56060.402,31699.371,242.94496,2086.2512
1800,2021-09-14 00:00:00,357.09,351.94,3347.0852,0.19016,28022.4,2261.3313,51702.207,30833.12,247.0001,1986.1603
1801,2021-09-14 01:00:00,357.52,350.34,3171.2268,5.17003,26892.637,1255.7871,47383.51,30819.557,246.02275,1727.5638
1802,2021-09-14 02:00:00,349.0,342.34,3505.7734,55.65151,25136.035,764.8133,43483.418,30840.951,246.09572,1386.436
1803,2021-09-14 03:00:00,332.87,329.47,3684.0713,0.0,22541.537,629.87744,39520.188,30858.53,247.93939,1069.5446
1804,2021-09-14 04:00:00,310.34,318.16,3756.4578,0.0,20789.48,808.0155,35006.69,30852.502,247.22002,959.0658
1805,2021-09-14 05:00:00,314.93,307.49,3681.284,0.0,18882.797,867.4921,33087.664,30869.318,243.95143,946.82166
1806,2021-09-14 06:00:00,311.18,301.64,3591.8875,0.0,17727.668,681.0251,31664.367,30858.396,241.54097,1029.8059
1807,2021-09-14 07:00:00,310.54,302.0,3960.1797,10.49871,18127.305,728.18463,31335.293,30860.5,242.61479,1028.8025
1808,2021-09-14 08:00:00,311.22,304.87,3809.9414,0.0,18496.504,745.2592,32239.557,30852.098,233.00778,938.0209
1809,2021-09-14 09:00:00,313.67,309.39,3926.5833,0.0,19224.775,715.4013,33597.836,30828.041,226.26318,953.5437
1810,2021-09-14 10:00:00,323.74,316.1,4020.429,0.0,20310.283,751.74817,36328.754,30836.363,234.74661,1008.85736
1811,2021-09-14 11:00:00,327.45,325.12,3857.9636,198.76369,22023.404,824.931,38960.42,30891.309,227.55862,1145.1406
1812,2021-09-14 12:00:00,324.25,329.59,3784.573,846.89765,23232.924,836.41675,40883.15,30857.072,225.71744,1235.3611
1813,2021-09-14 13:00:00,328.23,331.4,3832.428,1540.61446,24007.443,1060.1604,43775.96,30840.092,227.44786,1462.2817
1814,2021-09-14 14:00:00,331.45,338.04,3626.1812,1992.36078,25625.824,1217.4945,47453.23,30870.068,228.72893,1694.2509
1815,2021-09-14 15:00:00,337.13,343.04,3535.8682,2181.27095,27055.074,1577.5969,50954.977,30924.29,225.6966,1906.6665
1816,2021-09-14 16:00:00,337.43,341.48,3870.8572,2235.00556,27309.0,2373.7969,53533.45,30874.016,220.47502,2006.122
1817,2021-09-14 17:00:00,333.76,340.23,3811.403,2150.47451,27427.389,3326.0068,55242.496,30812.934,233.51303,2001.5304
1818,2021-09-14 18:00:00,332.83,340.01,3804.4963,2135.75224,27910.094,4215.823,57407.855,30836.89,229.24898,2039.8641
1819,2021-09-14 19:00:00,336.31,340.67,3814.6475,2059.42723,28599.857,4928.352,57679.367,30817.156,222.81052,2045.5154
1820,2021-09-14 20:00:00,337.18,337.4,4116.769,1781.78688,27785.758,5213.7983,58116.387,30854.021,228.74768,2132.4775
1821,2021-09-14 21:00:00,340.53,342.03,4177.022,1296.01487,28745.963,5018.898,57846.8,30873.092,230.31335,2145.5635
1822,2021-09-14 22:00:00,344.46,343.83,4159.422,701.94204,28277.56,4214.751,55508.562,30832.447,237.32916,2104.9717
1823,2021-09-14 23:00:00,345.49,346.78,4066.6013,209.68172,28136.873,3376.7842,53684.266,30876.832,241.88712,2076.8308
1824,2021-09-15 00:00:00,347.56,354.18,3982.3076,32.28077,29419.783,2590.3022,51460.582,30655.734,223.18684,1958.0789
1825,2021-09-15 01:00:00,351.12,354.84,3433.4695,11.24836,28548.973,1597.1538,47010.023,30641.096,220.71715,1685.1476
1826,2021-09-15 02:00:00,351.15,349.07,3297.6116,42.82855,26888.95,1151.3475,43255.04,30661.691,220.90611,1346.2959
1827,2021-09-15 03:00:00,346.15,337.02,3364.7307,0.0,24300.303,1069.0464,39232.28,30682.656,224.18611,1036.979
1828,2021-09-15 04:00:00,321.97,327.02,3192.4504,0.0,22464.898,1192.4678,34627.227,30675.447,222.9495,939.2715
1829,2021-09-15 05:00:00,333.06,317.35,2909.336,0.0,20491.145,1223.0669,32703.027,30693.959,220.45993,932.25653
1830,2021-09-15 06:00:00,328.8,311.46,2623.1382,0.0,19140.979,1084.5112,31371.416,30682.236,218.65855,1019.54553
1831,2021-09-15 07:00:00,324.77,313.06,2466.8792,0.0,19412.719,1117.3412,31010.496,30686.752,218.85847,1017.3024
1832,2021-09-15 08:00:00,325.28,315.02,2220.0222,0.0,19544.822,1096.0562,31864.033,30680.6,212.58282,926.7613
1833,2021-09-15 09:00:00,328.79,319.89,2080.4563,0.0,20166.428,992.60815,33005.816,30652.64,211.6438,943.4074
1834,2021-09-15 10:00:00,335.86,326.35,1927.514,0.0,21013.086,930.572,35727.56,30658.969,216.32697,1000.96936
1835,2021-09-15 11:00:00,342.78,334.75,1745.9492,0.0,22485.213,989.7145,38237.3,30717.555,214.27133,1137.5613
1836,2021-09-15 12:00:00,339.84,339.97,1391.3025,470.82018,23652.049,1117.4475,40094.477,30681.34,213.43384,1237.6088
1837,2021-09-15 13:00:00,339.76,341.56,1295.6948,1114.67991,24390.121,1404.7062,42723.27,30666.945,216.24355,1470.2208
1838,2021-09-15 14:00:00,342.08,347.82,1207.4413,1578.01563,26106.445,1558.5826,46251.42,30694.344,215.87209,1708.456
1839,2021-09-15 15:00:00,338.05,352.11,1033.1111,1753.39431,27319.436,1891.3821,49817.08,30748.785,215.81711,1921.7004
1840,2021-09-15 16:00:00,338.47,350.92,1249.9216,1801.09115,27518.236,2487.268,52161.074,30700.752,214.63806,2021.599
1841,2021-09-15 17:00:00,339.35,350.34,1047.1306,1786.47847,27707.516,3282.6848,53983.703,30641.635,220.98822,2016.266
1842,2021-09-15 18:00:00,340.8,349.3,1146.2739,1793.71446,28152.166,4181.3066,56077.31,30663.266,216.26202,2052.7876
1843,2021-09-15 19:00:00,340.4,349.37,1301.5809,1638.00598,28753.834,4909.8877,56426.508,30643.125,210.3963,2059.7834
1844,2021-09-15 20:00:00,340.64,347.41,1308.2378,1244.61015,27928.613,5088.032,57066.18,30682.424,212.86888,2148.596
1845,2021-09-15 21:00:00,342.69,352.83,1448.8058,738.21551,29134.027,4894.016,56850.47,30697.611,213.99739,2160.6562
1846,2021-09-15 22:00:00,348.3,353.8,1430.4044,315.84473,28718.482,4415.697,54443.99,30659.531,218.0793,2121.2634
1847,2021-09-15 23:00:00,349.14,355.51,1337.3065,77.58035,28588.72,3883.0166,52915.047,30703.71,220.67003,2083.6052
1848,2021-09-16 00:00:00,351.13,354.51,1198.0924,23.72392,26575.578,2106.6885,50706.098,30780.477,232.85062,2353.027
1849,2021-09-16 01:00:00,350.01,354.05,1259.2572,14.90533,25995.893,1195.8749,46649.4,30764.984,230.93597,2070.41
1850,2021-09-16 02:00:00,346.13,348.67,1417.2284,51.00303,24774.678,736.57623,43319.836,30785.28,231.12196,1655.3372
1851,2021-09-16 03:00:00,338.24,338.81,1384.1515,0.0,22724.598,648.505,39771.05,30804.633,233.61676,1263.8661
1852,2021-09-16 04:00:00,341.81,327.68,1638.6315,0.0,20989.78,773.7958,35821.387,30796.46,232.21808,1106.7632
1853,2021-09-16 05:00:00,320.47,317.48,1647.2698,0.0,19091.156,749.9638,34432.71,30815.182,229.80226,1037.7733
1854,2021-09-16 06:00:00,316.52,311.55,1548.6971,0.0,17860.73,573.27814,33198.848,30803.031,227.54117,1085.2155
1855,2021-09-16 07:00:00,312.5,310.8,1848.5579,9.23753,18003.963,638.4259,32991.285,30807.273,228.43767,1092.171
1856,2021-09-16 08:00:00,311.08,312.01,1626.2632,0.0,18121.023,693.01526,33342.99,30799.44,220.8429,993.2257
1857,2021-09-16 09:00:00,315.22,314.96,1688.1454,0.0,18517.678,665.03705,34642.023,30769.254,218.67851,1015.9497
1858,2021-09-16 10:00:00,321.84,318.86,1748.2192,0.0,19098.809,665.29376,36434.344,30776.578,225.68552,1073.2993
1859,2021-09-16 11:00:00,326.02,325.85,1517.766,0.0,20140.725,728.833,38940.445,30834.494,222.35739,1198.7955
1860,2021-09-16 12:00:00,328.42,329.51,1651.0793,519.69722,21313.826,808.58435,40245.54,30796.234,222.09079,1251.1105
1861,2021-09-16 13:00:00,331.41,330.32,1648.2743,1165.2348,21865.809,1074.6661,42471.453,30781.201,224.74608,1448.1378
1862,2021-09-16 14:00:00,336.19,336.86,1575.2542,1615.13072,23503.467,1233.1559,45413.71,30807.404,224.75934,1688.123
1863,2021-09-16 15:00:00,336.41,340.37,1551.541,1786.6788,24429.518,1479.4937,48304.984,30863.05,223.08202,1907.4674
1864,2021-09-16 16:00:00,338.06,338.52,1772.4122,1842.26174,24277.758,1953.6654,50632.137,30812.787,219.93558,2007.3137
1865,2021-09-16 17:00:00,342.52,338.33,1652.5709,1829.94714,24451.35,2601.6448,52149.984,30750.883,227.9739,2048.1616
1866,2021-09-16 18:00:00,336.81,337.11,1710.4819,1852.37781,24649.412,3324.885,53512.754,30772.164,222.71715,2086.3972
1867,2021-09-16 19:00:00,333.98,337.61,1771.0424,1734.98749,25221.443,3927.5093,53209.652,30751.752,216.05473,2105.0532
1868,2021-09-16 20:00:00,336.06,334.5,1858.34,1387.57915,24201.148,4072.6536,53662.605,30791.479,219.42146,2200.4014
1869,2021-09-16 21:00:00,336.86,340.5,1958.6797,900.59009,25473.422,3926.9204,53633.895,30806.299,220.2025,2206.4724
1870,2021-09-16 22:00:00,338.35,340.22,2046.4305,438.81926,24876.105,3512.9983,51795.043,30767.582,224.29114,2167.4832
1871,2021-09-16 23:00:00,342.46,342.19,1884.1766,127.62921,24801.55,3069.1648,50750.71,30814.057,227.23108,2125.597
1872,2021-09-17 00:00:00,343.6,346.69,1670.3846,0.0,25355.69,2017.8108,46873.027,30748.7,236.29315,1542.9298
1873,2021-09-17 01:00:00,340.83,347.3,1653.4506,4.06258,24800.205,806.3422,42890.19,30734.238,234.59862,1349.7474
1874,2021-09-17 02:00:00,336.75,342.48,1789.7622,38.32683,23666.578,261.27887,39949.39,30755.295,234.764,1088.0815
1875,2021-09-17 03:00:00,328.89,331.35,1973.4994,3.97731,21667.951,234.48334,36715.08,30775.121,237.06877,842.5499
1876,2021-09-17 04:00:00,327.1,319.19,2280.7466,0.0,20045.871,553.04083,32997.33,30767.584,235.77727,748.4109
1877,2021-09-17 05:00:00,315.61,307.9,2415.5977,0.0,18183.33,642.0968,31861.912,30785.99,233.21489,742.71765
1878,2021-09-17 06:00:00,312.61,301.95,2309.527,12.15636,16958.068,401.8673,30832.81,30774.441,230.88425,824.812
1879,2021-09-17 07:00:00,312.84,300.66,2693.458,8.58128,16971.404,388.94797,30708.898,30778.85,231.87729,851.65027
1880,2021-09-17 08:00:00,312.18,302.06,2425.563,0.0,17045.182,439.6445,31067.855,30771.365,223.79808,807.7061
1881,2021-09-17 09:00:00,316.38,304.23,2610.2295,0.0,17375.285,488.6369,32297.322,30743.18,220.69597,850.5438
1882,2021-09-17 10:00:00,323.15,308.47,2480.7444,0.0,17845.174,532.2742,34025.6,30750.379,228.1843,906.35077
1883,2021-09-17 11:00:00,329.82,316.33,2189.0525,31.83058,18891.64,549.19086,36457.746,30807.701,224.04369,1018.705
1884,2021-09-17 12:00:00,332.81,321.45,2208.2378,385.71111,20009.709,541.36145,37704.02,30771.338,223.54681,1083.5172
1885,2021-09-17 13:00:00,337.61,323.76,2003.8389,855.62701,20618.947,854.1112,39597.613,30756.22,226.02138,1256.9177
1886,2021-09-17 14:00:00,342.0,330.75,1784.7601,1241.59619,22185.854,1120.1254,42397.27,30783.25,226.29845,1427.5646
1887,2021-09-17 15:00:00,339.61,334.72,1474.5966,1439.81616,23068.98,1491.0071,45038.98,30838.402,224.22673,1587.6055
1888,2021-09-17 16:00:00,339.9,333.86,1467.4268,1499.54205,23096.54,2096.225,47323.44,30788.512,220.52437,1660.5277
1889,2021-09-17 17:00:00,335.66,333.78,1275.181,1433.49751,23338.957,2895.356,48743.715,30728.158,229.61884,1645.379
1890,2021-09-17 18:00:00,336.16,332.83,1113.4644,1400.80642,23509.81,3742.8577,49928.074,30749.572,224.4914,1660.9506
1891,2021-09-17 19:00:00,334.14,333.21,1202.1248,1309.57229,24117.398,4371.45,49594.77,30729.29,217.79532,1651.373
1892,2021-09-17 20:00:00,336.64,330.06,1199.4982,1074.64601,23177.53,4535.1724,50063.83,30768.986,221.70749,1722.5037
1893,2021-09-17 21:00:00,337.3,335.38,1357.6046,724.31256,24323.371,4387.7876,49992.37,30785.121,222.59743,1750.5105
1894,2021-09-17 22:00:00,339.98,334.89,1550.3252,371.56928,23755.617,3832.316,48209.58,30746.494,227.21326,1732.9939
1895,2021-09-17 23:00:00,342.8,337.88,1191.3306,113.72693,23621.275,3157.0686,47232.332,30791.545,230.47672,1719.2876
1896,2021-09-18 00:00:00,345.76,349.05,1033.0619,0.0,25206.703,2012.3317,49355.945,30677.14,218.35626,1620.8348
1897,2021-09-18 01:00:00,346.58,348.77,1051.4412,0.10357,24574.639,950.7527,45177.418,30662.244,215.58557,1392.2461
1898,2021-09-18 02:00:00,344.68,343.42,1129.5914,32.70318,23333.475,487.58057,41817.01,30682.555,215.79657,1113.4678
1899,2021-09-18 03:00:00,341.12,332.22,1354.5841,7.8026,21338.21,437.77026,38269.43,30703.357,219.37471,858.6092
1900,2021-09-18 04:00:00,321.06,321.1,1489.4926,1.33769,19721.31,686.47144,34448.656,30695.787,218.0457,774.4365
1901,2021-09-18 05:00:00,323.87,310.44,1519.0575,4.10701,17892.1,745.61053,33081.676,30714.414,215.70105,773.5826
1902,2021-09-18 06:00:00,318.53,304.79,1551.29,15.91678,16807.398,509.34268,31969.482,30702.367,214.03038,862.9079
1903,2021-09-18 07:00:00,315.08,305.16,1674.7952,6.22148,16968.533,507.43118,31780.348,30707.104,214.04152,883.15405
1904,2021-09-18 08:00:00,312.93,306.58,1665.9618,0.0,17198.604,578.6634,32469.645,30700.596,208.4405,828.86884
1905,2021-09-18 09:00:00,314.24,310.28,1626.0497,0.0,17660.822,616.1756,33833.53,30671.455,208.64114,866.29767
1906,2021-09-18 10:00:00,315.84,315.42,1590.6671,0.0,18342.66,629.8743,35957.074,30677.863,212.52708,923.9837
1907,2021-09-18 11:00:00,318.07,322.34,1495.952,85.02862,19446.016,636.9134,38404.137,30736.66,211.48535,1043.0883
1908,2021-09-18 12:00:00,317.95,328.07,1367.5741,420.41222,20609.035,654.4279,39980.418,30699.602,210.81856,1127.4197
1909,2021-09-18 13:00:00,324.04,329.84,1241.1427,849.74048,21110.006,934.0309,42269.566,30685.213,213.83765,1322.319
1910,2021-09-18 14:00:00,327.41,336.09,1148.2207,1200.9949,22609.002,1162.3877,45444.113,30712.287,213.14062,1515.8861
1911,2021-09-18 15:00:00,332.93,339.66,930.20386,1385.91475,23530.865,1575.4441,48405.016,30766.916,213.70352,1690.7059
1912,2021-09-18 16:00:00,337.65,337.08,1067.4171,1429.3307,23329.014,2282.7551,50519.145,30718.484,213.35548,1771.8075
1913,2021-09-18 17:00:00,337.36,336.86,723.5415,1336.38246,23488.1,3190.7485,52022.793,30658.617,218.38348,1758.3943
1914,2021-09-18 18:00:00,334.13,334.85,821.4673,1294.96755,23611.63,4102.7573,53345.684,30680.068,213.58772,1778.0496
1915,2021-09-18 19:00:00,333.75,335.28,863.2203,1230.46901,24230.969,4750.218,53063.29,30659.703,207.85718,1773.829
1916,2021-09-18 20:00:00,334.01,332.32,914.88696,1029.04234,23393.941,4935.8384,53570.453,30699.365,209.64417,1852.2257
1917,2021-09-18 21:00:00,335.58,337.85,933.42487,698.58829,24496.838,4697.594,53334.605,30714.018,210.70164,1876.5632
1918,2021-09-18 22:00:00,339.68,338.41,1029.4307,360.62664,23985.475,3951.189,51372.527,30675.875,214.22824,1855.4095
1919,2021-09-18 23:00:00,340.59,341.04,1004.8732,113.40257,23967.795,3155.4387,50115.734,30720.7,216.43501,1825.8291
1920,2021-09-19 00:00:00,343.84,352.45,1218.4244,3.419,26066.115,2303.6384,49308.812,30235.06,231.90315,1786.4471
1921,2021-09-19 01:00:00,340.27,350.37,1346.5966,0.63994,24928.709,1239.6598,46099.477,30175.807,230.03636,1555.024
1922,2021-09-19 02:00:00,333.26,344.79,1388.832,42.43875,23477.863,727.4937,43841.79,30196.09,230.13347,1252.6932
1923,2021-09-19 03:00:00,326.74,335.63,1543.3313,0.0,21735.322,585.1041,40338.2,30218.928,233.11443,963.1543
1924,2021-09-19 04:00:00,333.93,325.14,1818.3473,0.0,20272.326,798.36035,36245.19,30207.541,232.4838,849.63385
1925,2021-09-19 05:00:00,314.18,312.77,1931.6825,0.0,18192.225,931.867,34401.02,30214.574,229.27232,837.341
1926,2021-09-19 06:00:00,305.98,307.57,1960.6865,4.22376,17127.285,805.4733,33862.223,30178.695,227.4861,929.60455
1927,2021-09-19 07:00:00,304.62,306.45,2271.8499,1.17329,17230.709,818.56573,33023.168,30163.201,227.62285,948.8257
1928,2021-09-19 08:00:00,303.36,307.54,2064.8948,0.0,17319.496,758.0676,32801.812,30157.531,220.09105,880.9573
1929,2021-09-19 09:00:00,304.42,309.32,2134.2903,0.0,17626.523,669.95135,32712.986,30140.518,215.7604,905.76746
1930,2021-09-19 10:00:00,305.79,316.85,2165.4465,0.0,18765.117,669.9712,34982.63,30122.504,220.9589,959.1368
1931,2021-09-19 11:00:00,306.99,323.07,1897.489,0.0,19633.287,833.623,37406.69,30159.588,216.11691,1088.2909
1932,2021-09-19 12:00:00,306.63,328.95,1935.339,458.17388,21009.426,884.741,39740.434,30135.652,213.81616,1170.2179
1933,2021-09-19 13:00:00,308.36,331.53,1865.9482,1076.39728,21743.422,1067.9286,42866.117,30122.691,215.91312,1374.4875
1934,2021-09-19 14:00:00,315.85,337.72,1674.149,1580.69088,23141.637,1068.7379,45344.965,30101.078,216.46683,1580.314
1935,2021-09-19 15:00:00,321.02,344.44,1411.4883,1829.07094,24622.736,1160.8285,49000.18,30167.332,215.78593,1774.8335
1936,2021-09-19 16:00:00,329.4,343.9,1647.8263,1889.85798,24845.383,1590.7974,51046.523,30099.547,213.49345,1868.1077
1937,2021-09-19 17:00:00,331.84,345.96,1310.1249,1803.08139,25477.74,2311.7607,53691.18,30064.66,223.44077,1856.608
1938,2021-09-19 18:00:00,330.19,346.05,1279.4403,1770.1509,26018.13,3118.2422,55453.664,30075.46,219.68822,1880.6572
1939,2021-09-19 19:00:00,326.46,348.54,1389.0098,1664.69853,27345.588,3877.423,55887.434,30043.406,214.24506,1872.4851
1940,2021-09-19 20:00:00,324.74,345.65,1454.6996,1370.61255,26629.299,4313.2246,55922.535,30061.102,218.55911,1957.5836
1941,2021-09-19 21:00:00,329.66,350.11,1462.9137,923.12283,27715.371,4472.8535,55645.88,30064.59,220.43565,1989.8209
1942,2021-09-19 22:00:00,335.3,349.91,1616.1859,465.50801,27201.871,4111.959,53611.914,30064.791,226.91782,1964.1598
1943,2021-09-19 23:00:00,329.25,352.83,1511.643,133.27605,27074.668,3436.2517,53703.38,30035.457,230.7317,1945.6975
1944,2021-09-20 00:00:00,332.88,344.09,2414.512,31.58104,25567.252,2515.3591,45154.152,30596.635,230.4174,1805.4072
1945,2021-09-20 01:00:00,333.89,342.69,2293.604,17.66277,24430.633,1432.9297,42660.887,30519.05,228.45117,1580.511
1946,2021-09-20 02:00:00,329.46,336.15,2605.3843,51.61554,23020.12,899.96954,40966.0,30549.365,228.56099,1276.2612
1947,2021-09-20 03:00:00,321.88,326.7,2719.4675,0.0,21286.361,718.21216,37508.883,30569.5,231.60623,981.9712
1948,2021-09-20 04:00:00,322.34,315.72,3038.212,0.0,19848.393,833.93085,33347.875,30565.25,230.89677,861.293
1949,2021-09-20 05:00:00,309.82,302.89,3162.7356,0.0,17779.207,905.1146,31434.06,30566.707,227.78275,846.25275
1950,2021-09-20 06:00:00,304.48,297.54,3029.175,0.0,16735.62,870.9427,30647.695,30531.318,226.0079,936.66815
1951,2021-09-20 07:00:00,299.09,294.3,3675.347,6.86142,16785.738,944.4711,29437.193,30504.354,226.13293,956.7344
1952,2021-09-20 08:00:00,300.27,295.99,3330.4607,0.0,16893.197,812.885,28965.518,30500.717,218.81308,888.5972
1953,2021-09-20 09:00:00,304.44,296.86,3636.508,0.0,17169.344,608.7851,28468.012,30488.695,214.98622,912.6122
1954,2021-09-20 10:00:00,318.14,304.78,3639.0042,0.0,18255.494,610.3984,30496.791,30471.604,220.04549,964.621
1955,2021-09-20 11:00:00,323.63,311.39,3315.77,0.0,19103.127,863.843,32764.434,30499.05,215.62518,1093.9028
1956,2021-09-20 12:00:00,321.61,317.56,3404.7366,400.94361,20399.238,973.8089,35267.883,30475.201,213.50954,1171.201
1957,2021-09-20 13:00:00,321.42,320.32,3446.0247,1057.68234,21143.498,1113.1425,38099.492,30464.775,215.70934,1373.2643
1958,2021-09-20 14:00:00,319.86,327.64,3089.6265,1535.80585,22436.969,1093.2551,40905.668,30419.82,216.12411,1576.3289
1959,2021-09-20 15:00:00,321.45,334.79,2819.1584,1721.90871,23838.04,1199.7042,44260.97,30507.695,215.57716,1771.0154
1960,2021-09-20 16:00:00,323.09,334.78,3074.454,1792.22221,24089.676,1532.8442,46043.695,30424.096,213.49596,1864.5168
1961,2021-09-20 17:00:00,323.21,336.95,2977.5115,1811.81187,24764.883,2072.2847,48964.97,30387.8,222.89757,1853.5131
1962,2021-09-20 18:00:00,317.3,337.95,2807.2239,1849.56134,25280.78,2694.7905,50787.33,30397.854,219.02628,1878.8973
