UTC time,coal,nat_gas,nuclear,oil,hydro,solar,wind,other,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_wind_production_forecast,avg_solar_production_forecast,avg_coal_production_forecast,avg_hydro_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_oil_production_forecast,avg_other_production_forecast
2020-04-03 05:00:00,8497,30540,29642,205,1547,0,3360,697,3.19982213615219,281.432742528078,278.139190593973,0.058955549672712,0.159027147652419,2944.7117,0,10552.049,1605.2606,28601.025,29414.51,219.65703,817.14014
2020-04-03 06:00:00,8755,30673,29633,206,1518,0,3229,712,3.19982213615219,281.432742528078,278.139190593973,0.058955549672712,0.159027147652419,2934.631,12.81489,10773.23,1570.3534,28325.54,29491.266,226.00557,731.4277
2020-04-03 07:00:00,8588,30047,29640,211,1571,0,3142,665,3.13593366984475,280.513867688864,277.660093293869,0,0.07716746733805,2864.9907,26.75657,10618.758,1383.4476,28495.545,29446.498,223.6183,763.43604
2020-04-03 08:00:00,8895,30666,29654,216,1563,0,3116,678,3.13593366984475,280.513867688864,277.660093293869,0,0.07716746733805,2936.654,34.61743,9860.433,1461.9426,28906.496,29455.275,227.18646,738.8152
2020-04-03 09:00:00,8940,31329,29636,232,2086,0,3272,684,3.13593366984475,280.513867688864,277.660093293869,0,0.07716746733805,2748.0776,6.79552,10962.61,1844.0365,29869.79,29511.53,230.0026,749.6563
2020-04-03 10:00:00,9670,34616,29626,232,2405,0,3523,881,3.14249435865956,280.535939529086,277.71939120773,3.99261500438265,0.183888032573776,2607.9304,44.77005,11082.233,2598.233,31211.912,29507.86,225.50356,802.7195
2020-04-03 11:00:00,10244,36227,29633,228,3456,87,3657,862,3.14249435865956,280.535939529086,277.71939120773,3.99261500438265,0.183888032573776,2512.2822,207.73463,12570.909,3180.4639,32790.62,29530.375,216.14351,852.8521
2020-04-03 12:00:00,10523,36934,29639,228,3781,953,3731,862,3.14249435865956,280.535939529086,277.71939120773,3.99261500438265,0.183888032573776,2328.0476,426.86824,12894.304,3310.797,33717.434,29421,228.64001,820.0555
2020-04-03 13:00:00,10659,36023,29642,227,3644,1305,3448,866,3.38170733734102,284.567363285781,278.948003415671,271.911753715294,0.087543329579387,2285.8162,714.94496,12883.845,2950.8376,34055.547,29552.396,225.01779,856.638
2020-04-03 14:00:00,10541,35017,29628,226,3226,1455,3202,1028,3.38170733734102,284.567363285781,278.948003415671,271.911753715294,0.087543329579387,2084.4917,919.60869,13173.576,2524.0967,34305.414,29520.54,226.57925,890.3904
2020-04-03 15:00:00,10504,34427,29624,228,1901,1533,3026,1026,3.38170733734102,284.567363285781,278.948003415671,271.911753715294,0.087543329579387,1888.492,1012.74029,12829.471,2324.922,33849.22,29501.953,215.24422,925.50336
2020-04-03 16:00:00,10353,33794,29601,227,1838,1582,2986,1037,3.28843991766803,287.532805532366,279.912895603587,431.852477492726,0.140157775161369,1899.2032,993.77407,12259.771,2184.9622,33213.184,29595.367,209.40466,919.59485
2020-04-03 17:00:00,10055,32531,29601,222,1809,1559,2906,1042,3.28843991766803,287.532805532366,279.912895603587,431.852477492726,0.140157775161369,1837.5692,979.24118,13292.281,2204.9365,32486.021,29467.666,209.79005,918.90967
2020-04-03 18:00:00,9708,31344,29589,221,1817,1442,2783,1020,3.28843991766803,287.532805532366,279.912895603587,431.852477492726,0.140157775161369,1790.2358,973.34706,12977.647,2306.4468,32528.164,29454.258,214.33867,973.38525
2020-04-03 19:00:00,9713,31999,29592,219,1767,1336,2554,1000,3.35419640459791,287.546590414376,280.373212166987,513.70734233852,0.017932410013914,1903.4283,912.66115,11293.833,2200.7527,32812.855,29488.328,220.00845,975.9932
2020-04-03 20:00:00,9523,32014,29552,220,1799,1221,2494,1028,3.35419640459791,287.546590414376,280.373212166987,513.70734233852,0.017932410013914,1920.9293,742.71338,12018.682,2019.8783,32631.281,29521.979,225.27884,990.6575
2020-04-03 21:00:00,9950,33713,29529,215,1865,1059,2630,1024,3.35419640459791,287.546590414376,280.373212166987,513.70734233852,0.017932410013914,1934.2869,518.65553,13281.195,2316.4248,33330.02,29492.725,224.01505,1001.45886
2020-04-03 22:00:00,9816,34644,29553,214,2426,512,2823,1025,2.8132753056708,284.172449289927,280.331384454264,335.060557822334,0.09845288522575,1939.8774,239.89655,12715.704,2911.6477,33964.88,29536.053,225.56665,960.2804
2020-04-03 23:00:00,10109,35509,29533,214,2629,2,2485,1023,2.8132753056708,284.172449289927,280.331384454264,335.060557822334,0.09845288522575,2034.7689,39.69177,12476.727,3576.6604,34133.945,29527.729,233.23045,977.9535
2020-04-04 00:00:00,11224,36500,29549,214,3028,0,2862,1033,2.8132753056708,284.172449289927,280.331384454264,335.060557822334,0.09845288522575,1067.4492,10.52555,11453.732,2632.8425,33649.77,29928.697,177.36859,965.85626
2020-04-04 01:00:00,10111,34753,29561,215,2451,0,3212,1063,2.68873130239201,282.586299360428,279.571908853506,0,0.052065964625848,1094.2385,0,10299.077,2436.6697,33107.418,29881.205,176.29976,916.8997
2020-04-04 02:00:00,9572,33476,29579,217,1754,0,3431,1086,2.68873130239201,282.586299360428,279.571908853506,0,0.052065964625848,1053.877,0,10794.562,2042.6721,32018.31,29909.13,176.76656,895.63885
2020-04-04 03:00:00,9194,30802,29611,206,1626,0,3587,720,2.68873130239201,282.586299360428,279.571908853506,0,0.052065964625848,1071.6741,12.58183,10702.997,1693.7585,30994.621,29954.8,189.98233,898.5146
2020-04-04 04:00:00,8865,30834,29630,204,1488,0,3581,695,2.46140085502271,281.774371088401,279.263904136188,0.107060420686391,0.105548418328988,1323.2006,1.07681,9889.962,1476.7726,28993.293,29936.656,183.15147,877.7953
2020-04-04 05:00:00,8048,28011,29737,205,1403,0,3220,718,2.46140085502271,281.774371088401,279.263904136188,0.107060420686391,0.105548418328988,1387.9108,0,9132.561,1347.0372,27249.092,29857.07,188.76923,810.13904
2020-04-04 06:00:00,8055,28396,29820,203,1326,0,2931,698,2.46140085502271,281.774371088401,279.263904136188,0.107060420686391,0.105548418328988,1412.6952,11.44561,10284.947,1319.1006,26451.146,29931.934,188.58972,719.33606
2020-04-04 07:00:00,8049,28826,29860,205,1031,0,2597,689,2.36939637696745,281.132748618495,278.910243673275,0,0.045242077772288,1387.5239,23.71595,9729.803,1156.1997,26487.307,29879.227,197.82718,764.11633
2020-04-04 08:00:00,8067,28821,29859,205,1053,0,2904,689,2.36939637696745,281.132748618495,278.910243673275,0,0.045242077772288,1539.3142,33.81924,9438.654,1189.1267,27113.924,29863.793,195.36542,713.37585
2020-04-04 09:00:00,8030,28227,29868,225,1102,0,3126,680,2.36939637696745,281.132748618495,278.910243673275,0,0.045242077772288,1482.0435,11.21071,10617.606,1498.5785,28354.549,29961.406,197.43692,711.4709
2020-04-04 10:00:00,8236,29791,29867,238,1498,0,3282,677,2.4105474528965,281.262760550982,279.045708641165,4.67500804217002,0.120608261165069,1338.3192,44.58963,10817.16,1917.3074,29729.844,29944.83,191.57237,755.4349
2020-04-04 11:00:00,8606,29450,29920,235,1569,120,3725,867,2.4105474528965,281.262760550982,279.045708641165,4.67500804217002,0.120608261165069,1421.0223,187.22576,12281.38,2337.7927,31979.012,29905.285,193.09225,804.6135
2020-04-04 12:00:00,8846,31481,30030,232,1674,806,3425,880,2.4105474528965,281.262760550982,279.045708641165,4.67500804217002,0.120608261165069,1338.0842,392.5921,11988.413,2676.6914,33110.332,29870.324,197.59125,772.551
2020-04-04 13:00:00,8882,31526,30116,228,1677,1117,3135,885,2.58002538290178,285.541186075614,280.42986942714,296.431056005414,0.063456581914378,1292.4313,656.47505,12653.336,2593.2312,33840.47,29945.938,192.65137,802.1581
2020-04-04 14:00:00,9512,32193,30186,227,1685,1060,2543,1047,2.58002538290178,285.541186075614,280.42986942714,296.431056005414,0.063456581914378,1252.9076,862.67357,13256.39,2350.3755,34231.38,29917.236,186.82117,847.4337
2020-04-04 15:00:00,10378,32525,30222,225,1633,1082,2024,1042,2.58002538290178,285.541186075614,280.42986942714,296.431056005414,0.063456581914378,1151.413,975.13352,12995.164,2073.7646,33509.61,29866.646,181.23613,889.88684
2020-04-04 16:00:00,10672,32766,30242,221,1661,904,1574,1030,2.64895631345389,288.479677243218,281.120194199295,463.134849865732,0.229324072578914,1238.8796,985.08606,12356.77,1779.6661,32419.34,29960.623,174.57277,886.69116
2020-04-04 17:00:00,11174,31994,30232,220,1667,960,1217,1034,2.64895631345389,288.479677243218,281.120194199295,463.134849865732,0.229324072578914,1182.8878,992.56479,13431.916,1682.9808,31763.05,29868.133,178.1,892.1887
2020-04-04 18:00:00,10601,31147,30224,221,1561,886,1050,1036,2.64895631345389,288.479677243218,281.120194199295,463.134849865732,0.229324072578914,1222.1575,985.32385,13162.216,1804.6847,31462.393,29863.418,178.67218,943.6536
2020-04-04 19:00:00,10046,30252,30214,218,1571,858,1320,1024,2.86515607791477,288.849881707123,281.488893465988,581.763394385221,0.313917317443629,1372.3591,928.14774,12012.383,1819.3793,31599.389,29932.473,185.66853,935.9481
2020-04-04 20:00:00,9931,30501,30231,216,1663,901,1398,1030,2.86515607791477,288.849881707123,281.488893465988,581.763394385221,0.313917317443629,1394.9946,780.09793,12832.907,1859.816,31718.232,29928.777,192.10236,961.52765
2020-04-04 21:00:00,10885,30864,30218,215,1644,764,1317,1002,2.86515607791477,288.849881707123,281.488893465988,581.763394385221,0.313917317443629,1492.2454,587.09319,13870.224,2167.3367,32414.545,29872.176,189.20451,1002.7998
2020-04-04 22:00:00,10558,32253,30201,210,1951,416,1111,1017,2.53385770167744,285.427480598769,281.400094405926,387.89109611994,0.570457360585013,1550.1084,320.99884,13016.005,2589.45,33476.902,29929.94,194.20775,963.40936
2020-04-04 23:00:00,10803,32668,30209,211,2274,1,996,1011,2.53385770167744,285.427480598769,281.400094405926,387.89109611994,0.570457360585013,1667.4302,109.29241,12673.835,3007.997,33694.34,29889.432,199.0628,971.9632
2020-04-05 00:00:00,11665,34129,30205,211,2695,0,519,1033,2.53385770167744,285.427480598769,281.400094405926,387.89109611994,0.570457360585013,866.6037,0,10770.224,2625.3967,32844.945,29869.434,193.94637,773.6882
2020-04-05 01:00:00,11516,33320,30216,212,1830,0,752,1017,2.43234442566727,283.17246990047,280.117989131212,0,0.166828112964956,902.8222,0,9857.755,2234.5618,32238.365,29834.252,195.30962,736.95337
2020-04-05 02:00:00,10485,31861,30213,211,1667,0,713,1004,2.43234442566727,283.17246990047,280.117989131212,0,0.166828112964956,876.0782,0,10146.88,1805.4823,31160.293,29838.936,193.74283,726.5391
2020-04-05 03:00:00,9805,30281,30198,192,1438,0,554,675,2.43234442566727,283.17246990047,280.117989131212,0,0.166828112964956,870.1027,11.50492,10121.761,1556.124,30012.043,29886.3,208.95105,723.8012
2020-04-05 04:00:00,8653,29127,29671,203,1454,0,3399,704,2.23124966170637,282.202397581558,279.547812747923,0.188797929436211,0.273312253828593,1004.66455,0,9654.857,1433.1458,28090.781,29858.988,202.11003,696.5965
2020-04-05 05:00:00,9101,28362,30225,198,1175,0,425,668,2.23124966170637,282.202397581558,279.547812747923,0.188797929436211,0.273312253828593,1046.1074,0,8949.3125,1352.1194,26287.22,29804.988,208.8638,691.3823
2020-04-05 06:00:00,9000,27879,30226,202,1178,0,475,671,2.23124966170637,282.202397581558,279.547812747923,0.188797929436211,0.273312253828593,1070.9982,3.76555,10048.729,1296.9462,25524.246,29873.584,211.76663,669.196
2020-04-05 07:00:00,8776,26587,30214,206,1317,0,819,647,2.12733713271077,281.544071096352,279.227045998903,0,0.065960913777143,1005.3001,26.10958,9600.144,1109.6498,25545.861,29819.977,214.95917,679.02325
2020-04-05 08:00:00,8667,26944,30231,562,1314,0,597,646,2.12733713271077,281.544071096352,279.227045998903,0,0.065960913777143,1054.2845,35.93166,9275.527,1198.3473,26105.506,29805.416,215.75992,657.18066
2020-04-05 09:00:00,8706,27830,30230,561,1279,0,518,646,2.12733713271077,281.544071096352,279.227045998903,0,0.065960913777143,1077.413,0,10373.302,1563.9847,27268.81,29891.262,217.58858,646.3334
2020-04-05 10:00:00,8948,28344,30202,560,1512,0,402,634,2.18993674995397,282.042746195489,279.489693305186,6.96950409461604,0.093790033463829,1051.8341,53.89935,10446.453,2039.7501,28770.707,29893.828,212.44804,676.2982
2020-04-05 11:00:00,8905,28462,30230,560,1559,92,630,641,2.18993674995397,282.042746195489,279.489693305186,6.96950409461604,0.093790033463829,1096.4414,293.95161,11746.424,2419.4326,30839.48,29856.879,207.37961,693.5443
2020-04-05 12:00:00,8896,29354,30208,226,1576,884,1193,655,2.18993674995397,282.042746195489,279.489693305186,6.96950409461604,0.093790033463829,1054.8154,593.99127,11542.439,2579.7952,31925.496,29812.861,216.3227,669.3031
2020-04-05 13:00:00,8888,29495,30219,228,1599,1273,971,671,2.69017224555333,287.367701379173,281.124115649042,367.039985069385,0.005583075959656,1163.8319,925.24699,11920.358,2338.3406,32583.82,29891.693,212.28847,677.3197
2020-04-05 14:00:00,8971,30419,30216,230,1562,1338,1294,663,2.69017224555333,287.367701379173,281.124115649042,367.039985069385,0.005583075959656,1181.819,1125.02391,12455.705,2077.2456,33039.133,29898.873,209.85489,707.6432
2020-04-05 15:00:00,9110,30522,30196,228,1660,1434,1303,655,2.69017224555333,287.367701379173,281.124115649042,367.039985069385,0.005583075959656,1103.2812,1203.89585,12245.533,1926.4438,32413.47,29815.959,200.56902,721.1723
2020-04-05 16:00:00,9477,30064,30192,225,1630,1521,1061,651,3.19122087482068,290.778631843284,281.667499053331,552.440995075392,0.163422124254715,1307.597,1174.33022,11539.242,1743.982,31385.361,29908.61,194.37636,723.28864
2020-04-05 17:00:00,9410,28765,30183,219,1620,1561,895,655,3.19122087482068,290.778631843284,281.667499053331,552.440995075392,0.163422124254715,1322.3074,1160.69786,12883.921,1695.466,30769.254,29815.896,196.16519,736.07874
2020-04-05 18:00:00,9202,29099,30192,213,1662,1481,774,655,3.19122087482068,290.778631843284,281.667499053331,552.440995075392,0.163422124254715,1379.7115,1152.35048,12798.907,1840.4498,30588.674,29814.428,198.79625,762.09503
2020-04-05 19:00:00,9811,28601,30173,201,1796,1411,913,651,3.3366029317804,291.013244732306,282.385349939613,618.638530769945,0.324432552481487,1555.7875,1086.07669,11668.679,1911.6166,30872.451,29880.633,204.7864,772.85895
2020-04-05 20:00:00,9400,28689,30163,216,1612,1277,1035,643,3.3366029317804,291.013244732306,282.385349939613,618.638530769945,0.324432552481487,1555.9968,895.48681,12388.661,2059.6694,30961.426,29867.146,211.11107,787.4331
2020-04-05 21:00:00,9702,31370,30167,218,1729,1160,664,645,3.3366029317804,291.013244732306,282.385349939613,618.638530769945,0.324432552481487,1665.6873,648.53993,13341.523,2466.5962,31756.541,29807.838,208.64764,807.65155
2020-04-05 22:00:00,10030,31892,30149,213,2092,506,773,970,2.28520175591996,287.197648034484,282.746881159829,395.716234985441,0.719332182362197,1763.2753,319.43899,12503.552,2889.354,32812.695,29882.377,212.70697,806.0678
2020-04-05 23:00:00,10289,31672,30157,212,2503,3,836,978,2.28520175591996,287.197648034484,282.746881159829,395.716234985441,0.719332182362197,1957.2708,77.77097,12060.811,3186.684,33046.094,29860.555,219.18456,809.4278
2020-04-06 00:00:00,11440,32738,30161,214,3142,0,1140,979,2.28520175591996,287.197648034484,282.746881159829,395.716234985441,0.719332182362197,1622.3561,0,13031.824,3173.803,32801.547,29975.342,209.23642,948.73334
2020-04-06 01:00:00,10484,32370,30168,215,1976,0,1481,944,2.26087031303703,286.107708722737,282.174954047386,0,0.393020646443646,1668.5033,0,12687.814,2339.7734,31950.982,29955.453,212.18155,882.66644
2020-04-06 02:00:00,9768,30360,30163,215,1681,0,1651,602,2.26087031303703,286.107708722737,282.174954047386,0,0.393020646443646,1717.2317,4.08619,13133.3125,1585.3477,31001.473,29969.076,207.75801,857.4824
2020-04-06 03:00:00,9193,29483,30161,206,1405,0,1619,604,2.26087031303703,286.107708722737,282.174954047386,0,0.393020646443646,1926.3313,25.32667,12743.961,1383.6138,29765.723,30009.531,223.55426,841.51807
2020-04-06 04:00:00,9271,28747,30214,194,1285,0,510,662,2.31086138247246,285.376835169088,282.24098177618,0.10275625754876,0.918203042203799,2111.7217,4.83046,11978.441,1436.2327,28291.209,29994.738,218.69844,802.21075
2020-04-06 05:00:00,8863,25916,30169,208,1074,0,1625,584,2.31086138247246,285.376835169088,282.24098177618,0.10275625754876,0.918203042203799,2256.7385,0,11427.842,1507.401,26485.535,29957.164,224.11351,763.0368
2020-04-06 06:00:00,8938,25787,30190,213,1057,0,1690,588,2.31086138247246,285.376835169088,282.24098177618,0.10275625754876,0.918203042203799,2407.344,8.84412,11715.045,1417.9944,26122.01,30010.424,232.02197,671.39453
2020-04-06 07:00:00,8984,24942,30190,218,1071,0,1465,602,2.37828266943303,284.944796981601,282.386719238784,0,0.458532493953559,2493.1895,25.32134,11147.912,1270.268,26274.803,29982.328,227.78636,718.73706
2020-04-06 08:00:00,9100,25842,30160,224,1058,0,1396,602,2.37828266943303,284.944796981601,282.386719238784,0,0.458532493953559,2611.397,30.02233,10679.53,1123.6029,26819.08,29981.084,232.28395,697.6415
2020-04-06 09:00:00,9796,28192,30183,241,1052,0,1288,600,2.37828266943303,284.944796981601,282.386719238784,0,0.458532493953559,2701.0742,0.09481,11703.028,1199.4391,27935.111,30039.35,235.94154,711.16406
2020-04-06 10:00:00,10197,30521,30172,236,1568,0,1093,784,2.42340418866479,285.450387065942,283.12131741608,6.51369271836792,0.895580599780375,2757.0728,49.86258,12024.52,1651.829,29471.498,30024.117,231.11281,774.34814
2020-04-06 11:00:00,11059,32159,30177,235,2848,112,1261,795,2.42340418866479,285.450387065942,283.12131741608,6.51369271836792,0.895580599780375,2918.7017,249.50821,13293.411,2073.678,31076.197,30038.209,220.74739,820.9021
2020-04-06 12:00:00,11442,33368,30194,232,2827,814,1152,807,2.42340418866479,285.450387065942,283.12131741608,6.51369271836792,0.895580599780375,3003.936,483.81037,13650.979,2256.8962,32027.016,29957.164,234.50453,787.26
2020-04-06 13:00:00,11230,32580,30191,229,3139,1176,794,804,3.3880754795367,290.109653458166,285.365304185171,315.605010933257,0.316673641474579,3160.2925,762.37733,13858.775,2191.3875,32256.895,30059.266,230.69983,830.9769
2020-04-06 14:00:00,11621,32813,30190,230,2809,1332,508,978,3.3880754795367,290.109653458166,285.365304185171,315.605010933257,0.316673641474579,3205.8442,946.72668,14490.498,2025.4218,32566.254,30038.982,234.26955,858.6426
2020-04-06 15:00:00,12094,32532,30171,229,1801,1471,821,988,3.3880754795367,290.109653458166,285.365304185171,315.605010933257,0.316673641474579,3264.6396,1051.8817,13962.671,1894.1952,32123.041,30002.693,222.31,896.5847
2020-04-06 16:00:00,11739,32417,30153,224,1488,1546,981,980,4.33066626940771,292.826173426821,286.281931565788,462.249112967736,0.73703659121402,3584.3281,1050.91955,13797.371,2043.865,31439.324,30094.312,216.84789,895.10345
2020-04-06 17:00:00,11836,31432,30144,224,1486,1564,1004,970,4.33066626940771,292.826173426821,286.281931565788,462.249112967736,0.73703659121402,3729.0708,1045.18145,14151.637,2407.3596,30761.611,30001.982,216.84587,897.1371
2020-04-06 18:00:00,11357,31068,30149,221,1405,1461,1113,974,4.33066626940771,292.826173426821,286.281931565788,462.249112967736,0.73703659121402,3779.7043,1037.79933,13686.901,2639.4363,30739.316,29978.473,221.95865,951.3463
2020-04-06 19:00:00,11161,31146,30120,217,1532,1297,1434,978,4.77715787563039,293.114418677872,287.21777507189,530.736494488061,0.462646344445745,4081.9392,981.63023,12195.568,2809.6309,31048.254,30010.33,227.62328,960.2969
2020-04-06 20:00:00,11242,31690,30108,219,1626,964,1604,995,4.77715787563039,293.114418677872,287.21777507189,530.736494488061,0.462646344445745,4191.0835,808.702,12759.498,2883.6494,30914.916,30041.752,232.03888,972.46875
2020-04-06 21:00:00,11329,32149,30107,216,1723,772,1729,1010,4.77715787563039,293.114418677872,287.21777507189,530.736494488061,0.462646344445745,4333.642,583.12114,14057.224,3258.0693,31801.9,29994.416,231.09792,972.9454
2020-04-06 22:00:00,11641,32807,30090,237,2436,494,1717,996,3.78972977959176,290.155769244961,287.398477360978,348.432401606889,1.00477961459083,4421.3267,283.52056,13615.343,3661.0854,32540.941,30037.217,231.74446,936.6172
2020-04-06 23:00:00,11735,32971,30094,234,2986,11,1241,970,3.78972977959176,290.155769244961,287.398477360978,348.432401606889,1.00477961459083,4554.7847,68.1382,13250.466,3905.6716,32800.414,30035.121,239.39442,951.6263
2020-04-07 00:00:00,11985,34501,30088,229,3843,0,1695,976,3.78972977959176,290.155769244961,287.398477360978,348.432401606889,1.00477961459083,6023.3696,12.31191,13527.537,3613.5488,31615.91,29830.535,221.43335,928.06616
2020-04-07 01:00:00,11384,32549,30104,232,2407,0,2434,991,4.34599874534159,289.176783786425,287.324599031113,0,1.2449093158302,5941.7505,0,13122.474,2603.5222,30776.932,29814.904,223.4962,871.2103
2020-04-07 02:00:00,10808,30833,30103,235,1557,0,2633,1004,4.34599874534159,289.176783786425,287.324599031113,0,1.2449093158302,5754.692,10.35709,13605.399,1695.8146,29681.088,29825.736,220.49426,840.2338
2020-04-07 03:00:00,10118,28958,30085,205,1331,0,3070,762,4.34599874534159,289.176783786425,287.324599031113,0,1.2449093158302,5823.4365,37.78498,13182.384,1414.2539,28232.531,29874.346,235.23994,808.19214
2020-04-07 04:00:00,8949,26687,30179,206,1084,0,1374,598,4.41330351959338,288.554057468386,287.145667245093,0.170306539370274,2.87641404129107,5750.209,12.21428,12270.009,1402.8179,26592.621,29852.387,232.81053,749.76544
2020-04-07 05:00:00,8836,24548,30105,195,990,0,3018,632,4.41330351959338,288.554057468386,287.145667245093,0.170306539370274,2.87641404129107,5618.407,0,11641.865,1504.6719,24597.004,29816.22,234.81432,724.6394
2020-04-07 06:00:00,8836,22913,30116,198,918,0,3819,639,4.41330351959338,288.554057468386,287.145667245093,0.170306539370274,2.87641404129107,5483.442,10.45998,11931.545,1529.2909,24008.072,29877.555,242.95827,634.51495
2020-04-07 07:00:00,8773,22981,30094,202,874,0,3956,610,3.93191773338585,287.944110052203,286.767620570965,0,0.940522908015276,5257.9077,24.50698,11284.49,1451.093,24030.688,29844.633,239.27211,670.74506
2020-04-07 08:00:00,8769,22606,30079,209,862,0,4518,593,3.93191773338585,287.944110052203,286.767620570965,0,0.940522908015276,5122.232,30.23385,10889.929,1266.9994,24578.15,29846.355,242.69443,653.488
2020-04-07 09:00:00,8946,24072,30096,210,991,0,4478,600,3.93191773338585,287.944110052203,286.767620570965,0,0.940522908015276,4698.821,7.50675,11907.62,1196.1304,25833.35,29902.9,243.49664,672.0358
2020-04-07 10:00:00,9782,26935,30098,226,1561,0,4015,595,3.57501560899381,287.853910329472,286.685402160404,5.32549186852374,1.19950406325857,4298.749,49.77739,12325.441,1483.9918,27678.021,29890.377,240.53946,747.46387
2020-04-07 11:00:00,10316,29837,30099,248,2092,71,3486,795,3.57501560899381,287.853910329472,286.685402160404,5.32549186852374,1.19950406325857,4065.4124,215.65239,13614.137,1780.003,29404.602,29909.947,233.2484,774.68256
2020-04-07 12:00:00,10813,31023,30073,277,2300,565,3161,804,3.57501560899381,287.853910329472,286.685402160404,5.32549186852374,1.19950406325857,3683.8984,413.0541,13984.067,2003.0177,30486.465,29816.562,243.83305,748.74493
2020-04-07 13:00:00,11195,32074,30065,258,2270,1047,2446,801,3.78689873079021,291.237473196567,287.444204246572,295.122805713327,0.068755207373975,3470.4695,680.73366,14288.036,2003.1481,30780.676,29930.057,243.75949,798.29175
2020-04-07 14:00:00,12033,31540,30072,256,2071,1272,2494,958,3.78689873079021,291.237473196567,287.444204246572,295.122805713327,0.068755207373975,3205.0664,891.82507,14954.202,1918.6908,31187.578,29905.248,245.68684,830.58325
2020-04-07 15:00:00,12352,31101,30066,256,2765,1616,2279,949,3.78689873079021,291.237473196567,287.444204246572,295.122805713327,0.068755207373975,2929.6401,1039.89639,14436.635,2012.1224,30816.695,29876.795,233.79402,866.27734
2020-04-07 16:00:00,12926,32206,30033,252,2145,1562,1602,952,4.26133413474124,294.298261674952,286.820619909278,494.480265405219,0.321664149660848,2884.6133,1063.52823,14327.515,2354.9502,29999.537,29969.105,231.37569,879.4981
2020-04-07 17:00:00,12830,31749,30024,254,2359,1568,2104,949,4.26133413474124,294.298261674952,286.820619909278,494.480265405219,0.321664149660848,2874.3113,1060.89271,14498.169,2923.173,29413.69,29863.363,231.84961,885.3222
2020-04-07 18:00:00,12649,31725,30006,247,2084,1487,3623,938,4.26133413474124,294.298261674952,286.820619909278,494.480265405219,0.321664149660848,2762.9304,1051.47856,13968.85,3376.1035,29275.719,29842.078,234.11613,931.5178
2020-04-07 19:00:00,12276,31238,29985,246,2284,1218,4409,954,4.65615901314263,294.531386758848,286.293933863906,666.675342087494,0.400044469891759,2924.3875,1009.53872,12419.944,3719.1357,29702.264,29873.46,239.4465,968.4544
2020-04-07 20:00:00,11991,31306,29963,245,2283,930,5329,973,4.65615901314263,294.531386758848,286.293933863906,666.675342087494,0.400044469891759,2949.625,857.81597,13014.004,3933.5234,29622.531,29907.553,244.20898,960.2559
2020-04-07 21:00:00,12118,31097,29959,245,2662,582,6260,980,4.65615901314263,294.531386758848,286.293933863906,666.675342087494,0.400044469891759,2974.6667,645.2264,14385.07,4271.3896,30750.83,29866.328,242.99318,954.34753
2020-04-07 22:00:00,11870,31609,29958,241,2789,291,6049,973,3.40317906280719,290.11541964965,286.152914148594,434.651287060412,1.16038640286301,2976.2405,340.90793,13848.794,4426.6533,31675.613,29908.34,240.83669,932.6739
2020-04-07 23:00:00,11592,31284,29929,243,3591,3,5755,970,3.40317906280719,290.11541964965,286.152914148594,434.651287060412,1.16038640286301,3135.951,106.58081,13612.574,4384.354,32177.4,29905.332,248.15234,951.32086
2020-04-08 00:00:00,12136,33316,29952,241,4279,0,5468,952,3.40317906280719,290.11541964965,286.152914148594,434.651287060412,1.16038640286301,4498.1025,0,13474.594,2793.322,32178.67,29688.834,204.5949,1211.8171
2020-04-08 01:00:00,11541,32612,29963,218,3282,0,5305,971,3.86303161221686,287.34716170239,284.751127065766,0.018471038577232,1.56351980567929,4414.1733,0,13158.029,2127.7158,31266.658,29676.084,207.53746,1099.607
2020-04-08 02:00:00,11117,29892,29974,225,1159,0,5542,957,3.86303161221686,287.34716170239,284.751127065766,0.018471038577232,1.56351980567929,4652.176,1.86694,13555.374,1455.8717,30158.463,29683.371,203.41081,1051.1962
2020-04-08 03:00:00,10637,27995,29969,220,1099,0,5779,621,3.86303161221686,287.34716170239,284.751127065766,0.018471038577232,1.56351980567929,5041.2354,17.82333,13139.555,1295.4764,28744.691,29737.979,219.56831,1043.9791
2020-04-08 04:00:00,9214,26210,30092,193,1060,0,3121,647,3.98704264573302,285.962840348986,283.617892212367,0.177887499587628,3.05449040611645,5198.141,3.00596,12439.118,1352.4434,27143.447,29710.521,213.6265,946.4404
2020-04-08 05:00:00,8619,23528,29977,210,1064,0,5459,593,3.98704264573302,285.962840348986,283.617892212367,0.177887499587628,3.05449040611645,5345.333,0,11802.129,1458.7617,25241.729,29675.676,219.97813,875.0296
2020-04-08 06:00:00,8470,23724,29974,212,1069,0,5066,587,3.98704264573302,285.962840348986,283.617892212367,0.177887499587628,3.05449040611645,5678.3613,2.75516,12012.927,1280.3899,24758.773,29743.143,226.44258,730.72736
2020-04-08 07:00:00,8444,23937,29976,217,1007,0,4175,591,4.70129309078527,284.700459897625,282.308416349757,0,0.81731220247394,5830.2075,13.8075,11321.133,881.86945,24866.414,29705.748,223.91615,778.01587
